ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
numerical solution,124,0.0027245584758969123,29701268.15168453,124,0.0027245584758969123,29701268.15168453
einstein equation,124,0.0027245584758969123,29701148.18749011,124,0.0027245584758969123,29701148.18749011
first law,123,0.0027025862301235503,29461622.317459613,123,0.0027025862301235503,29461622.317459613
latter case,123,0.0027025862301235503,29461592.210677877,123,0.0027025862301235503,29461592.210677877
elliptic flow,123,0.0027025862301235503,29461804.38525549,123,0.0027025862301235503,29461804.38525549
stringent constraint,122,0.0026806139843501874,29222228.17807374,122,0.0026806139843501874,29222228.17807374
neutral current,122,0.0026806139843501874,29222272.194489244,122,0.0026806139843501874,29222272.194489244
neutrino mass hierarchy,96,0.0026616851733501897,22997312.271945596,96,0.0026616851733501897,22997312.271945596
qcd correction,121,0.0026586417385768253,28982934.26121519,121,0.0026586417385768253,28982934.26121519
classical solution,121,0.0026586417385768253,28983140.148999546,121,0.0026586417385768253,28983140.148999546
phenomenological model,121,0.0026586417385768253,28982980.149767444,121,0.0026586417385768253,28982980.149767444
harmonic oscillator,121,0.0026586417385768253,28983296.155717805,121,0.0026586417385768253,28983296.155717805
scalar particle,121,0.0026586417385768253,28982960.14419314,121,0.0026586417385768253,28982960.14419314
decay channel,120,0.0026366694928034633,28743426.17900759,120,0.0026366694928034633,28743426.17900759
such theory,120,0.0026366694928034633,28743508.15667739,120,0.0026366694928034633,28743508.15667739
minkowski space,120,0.0026366694928034633,28743782.154292442,120,0.0026366694928034633,28743782.154292442
infinite number,120,0.0026366694928034633,28743722.127475485,120,0.0026366694928034633,28743722.127475485
arbitrary dimension,120,0.0026366694928034633,28743674.157110658,120,0.0026366694928034633,28743674.157110658
yang-mills theory,120,0.0026366694928034633,28743806.140036974,120,0.0026366694928034633,28743806.140036974
nonlinear sigma model,95,0.002633959286127792,22757904.120058425,95,0.002633959286127792,22757904.120058425
higgs model,119,0.0026146972470301013,28504044.387564912,119,0.0026146972470301013,28504044.387564912
observational data,119,0.0026146972470301013,28503842.343637623,119,0.0026146972470301013,28503842.343637623
global analysis,119,0.0026146972470301013,28504066.26411746,119,0.0026146972470301013,28504066.26411746
scale factor,119,0.0026146972470301013,28504028.260179598,119,0.0026146972470301013,28504028.260179598
first order phase,94,0.0026062333989053947,22518036.240538158,94,0.0026062333989053947,22518036.240538158
anti-de sitter space,94,0.0026062333989053947,22518270.180988744,94,0.0026062333989053947,22518270.180988744
numerical study,118,0.0025927250012567392,28264756.13674299,118,0.0025927250012567392,28264756.13674299
first-order phase transition,93,0.0025785075116829966,22278638.226756413,93,0.0025785075116829966,22278638.226756413
gravitational theory,117,0.0025707527554833767,28025314.17810737,117,0.0025707527554833767,28025314.17810737
leptonic decay,117,0.0025707527554833767,28025220.191344384,117,0.0025707527554833767,28025220.191344384
second part,117,0.0025707527554833767,28025226.496204186,117,0.0025707527554833767,28025226.496204186
experimental limit,117,0.0025707527554833767,28025172.189514186,117,0.0025707527554833767,28025172.189514186
systematic study,117,0.0025707527554833767,28025368.147107944,117,0.0025707527554833767,28025368.147107944
chiral limit,117,0.0025707527554833767,28025188.27866366,117,0.0025707527554833767,28025188.27866366
gluon fusion,117,0.0025707527554833767,28025188.260384917,117,0.0025707527554833767,28025188.260384917
weak coupling,117,0.0025707527554833767,28025358.166643716,117,0.0025707527554833767,28025358.166643716
super yang-mills,116,0.0025487805097100147,27786232.153348457,116,0.0025487805097100147,27786232.153348457
good description,116,0.0025487805097100147,27786034.152656753,116,0.0025487805097100147,27786034.152656753
quasinormal mode,116,0.0025487805097100147,27785786.32514168,116,0.0025487805097100147,27785786.32514168
elementary particle,116,0.0025487805097100147,27785950.14282758,116,0.0025487805097100147,27785950.14282758
exact result,115,0.0025268082639366527,27546512.183237832,115,0.0025268082639366527,27546512.183237832
generalized parton distribution,91,0.002523055737238201,21800088.368833967,91,0.002523055737238201,21800088.368833967
holographic entanglement entropy,91,0.002523055737238201,21799880.280556824,91,0.002523055737238201,21799880.280556824
different approach,114,0.0025048360181632906,27307130.15067854,114,0.0025048360181632906,27307130.15067854
scalar perturbation,114,0.0025048360181632906,27307010.217082262,114,0.0025048360181632906,27307010.217082262
gauge invariance,114,0.0025048360181632906,27307372.134880878,114,0.0025048360181632906,27307372.134880878
effective mass,114,0.0025048360181632906,27306930.175203525,114,0.0025048360181632906,27306930.175203525
au+au collision,114,0.0025048360181632906,27307168.35227499,114,0.0025048360181632906,27307168.35227499
baryon asymmetry,114,0.0025048360181632906,27306668.310671758,114,0.0025048360181632906,27306668.310671758
lorentz symmetry,114,0.0025048360181632906,27307186.278457846,114,0.0025048360181632906,27307186.278457846
dark matter density,90,0.002495329850015803,21559964.317691553,90,0.002495329850015803,21559964.317691553
lorentz violation,113,0.002482863772389928,27067806.291680224,113,0.002482863772389928,27067806.291680224
quark matter,113,0.002482863772389928,27067820.28200853,113,0.002482863772389928,27067820.28200853
recent data,113,0.002482863772389928,27067594.15313184,113,0.002482863772389928,27067594.15313184
neutron star,112,0.0024608915266165657,26828104.31801973,112,0.0024608915266165657,26828104.31801973
experimental search,112,0.0024608915266165657,26828168.165226478,112,0.0024608915266165657,26828168.165226478
strong cp problem,88,0.0024398780755710077,21081286.226280723,88,0.0024398780755710077,21081286.226280723
new physic model,88,0.0024398780755710077,21081282.17228939,88,0.0024398780755710077,21081282.17228939
theoretical calculation,111,0.0024389192808432036,26588746.16877964,111,0.0024389192808432036,26588746.16877964
first observation,111,0.0024389192808432036,26589248.1524336,111,0.0024389192808432036,26589248.1524336
higgs production,111,0.0024389192808432036,26588666.25517621,111,0.0024389192808432036,26588666.25517621
analytical result,111,0.0024389192808432036,26588732.166809358,111,0.0024389192808432036,26588732.166809358
real part,110,0.0024169470350698416,26349302.265701,110,0.0024169470350698416,26349302.265701
\cal b,110,0.0024169470350698416,26349596.18625146,110,0.0024169470350698416,26349596.18625146
cern lhc,110,0.0024169470350698416,26349106.227631688,110,0.0024169470350698416,26349106.227631688
general class,110,0.0024169470350698416,26349378.150569726,110,0.0024169470350698416,26349378.150569726
different model,110,0.0024169470350698416,26349278.152572963,110,0.0024169470350698416,26349278.152572963
external field,110,0.0024169470350698416,26349458.15390891,110,0.0024169470350698416,26349458.15390891
standard model background,87,0.0024121521883486096,20841710.28123573,87,0.0024121521883486096,20841710.28123573
deep-inelastic scattering,109,0.0023949747892964795,26110182.215302948,109,0.0023949747892964795,26110182.215302948
new feature,109,0.0023949747892964795,26110046.123616483,109,0.0023949747892964795,26110046.123616483
scalar mass,109,0.0023949747892964795,26109646.211944453,109,0.0023949747892964795,26109646.211944453
nucleus-nucleus collision,109,0.0023949747892964795,26109884.272288747,109,0.0023949747892964795,26109884.272288747
symmetric model,109,0.0023949747892964795,26109744.253306866,109,0.0023949747892964795,26109744.253306866
brief review,109,0.0023949747892964795,26110136.111197073,109,0.0023949747892964795,26110136.111197073
new model,109,0.0023949747892964795,26110030.135227103,109,0.0023949747892964795,26110030.135227103
black hole background,86,0.002384426301126212,20602454.174317688,86,0.002384426301126212,20602454.174317688
dual field theory,86,0.002384426301126212,20602404.199999064,86,0.002384426301126212,20602404.199999064
dark matter relic density,74,0.0023819681104024683,17728254.268904153,74,0.0023819681104024683,17728254.268904153
simplified model,108,0.002373002543523117,25870102.298433203,108,0.002373002543523117,25870102.298433203
differential distribution,108,0.002373002543523117,25870334.289137594,108,0.002373002543523117,25870334.289137594
non-perturbative effect,108,0.002373002543523117,25870502.163793065,108,0.002373002543523117,25870502.163793065
recent observation,108,0.002373002543523117,25870548.13482718,108,0.002373002543523117,25870548.13482718
pb-pb collision,108,0.002373002543523117,25870520.376114525,108,0.002373002543523117,25870520.376114525
rare decay,108,0.002373002543523117,25870532.160244722,108,0.002373002543523117,25870532.160244722
grand unification,108,0.002373002543523117,25870492.173909474,108,0.002373002543523117,25870492.173909474
physical quantity,108,0.002373002543523117,25870468.150853872,108,0.002373002543523117,25870468.150853872
topological charge,108,0.002373002543523117,25870680.170048565,108,0.002373002543523117,25870680.170048565
potential model,108,0.002373002543523117,25870794.151962157,108,0.002373002543523117,25870794.151962157
irreducible representation,107,0.002351030297749755,25631420.130900234,107,0.002351030297749755,25631420.130900234
hadronic decay,107,0.002351030297749755,25631308.13337209,107,0.002351030297749755,25631308.13337209
higgs doublet,107,0.002351030297749755,25630684.225066815,107,0.002351030297749755,25630684.225066815
several example,107,0.002351030297749755,25631262.123307005,107,0.002351030297749755,25631262.123307005
galactic center,107,0.002351030297749755,25630724.57584786,107,0.002351030297749755,25630724.57584786
recent year,106,0.0023290580519763925,25391544.17119946,106,0.0023290580519763925,25391544.17119946
n limit,106,0.0023290580519763925,25391896.14452407,106,0.0023290580519763925,25391896.14452407
earlier work,106,0.0023290580519763925,25391716.13174799,106,0.0023290580519763925,25391716.13174799
large distance,106,0.0023290580519763925,25391634.158929434,106,0.0023290580519763925,25391634.158929434
black hole thermodynamics,84,0.002328974526681416,20123416.23273894,84,0.002328974526681416,20123416.23273894
non-linear sigma model,84,0.002328974526681416,20123624.146991782,84,0.002328974526681416,20123624.146991782
new measurement,105,0.0023070858062030305,25152406.1355418,105,0.0023070858062030305,25152406.1355418
bethe-salpeter equation,105,0.0023070858062030305,25152362.16736303,105,0.0023070858062030305,25152362.16736303
effective operator,105,0.0023070858062030305,25151920.204865243,105,0.0023070858062030305,25151920.204865243
atmospheric neutrino,105,0.0023070858062030305,25152482.24907798,105,0.0023070858062030305,25152482.24907798
effective model,105,0.0023070858062030305,25152120.20093449,105,0.0023070858062030305,25152120.20093449
non-minimal coupling,105,0.0023070858062030305,25152060.22189071,105,0.0023070858062030305,25152060.22189071
functional renormalization group,83,0.0023012486394590184,19884000.26359897,83,0.0023012486394590184,19884000.26359897
intermediate state,104,0.0022851135604296685,24912946.150096633,104,0.0022851135604296685,24912946.150096633
higgs potential,104,0.0022851135604296685,24912422.249151457,104,0.0022851135604296685,24912422.249151457
charged particle,104,0.0022851135604296685,24912848.15967907,104,0.0022851135604296685,24912848.15967907
cosmological solution,104,0.0022851135604296685,24912746.18149949,104,0.0022851135604296685,24912746.18149949
excellent agreement,103,0.0022631413146563064,24673290.130832486,103,0.0022631413146563064,24673290.130832486
analytic solution,103,0.0022631413146563064,24673276.158750728,103,0.0022631413146563064,24673276.158750728
lattice simulation,103,0.0022631413146563064,24673250.174942225,103,0.0022631413146563064,24673250.174942225
explicit form,103,0.0022631413146563064,24673604.111353863,103,0.0022631413146563064,24673604.111353863
local operator,103,0.0022631413146563064,24673348.185108107,103,0.0022631413146563064,24673348.185108107
neural network,103,0.0022631413146563064,24673612.23079348,103,0.0022631413146563064,24673612.23079348
light neutrino mass,81,0.0022457968650142226,19404784.308381755,81,0.0022457968650142226,19404784.308381755
non-abelian gauge theory,81,0.0022457968650142226,19405106.170040287,81,0.0022457968650142226,19405106.170040287
other model,102,0.002241169068882944,24433668.158683244,102,0.002241169068882944,24433668.158683244
drell-yan process,102,0.002241169068882944,24433976.235685054,102,0.002241169068882944,24433976.235685054
final result,101,0.0022191968231095815,24194394.161359098,101,0.0022191968231095815,24194394.161359098
solar neutrino,101,0.0022191968231095815,24194682.283929277,101,0.0022191968231095815,24194682.283929277
generalized uncertainty principle,80,0.002218070977791825,19165778.20985954,80,0.002218070977791825,19165778.20985954
new physic effect,80,0.002218070977791825,19165432.184303135,80,0.002218070977791825,19165432.184303135
composite higgs model,80,0.002218070977791825,19165340.358619016,80,0.002218070977791825,19165340.358619016
axion-like particle,100,0.0021972245773362194,23955024.204857018,100,0.0021972245773362194,23955024.204857018
weak interaction,100,0.0021972245773362194,23954966.142939415,100,0.0021972245773362194,23954966.142939415
same order,100,0.0021972245773362194,23954840.15152678,100,0.0021972245773362194,23954840.15152678
thermal equilibrium,100,0.0021972245773362194,23954928.162421577,100,0.0021972245773362194,23954928.162421577
magnetic flux,100,0.0021972245773362194,23955072.203674298,100,0.0021972245773362194,23955072.203674298
strong evidence,99,0.0021752523315628574,23715592.1291618,99,0.0021752523315628574,23715592.1291618
general solution,99,0.0021752523315628574,23715604.142461702,99,0.0021752523315628574,23715604.142461702
hubble parameter,99,0.0021752523315628574,23715384.241591983,99,0.0021752523315628574,23715384.241591983
three-point function,99,0.0021752523315628574,23715518.210020464,99,0.0021752523315628574,23715518.210020464
higher order correction,78,0.002162619203347029,18686582.14125001,78,0.002162619203347029,18686582.14125001
qcd phase diagram,78,0.002162619203347029,18686428.359060213,78,0.002162619203347029,18686428.359060213
electroweak phase transition,78,0.002162619203347029,18686396.365865316,78,0.002162619203347029,18686396.365865316
dual description,98,0.0021532800857894953,23476044.171893023,98,0.0021532800857894953,23476044.171893023
powerful tool,98,0.0021532800857894953,23476080.134793613,98,0.0021532800857894953,23476080.134793613
first principle,98,0.0021532800857894953,23476028.15643795,98,0.0021532800857894953,23476028.15643795
hadronic collision,98,0.0021532800857894953,23476058.218243252,98,0.0021532800857894953,23476058.218243252
integrable system,98,0.0021532800857894953,23476362.17777595,98,0.0021532800857894953,23476362.17777595
theoretical framework,98,0.0021532800857894953,23475954.1456964,98,0.0021532800857894953,23475954.1456964
randall-sundrum model,98,0.0021532800857894953,23476050.154900767,98,0.0021532800857894953,23476050.154900767
short distance,98,0.0021532800857894953,23476080.167039268,98,0.0021532800857894953,23476080.167039268
direct cp violation,77,0.002134893316124632,18447198.1971749,77,0.002134893316124632,18447198.1971749
neutrino oscillation experiment,77,0.002134893316124632,18447082.1796396,77,0.002134893316124632,18447082.1796396
dark photon,97,0.002131307840016133,23236480.24026077,97,0.002131307840016133,23236480.24026077
heterotic string,97,0.002131307840016133,23236944.167899,97,0.002131307840016133,23236944.167899
finite number,97,0.002131307840016133,23236704.12984343,97,0.002131307840016133,23236704.12984343
decay mode,97,0.002131307840016133,23236580.14971195,97,0.002131307840016133,23236580.14971195
one-loop order,97,0.002131307840016133,23236666.153344896,97,0.002131307840016133,23236666.153344896
nuclear physic,97,0.002131307840016133,23236740.172204338,97,0.002131307840016133,23236740.172204338
general formula,97,0.002131307840016133,23236654.140523873,97,0.002131307840016133,23236654.140523873
anti-de sitter,97,0.002131307840016133,23236522.188259073,97,0.002131307840016133,23236522.188259073
explicit calculation,96,0.002109335594242771,22997218.14283533,96,0.002109335594242771,22997218.14283533
cosmological constant problem,76,0.0021071674289022337,18207628.174446438,76,0.0021071674289022337,18207628.174446438
special emphasis,95,0.0020873633484694083,22757930.10113655,95,0.0020873633484694083,22757930.10113655
concrete example,95,0.0020873633484694083,22757688.142330665,95,0.0020873633484694083,22757688.142330665
large scale,95,0.0020873633484694083,22757638.233935844,95,0.0020873633484694083,22757638.233935844
large n,95,0.0020873633484694083,22757794.17809048,95,0.0020873633484694083,22757794.17809048
weak scale,95,0.0020873633484694083,22757402.217028588,95,0.0020873633484694083,22757402.217028588
high transverse momentum,75,0.002079441541679836,17968046.200634927,75,0.002079441541679836,17968046.200634927
future collider,94,0.0020653911026960463,22518120.158491936,94,0.0020653911026960463,22518120.158491936
physical observables,94,0.0020653911026960463,22518200.173838235,94,0.0020653911026960463,22518200.173838235
significant excess,94,0.0020653911026960463,22517890.414238207,94,0.0020653911026960463,22517890.414238207
new solution,94,0.0020653911026960463,22518372.138621233,94,0.0020653911026960463,22518372.138621233
statistical significance,94,0.0020653911026960463,22518340.150797475,94,0.0020653911026960463,22518340.150797475
cosmological evolution,94,0.0020653911026960463,22518082.1934066,94,0.0020653911026960463,22518082.1934066
large transverse momentum,74,0.002051715654457438,17728492.19417842,74,0.002051715654457438,17728492.19417842
noncommutative space,93,0.0020434188569226843,22279120.149623636,93,0.0020434188569226843,22279120.149623636
inclusive cross section,73,0.00202398976723504,17489090.162013214,73,0.00202398976723504,17489090.162013214
kinematic region,92,0.002021446611149322,22039292.165620204,92,0.002021446611149322,22039292.165620204
early stage,92,0.002021446611149322,22039184.192302614,92,0.002021446611149322,22039184.192302614
recent study,92,0.002021446611149322,22039444.123202704,92,0.002021446611149322,22039444.123202704
high density,92,0.002021446611149322,22039230.26180411,92,0.002021446611149322,22039230.26180411
phenomenological analysis,92,0.002021446611149322,22039246.17584855,92,0.002021446611149322,22039246.17584855
internal structure,92,0.002021446611149322,22039328.170915876,92,0.002021446611149322,22039328.170915876
first uncertainty,91,0.0019994743653759597,21800114.395264596,91,0.0019994743653759597,21800114.395264596
flat spacetime,91,0.0019994743653759597,21799910.137379304,91,0.0019994743653759597,21799910.137379304
general framework,91,0.0019994743653759597,21799844.132535048,91,0.0019994743653759597,21799844.132535048
active neutrino,91,0.0019994743653759597,21799630.359552633,91,0.0019994743653759597,21799630.359552633
cm experiment,91,0.0019994743653759597,21799600.392709207,91,0.0019994743653759597,21799600.392709207
cosmological observation,91,0.0019994743653759597,21799526.24976463,91,0.0019994743653759597,21799526.24976463
noncommutative geometry,90,0.0019775021196025973,21560572.326620523,90,0.0019775021196025973,21560572.326620523
dominant contribution,90,0.0019775021196025973,21560394.127515566,90,0.0019775021196025973,21560394.127515566
first part,90,0.0019775021196025973,21560272.48872247,90,0.0019775021196025973,21560272.48872247
boundary state,90,0.0019775021196025973,21560668.141291473,90,0.0019775021196025973,21560668.141291473
auxiliary field,90,0.0019775021196025973,21560524.158855118,90,0.0019775021196025973,21560524.158855118
next generation,90,0.0019775021196025973,21560372.141563095,90,0.0019775021196025973,21560372.141563095
neutral gauge boson,71,0.001968537992790245,17009896.22500179,71,0.001968537992790245,17009896.22500179
virtual compton scattering,71,0.001968537992790245,17010206.339014266,71,0.001968537992790245,17010206.339014266
analytic result,89,0.0019555298738292352,21320870.161444813,89,0.0019555298738292352,21320870.161444813
bottom quark,89,0.0019555298738292352,21320656.20096268,89,0.0019555298738292352,21320656.20096268
calabi-yau manifold,89,0.0019555298738292352,21321118.186410375,89,0.0019555298738292352,21321118.186410375
heavy neutrino,89,0.0019555298738292352,21320658.27886591,89,0.0019555298738292352,21320658.27886591
high precision,89,0.0019555298738292352,21320956.138467915,89,0.0019555298738292352,21320956.138467915
classical limit,89,0.0019555298738292352,21321042.139479008,89,0.0019555298738292352,21321042.139479008
symmetric solution,89,0.0019555298738292352,21320822.182207588,89,0.0019555298738292352,21320822.182207588
simple example,89,0.0019555298738292352,21321130.104625784,89,0.0019555298738292352,21321130.104625784
chiral fermion,89,0.0019555298738292352,21320996.143558916,89,0.0019555298738292352,21320996.143558916
observational constraint,89,0.0019555298738292352,21320702.23195981,89,0.0019555298738292352,21320702.23195981
significant deviation,89,0.0019555298738292352,21320674.192626003,89,0.0019555298738292352,21320674.192626003
strong decay,89,0.0019555298738292352,21321116.197971795,89,0.0019555298738292352,21321116.197971795
new physic contribution,70,0.0019408121055678467,16770444.175829317,70,0.0019408121055678467,16770444.175829317
chiral symmetry restoration,70,0.0019408121055678467,16770504.245869286,70,0.0019408121055678467,16770504.245869286
dark matter abundance,70,0.0019408121055678467,16770324.227134468,70,0.0019408121055678467,16770324.227134468
higher energy,88,0.0019335576280558732,21081440.152093403,88,0.0019335576280558732,21081440.152093403
previous calculation,88,0.0019335576280558732,21081476.130975436,88,0.0019335576280558732,21081476.130975436
kinetic energy,88,0.0019335576280558732,21081466.13389639,88,0.0019335576280558732,21081466.13389639
scalar sector,88,0.0019335576280558732,21081306.16282909,88,0.0019335576280558732,21081306.16282909
thermodynamic property,88,0.0019335576280558732,21081306.207549676,88,0.0019335576280558732,21081306.207549676
null energy condition,69,0.0019130862183454492,16531162.138195885,69,0.0019130862183454492,16531162.138195885
physical property,87,0.0019115853822825111,20841986.126472622,87,0.0019115853822825111,20841986.126472622
specific example,87,0.0019115853822825111,20841892.138622496,87,0.0019115853822825111,20841892.138622496
modified gravity,87,0.0019115853822825111,20841844.281012706,87,0.0019115853822825111,20841844.281012706
lattice calculation,87,0.0019115853822825111,20841992.155442987,87,0.0019115853822825111,20841992.155442987
compact star,87,0.0019115853822825111,20841912.31558074,87,0.0019115853822825111,20841912.31558074
analytical solution,87,0.0019115853822825111,20842066.139639914,87,0.0019115853822825111,20842066.139639914
perturbative calculation,86,0.0018896131365091489,20602508.1352293,86,0.0018896131365091489,20602508.1352293
experimental study,86,0.0018896131365091489,20602448.14988907,86,0.0018896131365091489,20602448.14988907
magnetic effect,86,0.0018896131365091489,20602370.28772539,86,0.0018896131365091489,20602370.28772539
magnetic charge,86,0.0018896131365091489,20602532.25236918,86,0.0018896131365091489,20602532.25236918
scale invariance,86,0.0018896131365091489,20602406.20391454,86,0.0018896131365091489,20602406.20391454
phenomenological consequence,86,0.0018896131365091489,20602390.155603718,86,0.0018896131365091489,20602390.155603718
lhcb collaboration,86,0.0018896131365091489,20602572.182677742,86,0.0018896131365091489,20602572.182677742
gauge group,86,0.0018896131365091489,20602518.14733308,86,0.0018896131365091489,20602518.14733308
wide class,86,0.0018896131365091489,20602426.13289262,86,0.0018896131365091489,20602426.13289262
nuclear effect,86,0.0018896131365091489,20602562.296925534,86,0.0018896131365091489,20602562.296925534
standard model fermion,68,0.0018853603311230513,16291358.184294598,68,0.0018853603311230513,16291358.184294598
key role,85,0.0018676408907357868,20362902.156378552,85,0.0018676408907357868,20362902.156378552
previous measurement,85,0.0018676408907357868,20363196.130220078,85,0.0018676408907357868,20363196.130220078
general property,85,0.0018676408907357868,20363032.119966816,85,0.0018676408907357868,20363032.119966816
uv completion,85,0.0018676408907357868,20362814.18607654,85,0.0018676408907357868,20362814.18607654
strange quark,85,0.0018676408907357868,20363026.157012556,85,0.0018676408907357868,20363026.157012556
quantum mechanic,85,0.0018676408907357868,20363196.13158278,85,0.0018676408907357868,20363196.13158278
rhic energy,85,0.0018676408907357868,20363016.254223697,85,0.0018676408907357868,20363016.254223697
lightest neutralino,85,0.0018676408907357868,20362682.37764768,85,0.0018676408907357868,20362682.37764768
lagrangian approach,85,0.0018676408907357868,20363170.13820247,85,0.0018676408907357868,20363170.13820247
boundary term,85,0.0018676408907357868,20363062.18918956,85,0.0018676408907357868,20363062.18918956
new data,85,0.0018676408907357868,20363036.146908477,85,0.0018676408907357868,20363036.146908477
higgs boson production,67,0.0018576344439006534,16051934.199416205,67,0.0018576344439006534,16051934.199416205
flat direction,84,0.0018456686449624244,20123568.1596483,84,0.0018456686449624244,20123568.1596483
chiral model,84,0.0018456686449624244,20123616.183993068,84,0.0018456686449624244,20123616.183993068
present status,84,0.0018456686449624244,20123792.108787075,84,0.0018456686449624244,20123792.108787075
direct measurement,84,0.0018456686449624244,20123550.14899687,84,0.0018456686449624244,20123550.14899687
integral representation,84,0.0018456686449624244,20123690.142128024,84,0.0018456686449624244,20123690.142128024
schwinger-dyson equation,84,0.0018456686449624244,20123484.189968742,84,0.0018456686449624244,20123484.189968742
lowest order,84,0.0018456686449624244,20123564.13391948,84,0.0018456686449624244,20123564.13391948
hadronic matter,84,0.0018456686449624244,20123506.22720003,84,0.0018456686449624244,20123506.22720003
finite temperature and density,57,0.0018347592201748743,13656654.24099022,57,0.0018347592201748743,13656654.24099022
light higgs boson,66,0.0018299085566782555,15812380.219282065,66,0.0018299085566782555,15812380.219282065
cp-violating phase,83,0.001823696399189062,19883972.192219533,83,0.001823696399189062,19883972.192219533
scalar boson,83,0.001823696399189062,19883806.189114287,83,0.001823696399189062,19883806.189114287
scalar curvature,83,0.001823696399189062,19883962.199590392,83,0.001823696399189062,19883962.199590392
few percent,83,0.001823696399189062,19883960.151477825,83,0.001823696399189062,19883960.151477825
new constraint,83,0.001823696399189062,19883972.15099858,83,0.001823696399189062,19883972.15099858
numerical method,83,0.001823696399189062,19884114.131346386,83,0.001823696399189062,19884114.131346386
finite volume,83,0.001823696399189062,19884134.185351435,83,0.001823696399189062,19884134.185351435
open question,83,0.001823696399189062,19884040.144045968,83,0.001823696399189062,19884040.144045968
derivative expansion,83,0.001823696399189062,19884008.172515262,83,0.001823696399189062,19884008.172515262
such system,83,0.001823696399189062,19884106.149618544,83,0.001823696399189062,19884106.149618544
signal event,83,0.001823696399189062,19884038.160637125,83,0.001823696399189062,19884038.160637125
matrix model,83,0.001823696399189062,19884264.13902223,83,0.001823696399189062,19884264.13902223
finite density,83,0.001823696399189062,19884036.192632634,83,0.001823696399189062,19884036.192632634
fine tuning,83,0.001823696399189062,19883958.161239874,83,0.001823696399189062,19883958.161239874
two-higgs-doublet model,83,0.001823696399189062,19883812.221668035,83,0.001823696399189062,19883812.221668035
heavy quark effective theory,56,0.0018025704619261925,13417316.166136276,56,0.0018025704619261925,13417316.166136276
standard model effective field,56,0.0018025704619261925,13417118.228988482,56,0.0018025704619261925,13417118.228988482
dark matter direct detection,56,0.0018025704619261925,13416884.40566822,56,0.0018025704619261925,13416884.40566822
dark matter scenario,65,0.0018021826694558578,15572660.235593138,65,0.0018021826694558578,15572660.235593138
gravitational collapse,82,0.0018017241534157,19644426.213298712,82,0.0018017241534157,19644426.213298712
different way,82,0.0018017241534157,19644658.118884306,82,0.0018017241534157,19644658.118884306
possible application,82,0.0018017241534157,19644720.1164956,82,0.0018017241534157,19644720.1164956
decay constant,82,0.0018017241534157,19644604.1664563,82,0.0018017241534157,19644604.1664563
specific model,82,0.0018017241534157,19644400.15903462,82,0.0018017241534157,19644400.15903462
tau lepton,82,0.0018017241534157,19644424.188625485,82,0.0018017241534157,19644424.188625485
second law,82,0.0018017241534157,19644640.22449204,82,0.0018017241534157,19644640.22449204
infrared divergence,82,0.0018017241534157,19644626.148277633,82,0.0018017241534157,19644626.148277633
precise determination,82,0.0018017241534157,19644522.1489247,82,0.0018017241534157,19644522.1489247
light meson,82,0.0018017241534157,19644608.162877828,82,0.0018017241534157,19644608.162877828
perfect fluid,81,0.0017797519076423378,19404988.207447648,81,0.0017797519076423378,19404988.207447648
certain class,81,0.0017797519076423378,19405136.129294015,81,0.0017797519076423378,19405136.129294015
gravitational interaction,81,0.0017797519076423378,19404894.19066599,81,0.0017797519076423378,19404894.19066599
virtual photon,81,0.0017797519076423378,19405164.1563865,81,0.0017797519076423378,19405164.1563865
higgs coupling,81,0.0017797519076423378,19404792.249245223,81,0.0017797519076423378,19404792.249245223
critical behavior,81,0.0017797519076423378,19405000.223278053,81,0.0017797519076423378,19405000.223278053
four-point function,81,0.0017797519076423378,19405064.192709904,81,0.0017797519076423378,19405064.192709904
new physic scenario,64,0.0017744567822334599,15333304.201512532,64,0.0017744567822334599,15333304.201512532
single spin asymmetry,64,0.0017744567822334599,15333692.212047027,64,0.0017744567822334599,15333692.212047027
experimental test,80,0.0017577796618689758,19165674.117618967,80,0.0017577796618689758,19165674.117618967
heavy baryon,80,0.0017577796618689758,19165684.26044799,80,0.0017577796618689758,19165684.26044799
quantum effect,80,0.0017577796618689758,19165598.140458938,80,0.0017577796618689758,19165598.140458938
latest result,80,0.0017577796618689758,19165700.122406367,80,0.0017577796618689758,19165700.122406367
different method,80,0.0017577796618689758,19165630.13100262,80,0.0017577796618689758,19165630.13100262
dirac fermion,80,0.0017577796618689758,19165516.151970927,80,0.0017577796618689758,19165516.151970927
accelerated expansion,79,0.0017358074160956135,18925970.239979707,79,0.0017358074160956135,18925970.239979707
lattice qcd,79,0.0017358074160956135,18926098.175073534,79,0.0017358074160956135,18926098.175073534
small scale,79,0.0017358074160956135,18925988.26422241,79,0.0017358074160956135,18925988.26422241
effective coupling,79,0.0017358074160956135,18925926.19241438,79,0.0017358074160956135,18925926.19241438
nambu-jona-lasinio model,79,0.0017358074160956135,18926106.27420873,79,0.0017358074160956135,18926106.27420873
derivative term,79,0.0017358074160956135,18926012.190124977,79,0.0017358074160956135,18926012.190124977
e+e- collider,79,0.0017358074160956135,18926382.122512948,79,0.0017358074160956135,18926382.122512948
quark mass,79,0.0017358074160956135,18925908.233036082,79,0.0017358074160956135,18925908.233036082
electroweak correction,79,0.0017358074160956135,18925988.226676326,79,0.0017358074160956135,18925988.226676326
