ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
shear viscosity,274,0.003766513602290567,66707036.08048529,274,0.003766513602290567,66707036.08048529
large momentum,273,0.003752767202282207,66463569.64664242,273,0.003752767202282207,66463569.64664242
systematic uncertainty,273,0.003752767202282207,66463463.03287672,273,0.003752767202282207,66463463.03287672
excellent agreement,272,0.003739020802273847,66220446.02760571,272,0.003739020802273847,66220446.02760571
nuclear modification,272,0.003739020802273847,66219988.79683519,272,0.003739020802273847,66219988.79683519
virtual compton,272,0.003739020802273847,66220616.71661979,272,0.003739020802273847,66220616.71661979
previous analysis,271,0.0037252744022654876,65977071.02585009,271,0.0037252744022654876,65977071.02585009
critical point,271,0.0037252744022654876,65977145.1635994,271,0.0037252744022654876,65977145.1635994
dark energy,270,0.003711528002257128,65734278.07198531,270,0.003711528002257128,65734278.07198531
analytical expression,268,0.0036840352022404084,65247628.02506378,268,0.0036840352022404084,65247628.02506378
see-saw mechanism,268,0.0036840352022404084,65247182.098081134,268,0.0036840352022404084,65247182.098081134
different model,267,0.003670288802232048,65004405.02371064,267,0.003670288802232048,65004405.02371064
near future,267,0.003670288802232048,65003837.04409962,267,0.003670288802232048,65003837.04409962
heavy quark mass,210,0.003642665363303016,51138636.13204864,210,0.003642665363303016,51138636.13204864
linear sigma,264,0.003629049602206969,64274247.0779838,264,0.003629049602206969,64274247.0779838
low temperature,264,0.003629049602206969,64274638.10133036,264,0.003629049602206969,64274638.10133036
fine tuning,264,0.003629049602206969,64274392.05156196,264,0.003629049602206969,64274392.05156196
lightest higgs,263,0.0036153032021986093,64030139.87145626,263,0.0036153032021986093,64030139.87145626
low scale,262,0.0036015568021902497,63788110.04643626,262,0.0036015568021902497,63788110.04643626
mean field,262,0.0036015568021902497,63788522.06848886,262,0.0036015568021902497,63788522.06848886
high scale,262,0.0036015568021902497,63787716.067779295,262,0.0036015568021902497,63787716.067779295
effective coupling,262,0.0036015568021902497,63788114.03019828,262,0.0036015568021902497,63788114.03019828
new physic effect,207,0.003590627286684401,50408475.11942785,207,0.003590627286684401,50408475.11942785
dominant contribution,261,0.00358781040218189,63545061.02584573,261,0.00358781040218189,63545061.02584573
e+ e-,260,0.00357406400217353,63302228.02975957,260,0.00357406400217353,63302228.02975957
numerical calculation,260,0.00357406400217353,63302278.02027914,260,0.00357406400217353,63302278.02027914
light quark mass,206,0.003573281261144863,50165290.28322915,206,0.003573281261144863,50165290.28322915
stringent constraint,258,0.003546571202156811,62815290.03523457,258,0.003546571202156811,62815290.03523457
single spin asymmetry,204,0.0035385892100657864,49679248.97667713,204,0.0035385892100657864,49679248.97667713
spectral index,255,0.0035053320021317317,62086141.106309235,255,0.0035053320021317317,62086141.106309235
top quark pair,201,0.0034865511334471726,48948461.15641134,201,0.0034865511334471726,48948461.15641134
minimal supergravity,252,0.0034640928021066526,61355486.092969,252,0.0034640928021066526,61355486.092969
lightest higgs boson,199,0.003451859082368096,48461323.84687344,199,0.003451859082368096,48461323.84687344
higher twist,251,0.003450346402098293,61113469.03151111,251,0.003450346402098293,61113469.03151111
hadronic matter,250,0.003436600002089933,60869892.064051405,250,0.003436600002089933,60869892.064051405
special emphasis,250,0.003436600002089933,60869944.01790674,250,0.003436600002089933,60869944.01790674
neutrino mass hierarchy,198,0.0034345130568285576,48219196.13773203,198,0.0034345130568285576,48219196.13773203
systematic error,249,0.0034228536020815734,60626721.030822776,249,0.0034228536020815734,60626721.030822776
intermediate state,249,0.0034228536020815734,60626827.0216759,249,0.0034228536020815734,60626827.0216759
neutral gauge,248,0.003409107202073214,60382535.02050864,248,0.003409107202073214,60382535.02050864
other model,248,0.003409107202073214,60383134.02670131,248,0.003409107202073214,60383134.02670131
present work,248,0.003409107202073214,60383360.0221508,248,0.003409107202073214,60383360.0221508
precise measurement,248,0.003409107202073214,60383042.03038536,248,0.003409107202073214,60383042.03038536
phenomenological analysis,248,0.003409107202073214,60383342.02238931,248,0.003409107202073214,60383342.02238931
qcd factorization,247,0.0033953608020648542,60140035.07945269,247,0.0033953608020648542,60140035.07945269
spontaneous symmetry,247,0.0033953608020648542,60139505.72488501,247,0.0033953608020648542,60139505.72488501
dark matter density,195,0.003382474980209943,47488439.12373988,195,0.003382474980209943,47488439.12373988
crucial role,246,0.0033816144020564942,59896794.02316588,246,0.0033816144020564942,59896794.02316588
electroweak gauge,246,0.0033816144020564942,59896376.04803394,246,0.0033816144020564942,59896376.04803394
large mass,245,0.0033678680020481347,59653471.02864619,245,0.0033678680020481347,59653471.02864619
decay constant,244,0.003354121602039774,59410228.07359859,244,0.003354121602039774,59410228.07359859
strange quark mass,193,0.0033477829291308665,47001939.36055602,193,0.0033477829291308665,47001939.36055602
lepton number,243,0.0033403752020314146,59166675.066714,243,0.0033403752020314146,59166675.066714
phenomenological model,243,0.0033403752020314146,59167427.01704259,243,0.0033403752020314146,59167427.01704259
monte carlo,243,0.0033403752020314146,59167433.02365441,243,0.0033403752020314146,59167433.02365441
neutron star,242,0.003326628802023055,58924264.071310855,242,0.003326628802023055,58924264.071310855
top mass,242,0.003326628802023055,58923548.052693255,242,0.003326628802023055,58923548.052693255
large transverse momentum,191,0.0033130908780517904,46515517.89080095,191,0.0033130908780517904,46515517.89080095
fourth generation,240,0.0032991360020063355,58437346.034418695,240,0.0032991360020063355,58437346.034418695
cosmological constant,240,0.0032991360020063355,58437748.04368378,240,0.0032991360020063355,58437748.04368378
higher order correction,190,0.003295744852512252,46272008.23519035,190,0.003295744852512252,46272008.23519035
nuclear modification factor,190,0.003295744852512252,46272020.792545095,190,0.003295744852512252,46272020.792545095
large scale,239,0.003285389601997976,58194047.07858611,239,0.003285389601997976,58194047.07858611
light neutrino mass,189,0.003278398826972714,46028357.54495957,189,0.003278398826972714,46028357.54495957
minimal model,238,0.003271643201989616,57950294.04829878,238,0.003271643201989616,57950294.04829878
heavy majorana,238,0.003271643201989616,57950554.09766975,238,0.003271643201989616,57950554.09766975
composite higgs model,188,0.0032610528014331763,45785038.64834269,188,0.0032610528014331763,45785038.64834269
few percent,237,0.0032578968019812563,57707435.02831191,237,0.0032578968019812563,57707435.02831191
rhic energy,237,0.0032578968019812563,57707775.076310076,237,0.0032578968019812563,57707775.076310076
partial width,236,0.0032441504019728967,57464570.02403159,236,0.0032441504019728967,57464570.02403159
new data,235,0.003230404001964537,57221181.03102178,235,0.003230404001964537,57221181.03102178
gauge field,235,0.003230404001964537,57221447.02188716,235,0.003230404001964537,57221447.02188716
first-order phase transition,186,0.0032263607503540998,45298387.052590854,186,0.0032263607503540998,45298387.052590854
scalar particle,234,0.003216657601956177,56977900.0248691,234,0.003216657601956177,56977900.0248691
light higgs boson,185,0.0032090147248145617,45054829.512409694,185,0.0032090147248145617,45054829.512409694
allowed region,233,0.0032029112019478175,56734119.04965024,233,0.0032029112019478175,56734119.04965024
previous calculation,233,0.0032029112019478175,56734793.019057885,233,0.0032029112019478175,56734793.019057885
new approach,231,0.003175418401931098,56248479.0137133,231,0.003175418401931098,56248479.0137133
electroweak interaction,231,0.003175418401931098,56247913.03357195,231,0.003175418401931098,56247913.03357195
lagrangian approach,231,0.003175418401931098,56248033.033168584,231,0.003175418401931098,56248033.033168584
electric field,230,0.0031616720019227384,56005314.039332785,230,0.0031616720019227384,56005314.039332785
present data,230,0.0031616720019227384,56004856.02162311,230,0.0031616720019227384,56004856.02162311
recent work,229,0.003147925601914379,55761769.016675755,229,0.003147925601914379,55761769.016675755
massive neutrino,228,0.003134179201906019,55518156.04995247,228,0.003134179201906019,55518156.04995247
heavy ion collider,180,0.0031222845971168706,43838350.216005206,180,0.0031222845971168706,43838350.216005206
parameter space,227,0.003120432801897659,55274255.05364829,227,0.003120432801897659,55274255.05364829
flavour violation,227,0.003120432801897659,55274623.04880427,227,0.003120432801897659,55274623.04880427
thermal equilibrium,226,0.003106686401889299,55031514.05242828,226,0.003106686401889299,55031514.05242828
anomalous coupling,226,0.003106686401889299,55031576.05436806,226,0.003106686401889299,55031576.05436806
cp-even higgs,226,0.003106686401889299,55030490.81832004,226,0.003106686401889299,55030490.81832004
theoretical model,226,0.003106686401889299,55031842.02020734,226,0.003106686401889299,55031842.02020734
relativistic quark model,179,0.0031049385715773326,43595325.88570421,179,0.0031049385715773326,43595325.88570421
hadronic matrix,225,0.0030929400018809396,54787750.01932401,225,0.0030929400018809396,54787750.01932401
low mass,224,0.00307919360187258,54544928.02869787,224,0.00307919360187258,54544928.02869787
milky way,224,0.00307919360187258,54544858.16535553,224,0.00307919360187258,54544858.16535553
cp asymmetry,224,0.00307919360187258,54545046.09507738,224,0.00307919360187258,54545046.09507738
large transverse,223,0.00306544720186422,54301599.89310527,223,0.00306544720186422,54301599.89310527
green function,223,0.00306544720186422,54302237.02151556,223,0.00306544720186422,54302237.02151556
new physic contribution,176,0.003052900494958718,42864688.123163596,176,0.003052900494958718,42864688.123163596
differential distribution,222,0.0030517008018558604,54058322.063509025,222,0.0030517008018558604,54058322.063509025
free energy,221,0.003037954401847501,53815407.06598058,221,0.003037954401847501,53815407.06598058
preliminary result,220,0.0030242080018391413,53572394.017785124,220,0.0030242080018391413,53572394.017785124
neutrino oscillation experiment,174,0.0030182084438796415,42378338.20049912,174,0.0030182084438796415,42378338.20049912
heavy quark symmetry,173,0.0030008624183401034,42134833.14959104,173,0.0030008624183401034,42134833.14959104
heavy particle,218,0.0029967152018224217,53085144.02972482,218,0.0029967152018224217,53085144.02972482
lattice simulation,218,0.0029967152018224217,53085454.03313842,218,0.0029967152018224217,53085454.03313842
single spin,218,0.0029967152018224217,53085590.978665344,218,0.0029967152018224217,53085590.978665344
majorana mass,217,0.002982968801814062,52841805.08319345,217,0.002982968801814062,52841805.08319345
special case,216,0.002969222401805702,52598948.01769144,216,0.002969222401805702,52598948.01769144
decay rate,216,0.002969222401805702,52598606.02865893,216,0.002969222401805702,52598606.02865893
electroweak correction,215,0.002955476001797342,52355143.05058458,215,0.002955476001797342,52355143.05058458
particular emphasis,215,0.002955476001797342,52355615.018363625,215,0.002955476001797342,52355615.018363625
lattice calculation,215,0.002955476001797342,52355591.03153688,215,0.002955476001797342,52355591.03153688
elementary particle,215,0.002955476001797342,52355639.02236933,215,0.002955476001797342,52355639.02236933
new contribution,214,0.0029417296017889825,52112014.03167783,214,0.0029417296017889825,52112014.03167783
new mechanism,214,0.0029417296017889825,52112180.02728472,214,0.0029417296017889825,52112180.02728472
spontaneous symmetry breaking,169,0.002931478316181951,41161111.71799214,169,0.002931478316181951,41161111.71799214
gauge theory,213,0.002927983201780623,51869255.020146035,213,0.002927983201780623,51869255.020146035
experimental search,213,0.002927983201780623,51868859.02332803,213,0.002927983201780623,51868859.02332803
relativistic quark,213,0.002927983201780623,51868829.887320824,213,0.002927983201780623,51868829.887320824
higgs coupling,213,0.002927983201780623,51868299.06972536,213,0.002927983201780623,51868299.06972536
hard scattering,212,0.002914236801772263,51625886.02980108,212,0.002914236801772263,51625886.02980108
jona-lasinio model,212,0.002914236801772263,51625636.090802945,212,0.002914236801772263,51625636.090802945
direct cp violation,168,0.0029141322906424127,40917830.58878638,168,0.0029141322906424127,40917830.58878638
cosmological constraint,211,0.0029004904017639033,51381959.064128764,211,0.0029004904017639033,51381959.064128764
b- >,210,0.0028867440017555437,51138898.037471406,210,0.0028867440017555437,51138898.037471406
hard process,210,0.0028867440017555437,51139344.02783744,210,0.0028867440017555437,51139344.02783744
large momentum transfer,166,0.0028794402395633362,40431378.649863526,166,0.0028794402395633362,40431378.649863526
good fit,209,0.002872997601747184,50895703.02602267,209,0.002872997601747184,50895703.02602267
strong decay,209,0.002872997601747184,50895965.046126194,209,0.002872997601747184,50895965.046126194
weak coupling,207,0.0028455048017304646,50409249.02508583,207,0.0028455048017304646,50409249.02508583
new gauge,207,0.0028455048017304646,50408653.059900165,207,0.0028455048017304646,50408653.059900165
effective hamiltonian,207,0.0028455048017304646,50409157.03032552,207,0.0028455048017304646,50409157.03032552
inclusive cross section,164,0.0028447481884842597,39944772.031184815,164,0.0028447481884842597,39944772.031184815
theoretical framework,206,0.002831758401722105,50165680.02371397,206,0.002831758401722105,50165680.02371397
e- collider,206,0.002831758401722105,50165654.04692079,206,0.002831758401722105,50165654.04692079
cp-even higgs boson,163,0.0028274021629447216,39700327.79869342,163,0.0028274021629447216,39700327.79869342
central value,205,0.0028180120017137454,49922139.03778727,205,0.0028180120017137454,49922139.03778727
low-energy constant,205,0.0028180120017137454,49922009.188249774,205,0.0028180120017137454,49922009.188249774
virtual compton scattering,162,0.0028100561374051836,39457916.68264971,162,0.0028100561374051836,39457916.68264971
top quark decay,162,0.0028100561374051836,39457516.112272404,162,0.0028100561374051836,39457516.112272404
top quark production,162,0.0028100561374051836,39457580.11661761,162,0.0028100561374051836,39457580.11661761
small mass,203,0.0027905192016970254,49435343.043539934,203,0.0027905192016970254,49435343.043539934
long distance,203,0.0027905192016970254,49435787.078132875,203,0.0027905192016970254,49435787.078132875
large n,203,0.0027905192016970254,49436305.01686797,203,0.0027905192016970254,49436305.01686797
chiral expansion,202,0.002776772801688666,49192168.11939965,202,0.002776772801688666,49192168.11939965
finite volume,202,0.002776772801688666,49192508.04931172,202,0.002776772801688666,49192508.04931172
exclusive process,202,0.002776772801688666,49192800.05580605,202,0.002776772801688666,49192800.05580605
dynamical quark,201,0.0027630264016803062,48949243.04055275,201,0.0027630264016803062,48949243.04055275
analytical result,201,0.0027630264016803062,48949327.02195537,201,0.0027630264016803062,48949327.02195537
external field,201,0.0027630264016803062,48949363.04323329,201,0.0027630264016803062,48949363.04323329
x u,201,0.0027630264016803062,48948931.04753606,201,0.0027630264016803062,48948931.04753606
dark matter direct detection,137,0.0027589213463897868,33371239.27271241,137,0.0027589213463897868,33371239.27271241
hybrid inflation,200,0.002749280001671946,48706056.093907095,200,0.002749280001671946,48706056.093907095
real part,200,0.002749280001671946,48705870.111118376,200,0.002749280001671946,48705870.111118376
systematic study,200,0.002749280001671946,48705712.02300867,200,0.002749280001671946,48705712.02300867
differential equation,200,0.002749280001671946,48706520.01010053,200,0.002749280001671946,48706520.01010053
heavy quark limit,158,0.002740672035247031,38483996.127243266,158,0.002740672035247031,38483996.127243266
new physic model,158,0.002740672035247031,38483596.096763514,158,0.002740672035247031,38483596.096763514
reasonable agreement,199,0.0027355336016635866,48462633.02653099,199,0.0027355336016635866,48462633.02653099
d^ *,199,0.0027355336016635866,48462593.04030608,199,0.0027355336016635866,48462593.04030608
two-higgs-doublet model,199,0.0027355336016635866,48462199.05313447,199,0.0027355336016635866,48462199.05313447
numerical value,199,0.0027355336016635866,48462561.026026994,199,0.0027355336016635866,48462561.026026994
heavy quarkonia,198,0.002721787201655227,48219408.05018301,198,0.002721787201655227,48219408.05018301
arbitrary number,198,0.002721787201655227,48219566.01317075,198,0.002721787201655227,48219566.01317075
subsequent decay,197,0.002708040801646867,47975573.03656074,197,0.002708040801646867,47975573.03656074
tau lepton,197,0.002708040801646867,47975673.034494504,197,0.002708040801646867,47975673.034494504
small neutrino mass,156,0.0027059799841679544,37997068.050185025,156,0.0027059799841679544,37997068.050185025
qcd phase diagram,156,0.0027059799841679544,37996982.62370948,156,0.0027059799841679544,37996982.62370948
b \to,196,0.0026942944016385075,47732140.06588091,196,0.0026942944016385075,47732140.06588091
invariant mass spectrum,155,0.0026886339586284164,37753783.16227308,155,0.0026886339586284164,37753783.16227308
direct cp asymmetry,155,0.0026886339586284164,37753627.575578876,155,0.0026886339586284164,37753627.575578876
gauge coupling,195,0.002680548001630148,47489031.03161357,195,0.002680548001630148,47489031.03161357
pp collision,195,0.002680548001630148,47489507.02720638,195,0.002680548001630148,47489507.02720638
lorentz invariance,194,0.0026668016016217883,47246232.013988115,194,0.0026668016016217883,47246232.013988115
qcd calculation,194,0.0026668016016217883,47246016.02299941,194,0.0026668016016217883,47246016.02299941
first-order phase,194,0.0026668016016217883,47245187.0524396,194,0.0026668016016217883,47245187.0524396
one-loop contribution,194,0.0026668016016217883,47245480.038613066,194,0.0026668016016217883,47245480.038613066
neutrino mass generation,153,0.0026539419075493403,37266445.13527646,153,0.0026539419075493403,37266445.13527646
dark matter abundance,153,0.0026539419075493403,37266429.09869085,153,0.0026539419075493403,37266429.09869085
kinematic region,193,0.0026530552016134283,47002661.02360436,193,0.0026530552016134283,47002661.02360436
gauge invariance,193,0.0026530552016134283,47002653.01871162,193,0.0026530552016134283,47002653.01871162
latter case,193,0.0026530552016134283,47002359.01955371,193,0.0026530552016134283,47002359.01955371
decay mode,193,0.0026530552016134283,47002429.02467945,193,0.0026530552016134283,47002429.02467945
numerical solution,192,0.0026393088016050683,46759444.019907616,192,0.0026393088016050683,46759444.019907616
pair production,192,0.0026393088016050683,46758924.032794595,192,0.0026393088016050683,46758924.032794595
nlo correction,192,0.0026393088016050683,46759034.05014232,192,0.0026393088016050683,46759034.05014232
dark matter detection,152,0.002636595882009802,37023060.10116442,152,0.002636595882009802,37023060.10116442
perturbative qcd approach,152,0.002636595882009802,37023584.15604183,152,0.002636595882009802,37023584.15604183
