,article_id
616611,919520
561243,1650013
574399,1718108
604311,1811118
60413,250979
248922,650998
440375,1238800
236531,623043
30946,205993
68663,267934
155551,467600
110451,37514
784476,1716683
199331,564769
775449,658421
560582,1668117
41674,16575
11291,171406
457696,1331828
435379,1219966
198450,557395
119138,395758
139065,449946
11659,10989
156669,474422
44671,215741
544929,1670814
236122,627863
535900,1610869
41011,221495
368205,856187
184164,530920
85590,27073
169866,496247
557209,1698994
168663,505933
4458,154190
351934,826028
538661,1599989
490588,1377215
110673,371944
560991,1656052
154418,473067
172020,500729
491317,1353403
666188,1275832
86417,299638
291168,728209
111865,374525
93404,314683
443444,1266302
331701,789425
355202,827051
155296,468503
438900,1237955
48279,18742
185283,523943
139792,449850
481425,1435123
12229,167265
103201,36824
185260,523838
153845,476261
353825,828590
19869,182373
701795,476599
389803,891906
469774,1276129
712656,423010
513178,1467475
700590,403439
375637,842440
215512,598960
536596,1596920
611420,1776647
103612,35877
3725,154162
393373,901376
115694,405206
220284,583399
489756,1394194
235384,618211
330949,798481
52435,228991
108849,381825
187272,529547
286295,733820
679937,802614
354564,835634
633842,1405304
39421,221940
202376,564999
773765,628496
23313,191821
558016,1653961
199196,566859
749917,586976
683201,865421
418516,1092739
426622,1254641
489865,1392033
92153,315541
120144,402127
186540,535318
55446,245538
203656,555257
539182,1641314
109496,378465
18537,182272
465777,1286906
596856,1781763
431558,1228449
536250,1643285
5135,160390
293216,736658
488330,1371738
499356,1454050
577351,1720808
167546,493956
185013,525647
110546,372336
499784,1439744
96729,32873
753554,534679
395374,901214
332337,782480
613228,1831061
598021,1834250
421957,1112681
252856,652778
558808,1711719
567661,1742509
516238,1499529
412319,1092725
624881,773685
395733,939572
590109,1821799
612871,1787336
311786,756940
11484,168535
119575,392695
155558,495532
674643,1597122
256528,642725
186043,539122
679128,807394
712008,426268
333114,785245
169620,497874
683288,819260
554159,1710397
314742,750980
61798,254091
390400,927387
185698,529637
619477,930750
500787,1421421
164078,503551
270151,691931
490946,1365813
683810,811414
445305,1244535
561991,1711141
586148,1756194
555996,1647556
92897,319223
183788,534157
513791,1432705
128545,422817
291035,729700
659148,1383254
610396,1798689
624544,778547
8075,165616
15300,176864
562127,1684670
65688,264427
445128,1249398
491951,1751541
574060,1730834
330670,801850
515119,1478384
63493,267856
64086,269100
39319,217568
43477,213053
237869,623796
23041,189898
4366,9644
524799,1594736
514436,1722182
554323,1683437
354647,834060
713134,425591
30921,215379
110525,372303
437711,1234235
470580,1310416
491028,1364364
104538,353625
603571,1826067
490930,1366200
314047,764830
793784,1625581
154473,471690
220443,585801
409266,1094595
119170,394783
154037,475184
128328,423333
603556,1826302
42938,218842
581761,1755384
396973,917549
101698,357191
667606,1261975
768511,689270
528990,1605563
102929,356939
373171,766277
427571,1249869
186116,539129
610726,1792475
1067,152716
533611,1625111
712904,422449
567185,1746455
492062,1405996
250715,659821
215473,601106
310070,768705
201043,554588
195151,1095335
313061,758891
178624,537858
471146,1288530
436847,1261121
492790,1384143
510978,1451650
607886,1794509
44658,221396
42663,216622
453499,1297195
255415,654112
607960,1784792
512743,1478063
275463,679072
61025,245763
202848,560942
782054,1795884
754403,527546
559704,1684039
86767,297262
236580,623032
149147,472127
583578,1757125
561800,1697540
40758,219442
294801,715556
203200,558304
395937,913728
78147,25422
490570,1377602
216709,587026
678597,892318
149363,471259
332148,787452
287563,723593
655309,1303991
577642,1765495
653208,1394562
127859,427735
198910,568683
568714,1734446
535208,1633460
418588,1119806
614900,900469
270612,687813
128915,420200
420539,1118281
461291,1302831
558017,1674288
295075,710539
469661,1278207
578060,1756783
93368,314522
127307,434596
445884,1231955
35683,14736
510568,1479953
183420,535310
44020,220485
707932,449613
139979,449496
393126,922191
469277,1332767
452244,1306472
27878,13737
91658,31205
668317,1211378
44416,231458
294519,719893
69564,260678
117875,403039
787656,1697103
308388,745500
526172,1606201
575753,1760717
669161,1283070
310961,764890
26670,190499
309780,765864
774732,659149
400119,889096
672735,1223528
484461,1388216
789087,1664196
218347,602403
5407,155736
120847,400082
313266,742677
374664,859027
374272,864466
274590,692740
547524,1650136
236606,623866
118006,402770
218516,598530
604837,1801441
38827,17533
186440,535325
271753,693228
701731,477948
227445,1509632
136353,443582
310794,766513
495713,1505565
130051,427830
63736,265161
28287,12909
493451,1355243
255436,652999
743384,509110
557901,1662957
32046,205974
75366,282574
424043,1110891
516189,1621748
101920,362476
51971,18977
236745,621106
550574,1697374
285424,733719
16489,181664
390374,926719
544905,1671147
793044,1629560
330290,805223
447176,1260578
294732,715208
81739,306227
532544,1638360
5645,153886
314487,752261
511171,1422219
391333,919173
635782,1465666
15360,183642
331809,788959
330775,799372
509341,1501234
171706,510568
26860,13270
459224,1331395
469021,1295043
234668,615982
483762,1370693
272587,682932
399562,915805
531312,1599824
106798,377820
42089,217144
312208,750132
468048,1323085
602783,1789265
437274,1255432
398372,897556
597686,1789820
688464,831525
19926,182482
514015,1422064
412129,1114155
204537,551940
744397,501812
586345,1749563
574285,1723411
272552,682933
376081,880737
451558,1311454
218685,594334
112076,373642
314767,751753
251777,664638
229878,636566
98038,333093
216825,585541
169207,501567
446359,1220804
170168,495531
785578,1731392
215375,602076
155604,474523
194896,564277
390401,930000
59058,250329
566336,1753582
694493,747909
658519,1381002
309751,770636
436545,1225520
674371,1597656
42628,16854
202453,564604
129599,415816
322368,778815
97333,341133
78414,276917
101641,359713
678519,892857
345680,834425
469692,1331434
403381,1189728
315211,743076
580347,1718376
560611,1667870
516010,1419089
219647,588064
652460,1459090
448470,1254317
572499,1724827
420639,1120426
639010,1486457
718729,376996
141721,448922
446269,1223363
448186,1222537
306542,745074
562643,1669838
27498,193205
416637,1094558
227966,626979
255564,651870
364442,850773
553444,1711304
620221,921532
485730,1370122
389928,889524
39554,217813
760816,699745
787781,1698226
50671,230900
744483,508773
372977,846389
27986,13579
58532,252218
433979,1264450
216441,588518
458077,1310655
557827,1667028
502197,1466810
585225,1721820
594147,1793864
76492,279591
471524,1276138
250662,663607
493321,1409776
52930,239258
310928,763234
599381,1795079
569113,1730496
748540,511609
583968,1747544
94603,336074
235370,612379
56578,254671
121439,392923
35115,215037
521274,1601366
483123,1393306
59055,251184
398328,892091
512820,1476369
199167,566367
61369,255178
768642,680039
447145,1261930
156560,476369
459480,1318942
682428,861954
60232,255489
621928,796242
581807,1746565
603938,1817257
506987,1502964
93032,315888
157381,469150
622361,794274
652832,1392390
468887,1310400
97167,343190
254890,662139
666029,1279614
130460,423050
8037,165822
603124,1834678
255956,647731
515414,1503440
255697,650683
559476,1691249
253397,647977
611302,1779415
274239,699964
796134,1111525
709675,439545
85221,297279
69190,23745
136427,441608
448280,1219016
334232,793237
80418,304066
598925,1870129
691333,858206
658549,1387569
104236,34798
44898,16025
156318,478757
559585,1685543
217532,599223
228440,632108
565498,1762018
106986,376525
236776,620932
2961,160322
475891,1473298
609364,1821977
678769,895023
130436,424137
61644,256097
149235,467749
468630,1307419
68625,24732
445422,1242032
586826,1734237
715492,399464
586724,1737543
268853,678235
457244,1334398
334858,784764
527378,1614640
559108,1696985
246564,658298
400296,896727
674598,1593928
400165,963405
4806,158745
350898,841088
34246,201473
293708,731890
526899,1639257
485413,1377933
78932,281676
794530,1198443
120658,397627
131679,415859
289965,716504
215219,602836
203148,557761
527488,1609262
437629,1238600
232178,619540
332727,776528
444908,1255852
140806,443138
374540,857290
419486,1114168
75510,24970
331152,796215
473110,1411416
103247,362411
78241,25406
363024,859239
237618,613485
389781,894511
330975,799522
67427,24692
663992,1299673
57507,248423
183350,535582
203650,555498
599107,1804512
459081,1278587
457355,1288712
412974,1190887
659132,1380012
2782,158904
153230,480867
399351,917968
294144,724082
314770,751231
623576,708433
57493,246765
536358,1601516
72243,284559
592079,1808425
501666,1499438
355180,824976
235738,633462
492509,1391817
470237,1325142
286858,716641
586676,1739000
607673,1832556
491245,1357009
549741,1672015
450101,1325762
216781,584950
459846,1305071
537488,1509746
313213,789455
353178,815629
427504,1250265
677664,890067
141482,440319
220573,581734
490535,1410868
676021,1519865
187935,525599
78261,25265
313172,765044
470295,1322742
335503,777360
679184,807103
463874,1283605
743458,509906
351626,832578
81210,299682
274961,688031
119865,392582
515515,1462283
142054,451505
93380,320168
61224,244733
12559,171224
399973,893568
579934,1756198
533965,1605601
467505,1285507
754416,527056
507786,1478770
335785,804755
131627,416328
458846,1287922
327916,785256
620261,928050
678268,894327
333633,804582
504249,1419067
373031,879572
201021,554426
217078,583765
30604,202611
346190,819786
774753,659457
563316,1703773
371299,848751
52203,233185
90695,319886
19991,12576
52964,239880
485942,1364874
550134,1651763
155150,467754
515020,1505638
271610,693485
612912,1784435
304176,749859
93216,29363
157631,468551
619326,930857
251382,667555
183838,531819
626039,764732
334130,796536
514052,1421178
117826,393176
96998,334185
125095,419905
791534,1645226
245802,668268
484509,1411612
674518,1598142
30728,199380
152788,472920
567761,1741816
658426,1384638
184102,529862
609023,1805784
65340,261487
708389,447859
156574,476298
27715,193836
179079,536266
794713,1190188
401277,883526
51338,238527
201683,571311
498953,1502604
502374,1448317
680984,871904
393037,920543
187574,526787
639122,1486247
314744,751435
155977,480870
74278,286823
708027,449053
581704,1765727
67449,267761
604013,1815228
393600,896524
782513,1706060
2263,154227
514225,1415781
183310,536916
75327,26649
398012,893775
203279,558618
490427,1381541
611374,1777641
571996,1738985
218931,593207
59970,255151
118986,396283
574891,1756849
4914,158233
575202,1744109
371982,878803
685410,883235
423773,1189202
325174,782940
117568,399281
275334,680396
61879,248410
201719,551905
719564,372172
467364,1291967
610024,1806832
375317,847750
490633,1376143
202826,561985
170884,510665
63966,261712
533570,1632463
198338,567100
220500,581393
232881,633451
753661,533210
275633,676356
454787,1286848
491223,1357023
368005,868790
417565,1203829
389667,896268
573784,1741416
219054,593210
289858,727298
503543,1507089
455027,1285721
217813,581701
233846,624234
119841,408561
20186,177737
413678,1121513
356445,819993
536740,1590905
681438,872935
285485,736393
104128,34862
485795,1367065
335774,799681
395434,891190
486281,1351431
272896,681539
81764,306084
502941,1497004
774065,624259
104241,34734
111617,375900
462977,1334929
774513,625999
265689,692193
52077,18700
23062,189922
90918,314325
747848,565232
247593,663223
687589,845782
503653,1469071
747002,568883
591726,1810575
252281,658432
780085,1086172
92566,321350
220034,584410
741394,250891
469063,1293716
533739,1598135
150240,483021
571369,1763787
228660,619959
553481,1700195
68149,270048
458966,1282905
30317,206017
505113,1471516
448131,1268174
96462,344539
245799,669364
219279,587808
194886,564974
583894,1748821
356016,815787
233054,630106
586233,1772272
153308,481319
470176,1335838
612479,1797908
601756,1839120
599749,1781292
368320,850586
490557,1410665
746339,560822
19074,178445
586477,1744142
286981,733639
187418,527773
593570,1797899
587297,1720278
314967,745894
4208,155191
43041,217291
129507,417289
448426,1235795
82156,294801
332681,779359
4562,155530
169623,498512
491374,1351248
421025,1112576
685864,885343
10778,10384
52046,233580
77378,288000
16138,179347
638970,1488107
493179,1369134
110461,37475
54998,22862
199778,561851
736924,278404
265356,681320
203886,554783
310311,751083
353509,839322
505717,1487730
371826,886549
600103,1830416
597332,1798682
140108,450795
233890,623663
311644,756405
80573,1862459
595818,1778514
375911,844256
332204,783133
76879,285326
593548,1796773
355605,820458
729479,334957
471108,1334402
293592,734523
585523,1716204
453439,1297466
203527,556978
324892,800235
179239,530440
623048,700826
604178,1837676
753558,534487
109340,380265
235136,622682
236887,618191
88944,322380
333270,778325
314049,765810
350191,819533
572241,1732910
215946,593348
463530,1291544
666094,1279943
172644,495236
58097,22487
156617,486038
236756,622074
120935,395345
4113,157017
513463,1452827
504807,1481348
185943,535901
83591,302393
156182,479259
405928,1124102
96717,338821
202547,565001
51753,235969
51779,20812
619581,931477
649808,1432589
129312,417953
33359,207042
153554,482887
574089,1730028
18315,182682
253008,650584
234724,614360
200548,557184
510971,1451802
293305,726979
7876,168828
422391,1189464
711652,427871
156557,476867
307322,758130
533722,1601513
463590,1289862
351849,828936
356488,811554
464026,1280059
616928,916887
139666,451046
435814,1250799
290336,714915
785125,1744450
426345,1272636
555930,1650170
102241,359118
185681,522861
560259,1675607
415810,1126121
741144,225739
87347,303466
574250,1724463
719335,373207
65302,23700
674473,1592301
345853,824331
18571,12737
526735,1511124
558299,1703006
601558,1809166
334064,794130
371285,849766
445857,1232409
183938,530107
372012,877016
78362,283602
172365,496202
443598,1254473
272046,691048
7132,167070
796717,1119321
60848,247470
170665,511924
485216,1410066
368136,860416
681623,875145
26337,196743
149154,471000
443944,1272889
333424,777460
244637,663881
535698,1617783
491868,1336631
41630,17026
649278,1430072
14574,183835
49888,232776
350251,813272
332279,784364
57131,254014
81124,28759
680986,871369
354033,1122426
772593,635276
423448,1088882
271684,691471
693939,783741
784500,1718744
157129,472016
779324,1088623
688690,838569
750333,588627
60016,254160
586045,1759932
574655,1764795
85912,295836
170764,511548
149448,471280
109716,38744
377936,812089
96841,336144
599819,1779108
351327,835550
97235,342642
72667,25430
69362,261605
436277,1273667
446094,1226250
562877,1662124
216170,591045
524941,1518637
9857,164910
418807,1089861
57252,249621
77774,280293
761193,697232
693343,786903
76788,278178
91683,30911
127453,419719
673317,1258010
35331,15531
54323,22226
437612,1239349
491100,1409536
155935,480974
155236,469034
560733,1664411
421984,1085332
7883,169187
469646,1278221
355969,818980
140312,446312
573765,1741993
270490,696010
659998,1345284
680756,876532
484711,1395073
557274,1685187
510434,1505432
16609,177564
575010,1752297
789802,1613763
392574,918761
525901,1613533
459800,1306759
187302,529494
92176,29284
493168,1370160
185530,522862
782077,1793205
69990,269747
609864,1849901
306395,752842
707359,483874
288472,709836
367305,868027
753657,533226
274791,688793
713966,456943
78089,279194
76646,278227
246463,666017
482032,1395963
303792,755654
317577,806092
671202,1242022
329849,804818
587316,1721681
465846,1278596
493354,1359088
199672,563498
93072,29639
121041,394042
127853,427296
188338,1346447
9705,170877
76167,285466
796762,1118176
482309,1386475
286354,732285
626024,764198
331593,790003
611116,1776349
673253,1251561
188310,523112
44399,214655
604007,1815292
559152,1696497
795677,1104763
466261,1278366
596898,1838925
526148,1643025
69750,271778
390461,929691
713482,450489
469345,1286341
272267,687129
236977,618618
597338,1798334
284548,712925
675194,1504071
332436,781334
61580,248484
504265,1418484
457043,1322396
626047,764582
420552,1119597
306040,770375
407243,1115586
637412,1415288
294669,717516
794887,1198161
352001,824674
252902,652798
140867,442901
219176,590717
726240,341041
251145,654343
59977,257003
142436,448061
51402,239176
481779,1408070
6898,11140
445890,1231956
562592,1671518
712036,421858
767562,616995
578118,1756912
386681,891600
16988,181224
743414,509400
552448,1678510
632629,1498318
442960,1221531
446087,1226823
791715,1647297
273949,688574
376085,880347
255226,656036
60604,22214
585258,1721085
251735,665638
184802,526402
599579,1788661
624122,770353
169112,501430
493216,1365827
333021,792006
525058,1515053
9732,167173
625464,767588
96454,341966
420431,1118741
112234,37652
183083,538789
469239,1333860
566010,1756791
419684,1192934
277705,729917
515791,1432720
490442,1380912
69380,23407
536226,1644125
7941,11036
447968,1230967
398866,946675
574380,1718851
330793,801271
538987,1516597
617098,918271
630323,186809
548166,1665840
270709,681005
211432,588874
507366,1489179
96403,33716
762178,692047
353361,812490
745223,505169
418201,1203691
65173,265381
508841,1434299
117855,404058
755662,525131
492251,1401415
57521,244904
448025,1227831
235044,612232
44198,213273
183712,531626
155912,475378
156425,477836
326563,786256
30896,199643
36308,207293
505082,1472814
433488,1220200
685538,883956
274367,697252
233751,624457
40965,218864
89465,314466
468910,1298403
155989,481525
142385,448013
520250,1610821
64184,268872
672681,1227268
77491,284366
139077,448620
185728,523329
533567,1633443
578944,1741427
335448,799694
510627,1471291
355087,826676
599453,1792744
77691,281000
708754,448344
604625,1805797
91375,321653
512560,1481399
530573,1615462
609483,1818561
351922,829580
643550,1445004
784288,1719223
186530,535850
611809,1828175
421126,1960777
35139,210378
292058,718904
373807,872651
397215,913924
510801,1506436
787878,1694993
587384,1716621
554186,1710115
86141,301427
622812,795655
586888,1770757
674918,1506368
520586,1608866
32305,208846
583951,1751543
233251,626970
184404,530712
774399,622429
457776,1326667
561382,1701517
256010,646551
335053,782899
446233,1224283
708437,446392
74177,284729
782348,1709187
789082,1662497
447888,1233108
356711,809991
413493,1206879
574494,1713396
354232,839041
290911,731991
199395,565294
68971,264659
89318,316154
325094,787100
68428,268964
585761,1766896
79042,284662
152745,476597
139008,452602
236196,628212
129280,417776
681578,872867
271437,695069
764523,676250
155358,468752
489269,1380226
115419,398228
584633,1734213
354667,834121
199802,561811
504720,1487544
555425,1663059
774591,659482
55790,254607
331389,793933
141704,454853
74879,289462
219595,587229
585476,1717220
539363,1637248
195465,580133
117579,398685
146684,468003
310679,771563
693437,786485
412402,1087338
423723,1203012
293839,729939
695141,744268
445137,1247815
23132,205427
35957,215307
785144,1746532
583869,1750038
28323,195696
536381,1601143
490288,1384128
333952,800681
458946,1283611
475028,1384749
270962,700937
120831,396364
470146,1325573
84242,298268
519757,1618713
373328,867365
291590,723079
30707,199476
544642,1673404
499829,1437907
252488,656699
480235,1393318
38840,17339
312168,750259
74224,284090
397775,897048
481118,1368930
555239,1667714
234582,616119
86297,28644
35091,209467
131158,418876
423562,1083415
749969,586014
465576,1321699
765935,661576
717890,37980
785058,1743790
766567,663139
469383,1285379
666134,1276303
333649,803358
787073,1755070
94849,338072
394023,883517
585016,1733200
375277,847380
535524,1623063
12965,10524
688922,833200
418203,1204999
89477,314983
306127,767602
517819,1601899
376253,875765
293538,734518
168551,513314
140908,442856
351310,832778
32485,204417
350113,828449
103479,36093
26062,190181
148993,478185
475808,1376099
112344,372038
168059,510848
41635,16714
12131,164454
618240,940608
27840,13810
44322,214191
375554,846850
285077,726598
104075,356261
537647,1636983
656966,1366203
78194,277636
659030,1385628
171583,503524
311682,756135
696220,736284
689017,833180
760818,699774
350602,813756
104175,354435
744384,501891
625810,761308
412219,1102896
250712,662968
218652,600484
184633,527426
692809,715027
715931,396277
613182,1834243
176943,522650
779402,1082458
585324,1720100
217460,607133
610917,1788652
671518,1237757
314812,749522
586857,1733112
252370,655712
538016,1625776
436820,1215083
396476,927476
129636,415775
507912,1475460
793781,1629571
497294,1480354
410758,1084375
372912,850795
99995,357423
267960,690872
521249,1601485
270959,699606
490449,1380608
67578,24144
169044,503808
655619,1373918
446646,1236874
634649,1475996
170453,512743
609198,1838383
250836,650575
538705,1598279
353441,812439
120489,397918
574242,1724682
747335,564326
400062,893009
440778,1228330
97363,33316
111542,38804
395527,1080518
313670,771229
626055,764711
69348,262275
526928,1637188
369874,856015
310235,753839
140659,444470
220625,587581
420237,1123676
131843,415181
526720,1511281
172793,495721
97852,334392
465473,1335701
773426,626225
25126,200285
47184,234174
78730,283947
100096,354910
84701,304777
69792,268826
619584,931479
293545,734388
504269,1418183
566203,1754694
492800,1383915
769824,682665
187173,529999
2400,157862
228428,632735
454729,1287337
780428,1088714
430124,1236567
586141,1756756
603625,1827596
67086,261880
67302,269919
171962,500367
374545,857563
558838,1711374
199298,563798
490502,1377765
430207,1236143
599408,1794149
67248,264232
274993,685839
235470,612381
183644,532798
15365,184281
490714,1374228
75391,281043
67973,22941
11148,164150
26523,13887
582522,1720002
3624,156087
314622,752688
418431,1115302
332928,778568
528754,1645668
200773,554969
313387,747344
372284,870662
232779,632254
272022,688944
581910,1727933
90974,320473
561363,1751910
247721,656986
562125,1684672
448032,1227567
67438,266797
33883,206912
142716,449133
725607,340049
380194,1079411
41580,221413
164051,504672
81072,311771
35936,203662
199587,563405
423667,1204827
626378,763734
332203,782969
513899,1426702
656113,1374361
459283,1327227
568478,1735697
119400,393517
785540,1737604
55332,247452
30379,205869
766634,662765
203570,556665
634599,1474755
782965,1777121
445355,1243435
386175,897441
673040,1220890
684962,881017
46712,235314
477026,1360246
254748,663729
353012,816699
600799,1794457
780271,1088965
496161,1492063
101941,361649
544139,1676830
56729,251188
167839,511119
304595,765873
50129,226974
291085,729714
459509,1318334
351976,827090
771379,639658
513933,1494528
331295,792808
486680,1340454
664519,1298824
525980,1609805
228398,634047
553781,1694179
215653,595356
393564,896943
560114,1677171
94662,338859
268386,682369
418739,1093444
101671,358168
712311,428136
178701,534009
68443,268804
52058,18788
499650,1444935
167359,508527
118804,397210
401887,1207850
599281,1798036
447350,1252581
436486,1227652
766454,663709
355435,822422
600444,1814432
148926,481478
574667,1763898
53047,232756
313039,748061
352896,819267
442841,1238277
471388,1279629
406353,1117689
77282,284040
398904,946839
398099,889868
50006,18846
445284,1245053
526300,1599840
694880,741545
46852,18690
215562,599297
234938,613458
7827,171883
291167,727730
142356,448691
669828,1280065
465714,1298514
610759,1790446
752635,537394
345651,836105
325181,781126
763037,601761
228753,612867
527025,1632453
508267,1467215
536477,1599570
307266,761649
197665,568610
185306,523658
390014,939944
314277,758847
164025,504170
426872,1253543
618942,943764
135919,1461670
121264,393724
549383,1711644
254651,667059
712103,421048
42440,218634
117647,395017
172749,494449
49599,18893
50152,234376
715172,452038
504530,1496972
217673,585734
68660,266475
200930,553652
355366,824130
660563,1333236
447996,1228934
103355,36417
170967,510093
511082,1430929
559165,1695851
586397,1747582
422267,1192941
131879,434532
254606,666384
419730,1192938
500714,1422168
20104,179137
63679,24199
611209,1834656
548067,1670167
330506,801756
199275,565314
758867,723568
358360,876667
769727,683857
396247,940621
329625,791741
417768,1191424
700564,403425
660495,1333230
8343,173071
350544,817244
81639,302355
574529,1770594
481288,1357199
558907,1701028
202384,564128
86939,27155
535854,1613333
518124,1645199
377741,845803
254223,658931
421755,1182311
248486,660779
537660,1636984
353072,816393
393417,902052
142227,457132
437041,1266254
708931,448730
2880,153112
179157,541476
667781,1261897
353650,828885
489271,1379991
332309,783072
185540,523013
525835,1615892
600173,1827366
219397,588286
957,9215
72324,282905
41078,220203
765241,675305
104491,34300
367864,878700
468742,1303227
749813,587201
662726,1359815
509264,1416466
415526,1125565
11084,164911
330679,802959
458490,1335269
482060,1394678
141440,440833
130440,424932
56708,251300
507245,1507450
211606,609805
559575,1686350
796060,1112397
108900,384743
566306,1753575
171547,506046
233493,626166
758534,728048
215429,598778
470466,1364439
438909,1236844
310280,751372
34307,200840
375639,849665
236089,630437
609732,1812573
315119,744373
273246,676949
448305,1217439
19521,181140
619565,931452
467187,1298828
187618,527012
43939,16964
106976,376786
329536,805300
397353,900350
265611,1264592
610750,1791823
673618,1258140
752651,537381
621397,799765
141289,441385
291891,722141
168205,510699
140009,448633
611585,1834244
771027,643848
233349,628781
612105,1816845
766993,619390
579151,1738535
25810,190008
512258,1244679
681478,872836
597634,1791169
672655,1220473
712967,422529
660042,1347128
200786,555854
499503,1449876
52520,18086
666495,1260551
190349,561813
458948,1283743
549509,1677889
140814,443534
232565,636559
171286,507338
738354,214568
57355,246390
69080,262901
493039,1375334
140833,443095
553267,1703011
776059,655686
156630,474622
541624,1699972
396324,930430
2364,152583
712484,424211
52953,238811
68072,270305
111805,38381
557265,1688921
659053,1383146
154081,474157
110009,38175
254126,642437
602014,1813334
34180,202579
211421,586770
311581,757711
758570,728181
120462,398244
329818,804205
458505,1334693
503438,1475305
620100,926435
762075,693349
769277,681683
81359,28007
233232,631093
218486,598787
233864,623115
490499,1377769
794405,1190535
377766,845775
714822,453877
76693,277018
68678,265881
184910,525305
577166,1728499
554662,1677770
102314,35721
330952,801221
775428,658175
119228,394483
119441,393400
665217,1207277
497885,1503353
445969,1229520
690211,824631
72676,277635
667419,1264813
65579,267463
314459,756342
369544,848185
754803,528426
587265,1768684
33372,199507
154699,470470
291065,728064
216511,589488
310948,765572
59188,248144
271769,692063
129013,418602
26856,189952
603905,1817515
129057,418954
546470,1652752
708779,448335
203711,555638
72278,285253
519255,1644051
502655,1418201
559599,1685371
504066,1428661
13107,166736
140914,442653
537521,1641337
304610,764951
423722,1203018
677635,890883
375300,850436
529742,1636986
531811,1518375
352807,818559
143018,443205
560883,1658783
420567,1117559
374804,855266
55302,248235
375462,845837
354511,834422
356062,816647
390820,897764
601503,1811887
112394,37318
712837,422995
154121,474266
702587,474407
565395,1763098
25765,190113
157802,467462
36222,208160
104126,34877
543413,1709146
362866,857004
294137,724645
713288,459477
313671,771097
515313,1471747
435499,1267013
216947,585970
131599,416412
199404,564451
397310,914215
559728,1683696
331348,792547
384821,1082701
312788,742056
131434,417317
511543,1494437
375802,879139
527356,1615210
92196,314127
235868,637059
311751,756905
235747,634083
128691,420875
41704,213696
484955,1388500
82005,298511
157852,467652
52599,236163
645032,1435055
92682,30503
153330,481456
294399,719408
59791,248382
323423,803287
582786,1762857
219943,585552
171062,508201
199542,562631
60851,248782
527034,1632170
285456,862481
202494,564647
7849,11322
171790,500973
662361,1326954
36150,205190
20673,182737
525293,1642262
530625,1614313
690630,825380
1103,156403
466484,1326966
596742,1817491
436698,1219947
274486,694202
143582,441308
376866,865069
560246,1675351
330107,787352
651103,1420151
658935,1389637
129084,418836
69821,260846
28561,12897
270670,685478
689033,832648
476992,1361897
311158,765360
17796,180814
188062,523533
59705,256638
681010,878318
72280,283452
597262,1801105
169505,499506
375693,841895
416576,1102981
599302,1797633
696167,736808
355088,825782
475871,1375979
604351,1810412
490084,1396046
31315,199764
420388,1123569
85659,306382
587480,1768096
157011,472494
396885,917294
536239,1643848
142790,443854
606161,1779449
461334,1308547
514046,1421448
498499,1468381
77551,26492
647463,1432206
154540,472566
67430,24646
355321,822828
130345,424313
20308,11665
513256,1465526
200497,556784
265249,686575
102111,36012
587382,1716597
516149,1414628
36102,208960
563215,1721657
369421,855979
632211,1497764
681615,875322
26614,190697
76505,279415
169401,501564
550114,1653122
202497,564734
120229,401862
527291,1620480
654148,1395331
607734,1819259
419380,1113338
584083,1744610
307457,759152
741482,256542
670074,1280706
157643,468473
234821,613455
185395,523257
26575,192752
218493,599079
353279,814392
130358,424981
38771,223238
611217,1781856
412062,1116254
574539,1769658
87140,310389
97282,33445
775479,658864
235995,631111
188409,522925
742571,594848
238068,611858
252631,654199
155190,468582
368544,853504
570513,1717851
253227,651427
310456,771332
168541,510457
89355,315908
558481,1696606
288326,712222
110865,371406
753345,538845
611516,1766583
459591,1312627
217204,584038
459540,1315819
347216,829796
254725,664643
169171,501234
311852,753707
355873,817924
649343,1431506
235849,633914
526195,1605126
136577,459423
69581,264246
185228,523986
531520,1596880
293206,734579
583874,1750032
251915,661935
118544,398764
118419,399510
501204,1500470
203276,559360
156456,478128
515737,1502972
504389,1517109
249119,646234
121274,393242
752498,530914
251296,653526
490307,1383690
747192,564573
154730,473650
573266,1759323
19148,176869
187089,530467
215824,594420
254657,666277
625297,760876
369928,875730
89573,314647
104422,353007
492411,1394890
667629,1267763
142066,451756
251897,663107
681968,860449
26032,13623
274461,695281
423694,1204474
169094,501570
504313,1416173
762188,692048
273027,678383
680095,805261
524092,1637337
331475,791684
742459,598392
509432,1413732
512821,1476366
372935,852415
377446,853284
316642,802516
292135,718729
59293,246935
791843,1642443
76526,281774
708305,447638
227322,634986
346016,828841
252453,657946
249594,642656
110424,373237
482320,1385870
142206,449912
352241,823861
110067,384704
350807,839963
84667,294401
28387,189127
368239,856126
63915,261781
523729,1508825
465857,1276723
443154,1226014
586874,1732252
254599,666484
511140,1426149
599297,1797451
214931,603447
580108,1724105
599267,1798501
780835,1086962
788324,1609066
639823,1447044
118884,396776
25983,192910
345622,840503
437075,1265087
542649,1692073
352762,817659
351881,828294
400275,886017
493069,1373963
493635,1342486
67724,265524
131630,416054
11854,10679
42661,215967
560206,1675065
399722,898076
300557,747736
310536,770053
164171,499499
332598,781763
69818,268191
769782,682100
96490,341912
752650,537988
201703,552011
397819,893675
399077,939484
76260,26301
436724,1217724
609539,1816696
524538,1604305
393798,889974
157675,468766
234673,614956
22944,190325
115407,399167
109104,382021
503687,1468063
609736,1812616
18189,11849
368044,865685
550537,1699292
459840,1305287
101592,36582
