,bai,centrality,ph_ph_centrality,th_th_centrality,group
6564,INSPIRE-00080749,5.532577583562019e-05,0.00010922372889144333,4.354613236857312e-06,ph
5890,S.Akula.1,5.4756428460057387e-05,0.00011790853508332483,0.0,ph
2396,S.Ambrosanio.1,5.469762784927433e-05,4.3532679203948986e-05,5.575556990576251e-05,ph
1935,L.J.Mason.1,5.464302529805427e-05,0.0,0.00012678089094444615,th
2707,J.Links.1,5.406447696308946e-05,0.0,9.611206292883695e-05,th
3535,F.Mendez.1,5.402109270256527e-05,0.00013665042579619785,0.0,th
1459,D.A.Kosower.1,5.354709760641725e-05,2.1158339107284154e-06,0.00013486288442903118,ph
1756,Y.S.Stanev.1,5.344668143210478e-05,3.997941982481018e-07,0.0006433083594766872,th
5937,J.M.Queiruga.1,5.323413516672802e-05,0.0,0.00013610685945357974,th
566,W.Grimus.1,5.293956249661923e-05,4.419488364773764e-05,6.394290032031676e-05,ph
2199,F.Cannata.1,5.252680696982754e-05,4.105578882009353e-06,0.00014437567984234567,th
4890,Yue.Zhao.1,5.204017346393814e-05,9.516317761606202e-05,6.136747941911685e-07,ph
6060,Masaki.Yamada.1,5.1360099862440036e-05,0.00010090959330781421,0.0,ph
6573,INSPIRE-00141530,4.9232912070480006e-05,0.000140099798919118,1.3680489169077704e-06,ph
2571,G.Chalmers.1,4.91593096845839e-05,2.152737990566702e-07,0.00010113255545683714,th
1878,S.Paban.1,4.899919730031798e-05,0.00013367657202922916,5.319684666939142e-05,th
1777,M.Jimbo.1,4.8540397512295995e-05,9.68240041357181e-05,0.0,ph
6440,Shai.M.Chester.1,4.844379888664784e-05,8.764718961593002e-07,0.00027686936261806856,th
1499,K.Freese.1,4.761466851780032e-05,9.316582215967943e-05,0.0,ph
6451,Joonho.Kim.1,4.734941718573113e-05,0.0,0.0001727773782032501,th
571,W.A.Ponce.1,4.723606894051156e-05,0.00010005135378443216,0.0,ph
4134,R.Y.Zhang.2,4.719878044317494e-05,9.206337783657553e-05,0.0,ph
4133,W.G.Ma.1,4.719878044317494e-05,9.206337783657553e-05,0.0,ph
1525,A.Ceresole.1,4.7093450048636505e-05,0.0,0.0001960557095558289,th
1709,Nathan.J.Berkovits.1,4.705385504631001e-05,6.331356197255997e-06,0.00029719541953590405,th
2451,N.Fornengo.1,4.6991194994084584e-05,9.221406949591496e-05,1.53766999326193e-08,ph
2453,S.Scopel.1,4.695851950672777e-05,9.381247745391083e-05,0.0,ph
3538,Alexander.S.Buchel.1,4.6933916786835575e-05,1.0058009259497233e-05,0.00017061167985130818,th
3626,A.Ferroglia.1,4.6852804694691006e-05,9.056107425315858e-05,0.0,ph
4280,L.L.Yang.1,4.6852804694691006e-05,9.485117353435891e-05,0.0,ph
1373,O.Yasuda.1,4.6498756178742453e-05,0.0,8.758579264977046e-05,ph
5331,T.Cohen.1,4.613875250697965e-05,9.046554271175284e-05,0.0,ph
916,S.Pacheva.1,4.598402114849802e-05,5.535611975742948e-07,0.00015927879924294218,th
326,E.R.Nissimov.1,4.598402114849802e-05,5.535611975742948e-07,0.00015927879924294218,th
3741,Toshihiko.Ota.1,4.592083294675735e-05,8.918369363685946e-05,0.0,ph
203,M.Kuroda.1,4.478952291726172e-05,8.351186169451595e-05,0.0,ph
4676,L.Han.6,4.463855990439383e-05,9.116076555053097e-05,0.0,ph
4604,F.Prada.1,4.463471572941068e-05,0.00010059437095919544,0.0,ph
2071,L.Reina.1,4.459658347456325e-05,8.042353131640877e-05,5.492886749275394e-06,ph
5697,A.Drlica.Wagner.1,4.3477619059481083e-05,9.652331119948384e-05,0.0,ph
613,Toshiaki.Kaneko.1,4.3454554009582155e-05,8.999213635565444e-05,0.0,ph
5181,P.A.Koroteev.1,4.345070983459899e-05,6.573539221194751e-07,0.00015254023015296984,th
1900,W.Beenakker.1,4.3433162268366186e-05,0.00010274495630972857,7.531894551935092e-08,ph
3260,S.Penaranda.1,4.330199650404852e-05,3.7877739258915344e-05,2.1022897621184802e-05,ph
4017,Joseph.Phillips.1,4.2715721883412496e-05,2.352635089690753e-06,0.00010158718998777473,th
351,M.De.Roo.1,4.221250107252482e-05,2.7216758880736164e-06,0.00038410328136647467,th
3914,S.P.Das.2,4.205917077725565e-05,7.965492050486137e-05,0.0,ph
3044,M.Aoki.3,4.175364146651103e-05,8.114230024389235e-05,0.0,ph
3001,L.C.Q.Vilar.1,4.13702423337156e-05,2.152737990566702e-07,0.00015669702949835365,th
2693,J.K.Grant.1,4.115958154463872e-05,0.00013157457714844023,0.0,ph
1775,A.Bilal.1,4.1057136902661926e-05,0.0,4.254061614512513e-05,th
4309,Ruth.S.Van.de.Water.1,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
2659,Robert.S.Thorne.1,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
4312,T.Hyodo.1,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
4138,J.W.Laiho.1,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
1232,L.Tiator.1,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
6512,V.Sharma.5,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
6518,S.Hashimoto.5,4.09621337398563e-05,2.6283083159475707e-05,4.092262681092479e-05,ph
757,A.Y.Smirnov.1,4.010435551176271e-05,9.921815631522603e-06,3.6557170504449334e-05,ph
157,B.Kayser.1,4.001443932013948e-05,7.61076035084373e-05,7.77594663049883e-07,ph
6347,Evan.McDonough.1,3.9771834375719825e-05,0.0,0.00011397863499804563,ph
2739,H.L.Lai.1,3.9733071445900534e-05,6.838343011944337e-05,0.0,ph
4447,E.Orazi.1,3.896455762925731e-05,0.0,0.00016278158966169106,th
3202,E.Caceres.1,3.8926839782507e-05,6.061495113438525e-06,0.00011400746631041925,th
334,G.Cognola.1,3.888767412959422e-05,5.6278721753386644e-06,0.00013991259268690304,th
989,A.Neveu.1,3.808693248060306e-05,0.0,9.644548103904255e-05,th
5639,B.Assel.1,3.800928014594333e-05,4.1517089818072116e-07,8.578084266160839e-05,th
5197,E.Hatefi.1,3.7820915571768744e-05,0.0,5.159459453641245e-05,th
4771,M.Larfors.1,3.726581670420119e-05,0.0,0.00014227888375058155,th
3344,M.Petrini.1,3.690131569341749e-05,8.610951962266808e-07,0.0005552674229915534,th
5180,K.K.Kim.1,3.683257818359963e-05,0.0,0.00015972596480115134,th
2702,O.Bergman.1,3.631784315335522e-05,0.0,8.487005692732562e-05,th
5250,M.Drewes.1,3.622681412442862e-05,6.744955750955101e-05,6.280061246481997e-08,ph
2410,K.N.Anagnostopoulos.1,3.602991444711572e-05,2.306504989892895e-06,8.247271541389962e-05,th
6025,D.Yokoyama.1,3.566241131872731e-05,4.151708981807211e-06,7.458429860567163e-05,th
4208,A.Wulzer.1,3.5623969568895766e-05,7.021001189233974e-05,0.0,ph
3350,O.S.Ventura.1,3.5456363539630224e-05,0.0,7.075434706995452e-05,th
3776,M.Redi.1,3.518573362081612e-05,6.875691374870722e-05,0.0,ph
6192,Ran.Ding.1,3.518573362081611e-05,7.027920704203652e-05,0.0,ph
2718,T.Asaka.2,3.5174244486549535e-05,4.667632864546383e-05,2.3688914564737538e-05,ph
5824,Liang.Dai.1,3.516266857091718e-05,7.091734008924023e-05,0.0,ph
2475,R.O.Ramos.1,3.515113604596773e-05,7.369283442707798e-05,0.0,ph
6551,T.Li.22,3.515113604596773e-05,1.2916427943400213e-06,7.039453229153109e-05,ph
5868,A.Hryczuk.1,3.513960352101827e-05,6.854932829961686e-05,0.0,ph
4328,Ru.Min.Wang.1,3.513960352101826e-05,6.912595454709007e-05,0.0,ph
4884,Yuan.Guo.Xu.1,3.513960352101826e-05,6.917208464688792e-05,0.0,ph
1445,Teiji.Kunihiro.1,3.513960352101826e-05,6.922974727163526e-05,0.0,ph
5750,Bin.Zhu.1,3.513960352101825e-05,6.907982444729221e-05,0.0,ph
4319,T.E.J.Underwood.2,3.5139603521018246e-05,6.912595454709007e-05,0.0,ph
4926,J.Kopp.1,3.5139603521018246e-05,6.912595454709007e-05,0.0,ph
2404,V.I.Kuksa.1,3.5139603521018226e-05,6.912595454709009e-05,0.0,ph
5368,V.A.Beylin.1,3.5139603521018226e-05,6.912595454709009e-05,0.0,ph
5094,Jun.Gao.1,3.5116538471119324e-05,6.844937975005482e-05,0.0,ph
4110,S.K.Majhi.1,3.511653847111927e-05,6.852626324971796e-05,0.0,ph
6411,J.Gehrlein.1,3.5105005946169863e-05,7.166311003597226e-05,0.0,ph
4251,A.Gerhold.1,3.507233045881305e-05,0.0,7.475382672242932e-05,ph
1962,L.Rosa.1,3.5058875846372e-05,6.917208464688792e-05,0.0,th
2757,O.Pisanti.1,3.5058875846372e-05,6.917208464688792e-05,0.0,ph
5147,M.Kaminski.1,3.500813273659436e-05,9.182965199760246e-06,9.380901769642894e-05,th
2344,Joshua.Feinberg.1,3.493816875190094e-05,0.0,6.765209785854856e-05,th
6138,A.Ridgway.1,3.4825497813704666e-05,0.0,6.559484831312092e-05,ph
971,Zohreh.Parsa.1,3.475903019768591e-05,6.935660504607935e-05,0.0,ph
3762,O.K.Kwon.1,3.474211582776006e-05,0.0,6.53013299395637e-05,th
3371,Shigeki.Sugimoto.1,3.472443262283754e-05,0.0,7.115567893819584e-05,th
3352,A.Melikyan.1,3.4666769998090215e-05,0.0,7.06905337652341e-05,th
227,H.J.W.Muller.Kirsten.1,3.4666769998090215e-05,0.0,7.06905337652341e-05,th
1378,G.W.Gibbons.1,3.461319867386069e-05,3.4097832100583303e-06,0.0002924484400579548,th
4645,A.M.Gainutdinov.1,3.46091073733429e-05,0.0,7.01869468424408e-05,th
2859,D.Serban.1,3.46091073733429e-05,0.0,6.958093401287414e-05,th
5917,R.Vasseur.1,3.46091073733429e-05,0.0,7.01869468424408e-05,th
1009,W.Lang.1,3.46091073733429e-05,0.0,7.026767451708705e-05,th
2354,G.Sengupta.1,3.46091073733429e-05,0.0,7.01869468424408e-05,th
1177,M.Znojil.1,3.449378212384824e-05,0.0,6.88299530733872e-05,th
1018,J.A.Nieto.1,3.447071707394932e-05,0.0,6.621975825982503e-05,th
1444,D.B.Chang.1,3.442458697415146e-05,0.0,6.917208464688792e-05,ph
1633,D.Atwood.1,3.4263131624858955e-05,1.0156310305495048e-05,3.452069134873033e-05,ph
6413,F.Muia.1,3.42170015250611e-05,6.857239334951578e-05,0.0,ph
2911,G.Corcella.1,3.418910205671895e-05,7.763657292604101e-05,5.306550437626446e-06,ph
4414,D.L.Nedel.1,3.417855977522956e-05,0.0,5.850065489365014e-05,th
4957,L.Y.Hung.1,3.4166642832781774e-05,0.0,0.00010698695937225469,th
4971,A.Braun.1,3.4157801230320526e-05,0.0,6.155792725775317e-05,th
823,M.Daniel.1,3.4151650550347464e-05,0.0,6.527409121396909e-05,th
1101,S.Chadha.1,3.4151650550347464e-05,0.0,6.527409121396909e-05,th
3651,S.H.Alexander.1,3.411320880051592e-05,0.0,5.8699398740279234e-05,th
4747,Suvrat.Raju.1,3.404785782580229e-05,0.0,6.991834884468936e-05,th
5187,Takaaki.Ishii.1,3.40132602509539e-05,0.0,6.467978176157326e-05,th
5425,N.Tanahashi.1,3.40132602509539e-05,0.0,6.467978176157326e-05,th
3200,E.G.Gimon.1,3.397987999818353e-05,0.0,3.604800952793048e-05,th
3713,B.Florea.1,3.387871412654347e-05,0.0,5.973244684056018e-05,th
4478,Yue.Zhang.1,3.3753618418418654e-05,6.887893932956545e-05,0.0,ph
3775,Shao.Long.Chen.1,3.351351750314378e-05,4.39619851073586e-05,4.6130099797857905e-08,ph
407,I.Bars.1,3.3432789828497514e-05,0.0,4.278182338753005e-05,th
4406,A.D.Medina.1,3.3165070499313525e-05,6.866753668034886e-05,0.0,ph
3342,C.Deliduman.1,3.305221650516519e-05,0.0,3.595456861744708e-05,th
1630,Y.Kurihara.1,3.2980217369010106e-05,6.417104851926927e-05,0.0,ph
2721,R.Harlander.1,3.2952510183047466e-05,6.343653213970247e-05,1.461472634575379e-05,ph
5936,C.Strickland.Constable.1,3.2931124993195814e-05,2.2219331402634897e-06,0.00030497379632130924,th
3119,V.A.Kuzmin.2,3.2698552406714946e-05,7.965899400093716e-05,0.0,ph
4255,L.F.Alday.1,3.2603628743023756e-05,1.8452039919143162e-07,0.00013130353535373504,th
3715,James.Gray.1,3.2560162107321375e-05,0.0,3.905046578733321e-05,th
2555,J.R.Nascimento.1,3.236026500819732e-05,0.0,2.9911525543927694e-05,th
3745,K.Ohashi.1,3.231177348662409e-05,1.5864910155479967e-05,4.6450319573954706e-05,th
2063,E.H.Simmons.1,3.2276689973133024e-05,2.792247539004499e-05,2.6390091998962623e-05,ph
480,V.A.Rubakov.1,3.215080086229828e-05,6.0305210352408675e-05,6.902207657324255e-08,th
4983,S.S.AbdusSalam.1,3.084882154624417e-05,4.768522459607291e-05,1.2552844021117702e-05,ph
20,R.D.Peccei.1,3.0618853740828186e-05,5.893120249176348e-06,1.383902993935737e-07,ph
5192,Zhao.Long.Wang.1,3.059066312428505e-05,5.289584776821039e-06,0.0001466122574587356,th
4648,R.Franceschini.1,3.0477616081016623e-05,3.9939366387386994e-05,1.7335536570075705e-06,ph
5379,N.Mekareeya.1,3.0401657854279934e-05,6.381330472037011e-06,4.939155277035193e-05,th
4184,Y.Ookouchi.1,2.9527108045612212e-05,3.390562335142556e-06,5.4681082630387505e-05,th
1448,X.de.la.Ossa.1,2.9116357948662115e-05,3.2771591731394887e-06,0.00025503470499208084,th
4752,S.Hohenegger.1,2.8635698783804095e-05,4.689893479448888e-06,0.00011971568174290588,th
3368,U.Theis.1,2.8561066872345406e-05,1.2416685195590089e-06,0.00031037943162870874,th
5595,K.Yagyu.1,2.8387175276131927e-05,5.6140876754531566e-05,0.0,ph
5084,Won.Sang.Cho.1,2.8378696540214096e-05,4.625919005969352e-05,1.7335536570075705e-06,ph
3282,D.Falcone.1,2.7893478030464668e-05,6.808802730163827e-05,0.0,ph
4341,D.Aristizabal.Sierra.1,2.7871046595753424e-05,5.6576494353013395e-05,8.330629718362636e-07,ph
2461,P.Hernandez.1,2.7805379988831337e-05,5.199560449921717e-05,6.280061246481997e-08,ph
4145,A.Sherstnev.1,2.7652257497522273e-05,4.970018157752107e-05,6.865107871302293e-07,ph
5521,Matthew.McCullough.1,2.7583490641347544e-05,4.7262221041740354e-05,6.958268542495262e-08,ph
469,E.S.Sokatchev.1,2.720253543329849e-05,1.3108636692557957e-06,0.00033135671009428664,th
39,J.D.Anand.1,2.691691323205009e-05,6.6427343708915385e-06,3.556630694414845e-05,ph
4267,A.Miwa.1,2.6898461192131182e-05,0.0,8.104838617720398e-05,th
674,L.Wolfenstein.1,2.6866538126884057e-05,0.00011322086712800565,9.48697545144165e-07,ph
2948,A.Dedes.1,2.685359417839899e-05,2.3056153379682233e-05,2.384267158123571e-05,ph
3078,A.Kryukov.1,2.6424317570360965e-05,5.9360326061699106e-05,7.036725409788879e-07,ph
6244,L.Iliesiu.1,2.6397949609324187e-05,3.367497285243627e-06,3.7142418687241925e-05,th
5587,J.A.Evans.1,2.635246720849706e-05,5.586711921290241e-05,4.060194510102055e-07,ph
3401,Douglas.Scott.1,2.6071923398956723e-05,7.720472365402166e-05,6.120785258463867e-06,ph
5108,Peng.Fei.Yin.1,2.585784302419093e-05,5.832382284442526e-05,1.3839029939357368e-07,ph
3995,J.Gheerardyn.1,2.556376363797959e-05,7.034840219173331e-07,0.000340333524721992,th
5153,D.McKeen.1,2.5116280991040177e-05,5.261814177776012e-05,7.030346823429415e-08,ph
6306,G.Zoccarato.1,2.5029423315321067e-05,4.0133186824136375e-06,9.910646555844279e-05,th
1800,S.B.Giddings.1,2.482649848041734e-05,5.574053725574496e-07,5.0875916120567824e-05,th
4712,M.Reece.1,2.471241984208259e-05,4.919326479403403e-05,0.0,ph
3615,Xiao.Jun.Bi.1,2.4704590529244488e-05,5.336868129113773e-05,1.3839029939357368e-07,ph
4519,D.Maitre.1,2.4630677528432006e-05,5.991531128745111e-06,7.197320681794691e-06,ph
5962,D.Pinner.1,2.4405702608894548e-05,4.9516245124839e-05,0.0,ph
915,A.A.Belavin.1,2.4387446093135086e-05,0.0,9.530425532011887e-05,th
4047,A.S.Alexandrov.1,2.4383601918151908e-05,0.0,0.00010554533883678433,th
2513,K.Becker.1,2.4085495301004977e-05,1.9505343864527584e-06,0.0002751416580171049,th
6410,Q.F.Xiang.1,2.3828118633085194e-05,4.6256957572298174e-05,1.3839029939357368e-07,ph
3904,Seung.J.Lee.1,2.3785339424373157e-05,2.0134082594600624e-05,2.791529237818973e-05,ph
1678,L.Lavoura.1,2.3716144274676354e-05,2.177565514597867e-05,2.791529237818973e-05,ph
6007,H.Otsuka.1,2.3408719142422993e-05,1.0148621955528739e-06,0.00013702254193456723,ph
4494,J.Virto.1,2.329570039791824e-05,4.5588071125232505e-05,0.0,ph
3858,Y.Hyakutake.1,2.3092727958808635e-05,0.0,4.8801908748503086e-05,th
1928,F.Cuypers.1,2.305714907457527e-05,5.2379596121345586e-05,7.100353133647994e-07,ph
3099,A.Perez.Lorenzana.1,2.304313810152497e-05,3.824668540954592e-05,0.0,ph
5769,S.Leurent.1,2.275751590027754e-05,0.0,4.251349997370427e-05,th
1508,H.Spiesberger.1,2.209447585101371e-05,5.0553699286886774e-05,7.100353133647994e-07,ph
3416,Alessandro.Papa.1,2.206671765580364e-05,4.396425500115822e-05,0.0,ph
4048,P.Ouyang.1,2.2033552941815996e-05,0.0,3.804838579362696e-05,th
5230,G.Papathanasiou.1,2.1977258212267096e-05,2.7124498681140446e-06,5.188570841620828e-05,th
3529,L.Gualtieri.1,2.17453446272119e-05,8.149650964288231e-07,0.0002686150510338163,th
1212,T.Ishikawa.2,2.1450496406003928e-05,4.275952717262933e-05,0.0,ph
6572,INSPIRE-00146525,2.112938575973309e-05,1.712411065452959e-05,2.791529237818973e-05,ph
4408,D.Robbins.1,2.1034252134288944e-05,2.9438692020999657e-06,0.00010324729103185616,th
5751,G.Dibitetto.1,2.081543869878692e-05,3.6904079838286324e-07,0.0002649292414330099,th
2889,Jae.Sik.Lee.1,2.056796592707157e-05,1.6579639584867613e-05,2.791529237818973e-05,ph
6313,L.Heurtier.1,2.045869926034998e-05,2.8887200763800908e-05,0.0,ph
1380,R.Rohm.1,2.010887933688289e-05,2.491025389084327e-06,8.249654430635729e-06,th
4552,M.Kulaxizi.1,2.0061356040481253e-05,2.3833884895559915e-07,0.000397256681182954,th
6033,M.Del.Zotto.1,2.0030073749728234e-05,9.226019959571581e-08,0.00035565639705205035,th
2653,S.H.Katz.1,2.0013726853252228e-05,0.0,7.702079866739415e-05,th
4165,O.Varela.1,1.9656804358863884e-05,2.3065049898928953e-07,0.0002826260146553426,th
4231,D.V.Belyaev.1,1.943999288981395e-05,1.98359429130789e-06,0.00015701318543232537,th
3774,M.Postma.2,1.9132458891161567e-05,5.0281808779665116e-06,5.7854833496480126e-05,ph
3332,U.Gran.1,1.8901808392172278e-05,7.611466466646554e-07,0.00023700492023644455,th
4416,S.Murthy.1,1.8591199053533366e-05,9.226019959571581e-07,0.00019558373343140455,th
5283,J.H.Huh.1,1.8567365168637808e-05,2.444895289286469e-05,0.0,ph
5776,E.E.Svanes.1,1.8494325843957867e-05,2.8754428873998096e-06,1.5581594459221457e-05,th
4961,H.Ohki.1,1.847702705653367e-05,1.667449340693237e-05,2.779338512820939e-06,ph
258,R.C.Brower.1,1.8466717678169754e-05,2.6084474612970557e-06,3.694924889433839e-05,ph
6205,M.Von.hippel.1,1.8465384698013256e-05,1.0932833652092325e-06,9.985771719885201e-05,th
4907,Jackson.M.S.Wu.1,1.8439738559197067e-05,3.7857435234108724e-06,3.689985124580484e-05,ph
3298,M.Koike.1,1.838515127443627e-05,2.3786217125768796e-05,0.0,ph
1360,F.Hussain.1,1.8101951073566126e-05,0.0,1.8701941914059918e-05,ph
6559,INSPIRE-00107663,1.805216906139638e-05,5.038991471273586e-05,1.6846391766586788e-06,ph
4203,K.Zoubos.1,1.8036354492926236e-05,1.9220874915774124e-07,0.0003040368867997122,th
1524,M.Porrati.1,1.771357390487912e-05,1.2224476446432345e-06,0.00020255419287240747,th
4695,Ryo.Takahashi.1,1.757941219796702e-05,2.6290312709795853e-05,4.0133186824136375e-06,ph
4036,Hiroaki.Nakajima.1,1.757172384800071e-05,6.919514969678686e-07,0.00015237974640834348,th
3842,B.L.Cerchiai.1,1.7564035498034396e-05,0.0,0.00027355039346558765,th
4982,J.Seo.1,1.7471390880940367e-05,0.0,4.517439283711912e-05,th
2823,R.Gopakumar.1,1.7453542925661433e-05,2.8117394162503863e-06,9.870229549087942e-05,th
4142,Xiang.Liu.1,1.7429628476945506e-05,3.831768898084918e-05,0.0,ph
5435,H.Triendl.1,1.7425645198640825e-05,3.1368467862543376e-06,9.727036776804698e-05,th
6003,J.A.Unwin.1,1.7410268498708202e-05,5.956933553896716e-05,0.0,ph
5978,Y.Soreq.1,1.7394466916277448e-05,2.6132964516096297e-05,0.0,ph
1490,A.V.Nguyen.1,1.728879256924051e-05,4.6130099797857905e-08,0.00034814116098696367,th
1586,H.Terao.1,1.695281167571278e-05,1.2492799860256548e-05,7.961286390113646e-06,ph
608,D.Zeppenfeld.1,1.6852369842253415e-05,1.2836075592287548e-05,2.791529237818973e-05,ph
3674,C.Romelsberger.1,1.6764447101538193e-05,1.383902993935737e-07,6.297181481655749e-05,th
6575,INSPIRE-00098702,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
966,P.Kalyniak.1,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
6579,INSPIRE-00109739,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
2183,O.I.Yakovlev.1,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
3079,I.W.Stewart.1,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
6557,INSPIRE-00069371,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
3601,C.Blochinger.1,1.672885928322975e-05,3.5473661710798904e-05,5.306550437626446e-06,ph
1957,M.A.Doncheski.1,1.6650869159657e-05,3.505166332647929e-05,5.306550437626446e-06,ph
2601,M.Grazzini.1,1.6582789031215763e-05,1.9336315720213878e-05,5.200451429717929e-06,ph
2811,P.Kraus.1,1.654186937001353e-05,2.325725864808669e-07,8.233063724114022e-05,th
1552,T.Hubsch.1,1.636657499078167e-05,8.303417963614423e-07,0.00012244273947595581,th
5006,C.Kozcaz.1,1.6195893621529594e-05,2.887744247345904e-06,5.938846710600976e-05,th
5650,R.Monteiro.1,1.6114781529385026e-05,0.0,4.062043600325125e-05,th
2691,D.Berenstein.1,1.5826980962312842e-05,3.486666709721425e-06,6.619146696250855e-05,th
6320,A.Dery.1,1.5745315848504028e-05,2.470622642949112e-05,0.0,ph
2774,J.Rathsman.1,1.5383196870486867e-05,3.964366443373416e-05,1.5759647130323264e-06,ph
6430,G.Tomar.1,1.5193260204714377e-05,4.330988104957992e-05,0.0,ph
5688,F.Sala.1,1.49464406476297e-05,1.7722558797555066e-05,0.0,ph
6581,INSPIRE-00064509,1.4900022234708103e-05,4.61300997978579e-06,1.0517662753911602e-05,ph
3654,R.Olea.1,1.4888489709758639e-05,0.0,0.0002918602737968801,th
5195,A.T.Faraggi.1,1.4796229510162923e-05,0.0,7.68436849936281e-05,th
78,N.A.Tornqvist.1,1.4596716828537187e-05,8.901571590993316e-06,1.1450259604824963e-05,ph
107,F.J.Gilman.1,1.4596716828537187e-05,8.901571590993316e-06,1.1450259604824963e-05,ph
4160,I.Papadimitriou.1,1.4560197166197217e-05,8.341859713445973e-07,0.00019730696724278176,th
2087,M.Tanabashi.3,1.4350452386671555e-05,2.7357920820871964e-05,4.310638333054003e-06,ph
1824,R.L.Workman.1,1.4350452386671555e-05,2.7357920820871964e-05,4.310638333054003e-06,ph
2040,A.R.Liddle.1,1.4350452386671555e-05,2.7357920820871964e-05,4.310638333054003e-06,ph
6018,S.Massai.1,1.4329162249709612e-05,0.0,5.1615353081321545e-05,th
3234,Chi.Xiong.1,1.3931290138953088e-05,6.031510548569921e-06,2.110836483250314e-05,th
3360,P.Vanhove.1,1.3870552174219244e-05,1.2839544443737116e-06,0.00013691259853004898,th
2074,A.D.Mironov.1,1.3832110424387696e-05,0.0,0.00034073756581831687,th
4214,P.A.G.Pisani.1,1.3804432364508977e-05,1.7990738921164584e-06,5.989993458751849e-05,th
1889,M.Kawasaki.1,1.365028094768447e-05,2.146049126096013e-05,3.6904079838286324e-07,ph
1827,R.Vega.1,1.3531588679343238e-05,3.161710209572045e-05,4.242916599824346e-06,ph
2987,R.A.Janik.1,1.3273936216833613e-05,6.36518493710776e-05,2.444895289286469e-06,th
2976,P.Termonia.1,1.320858524211998e-05,1.7529437923186004e-06,0.00011949233517638463,th
791,Alexei.B.Zamolodchikov.1,1.2917965613393474e-05,0.0,0.00032654075302159853,th
897,S.Cecotti.1,1.2912583768417059e-05,3.2291069858500533e-07,0.0002475578395666303,th
6076,M.T.Walters.1,1.2847232793703426e-05,1.8129129220558155e-05,0.0,th
1173,A.A.Johansen.1,1.275497259410771e-05,9.68732095755016e-07,0.0,th
4887,L.Panizzi.1,1.274668674136918e-05,3.5252521302677424e-05,6.49159707856867e-09,ph
3135,E.Eyras.1,1.2735751719191935e-05,2.0412569160552124e-06,4.113289198689852e-05,th
5526,D.Schaich.1,1.2716146426777846e-05,1.1763175448453765e-06,2.759810103906512e-05,ph
4915,P.M.Chesler.1,1.2683855356919346e-05,3.7365380836264905e-06,7.7863764283801e-06,ph
787,Pierre.Ramond.1,1.2628114819663602e-05,1.3839029939357372e-06,5.076156181756284e-05,ph
3374,E.I.Buchbinder.1,1.2579293797377536e-05,1.1455641449801379e-06,8.195638280443858e-05,th
2660,O.Moritsch.1,1.2334035433452255e-05,1.7490996173354455e-06,5.7734236235580014e-05,th
3778,D.Meloni.1,1.2294512297134198e-05,2.4442674277124577e-05,0.0,ph
6540,N.Cribiori.1,1.2284061158671246e-05,1.9720617663584255e-06,6.382599049781451e-05,th
4633,Wei.Li.1,1.190156574784734e-05,1.8452039919143162e-07,0.00025597843164485026,th
3518,H.S.Reall.1,1.1854337312340008e-05,1.383902993935737e-07,0.00022102071251732058,th
363,A.D.Adda.1,1.1828306756025503e-05,1.8636560318334594e-06,5.294790888083939e-05,th
6201,C.Lawrie.2,1.1805461373268469e-05,1.937464191510032e-06,3.60814263918912e-05,th
2157,T.Goto.5,1.1782396323369539e-05,4.450785795496657e-05,3.1137817363554086e-06,ph
1091,S.P.de.Alwis.1,1.1723964863625589e-05,2.960014737029216e-06,3.53794800399671e-05,th
4541,D.Orlando.1,1.1660975310687322e-05,1.1855435648049483e-06,9.924339057815123e-05,th
5545,A.Cabo.Bizet.1,1.1607486361635996e-05,1.718346217470207e-06,4.703155883140771e-05,th
3871,Pedro.J.Silva.1,1.1597875924178107e-05,6.169900847963495e-07,6.0349703060547607e-05,th
2802,N.D.Lambert.1,1.155674325185835e-05,2.1911797403982506e-07,0.0002687118219422666,th
1120,A.N.Schellekens.1,1.1348004550273045e-05,0.0,3.6535039039903466e-05,th
3687,A.L.Cotrone.1,1.1324170665377477e-05,5.151194477427465e-07,0.0001550249506726441,th
2428,A.A.Kehagias.1,1.1185780365983915e-05,8.072767464625134e-07,1.9134765396151454e-05,th
4421,A.Donos.1,1.1156180218613619e-05,1.6799044676386582e-06,6.278421907737956e-05,th
4706,Yang.Bai.1,1.1131066213870144e-05,1.4727033900467889e-05,1.7335536570075705e-06,ph
