,article_id
373063,882939
535642,1957752
791813,1647153
169972,496194
574132,1728102
233497,626540
275733,689764
503547,1506412
591335,1812971
86222,302949
235975,629678
17759,12814
531178,1602474
473513,1399163
186004,539399
5096,160492
96738,339947
518142,1645173
110812,371611
275091,686048
287158,732875
607847,1800483
514585,1496396
380960,1082846
125209,427399
562702,1708903
536129,1605772
110938,381089
219563,587390
237109,617016
35952,205183
214516,592719
293665,730755
110908,1671007
754149,529812
446947,1265526
585765,1766625
482045,1395093
49692,231349
496764,1505137
237167,616551
194952,562228
10741,10651
582003,1773626
331965,786783
111747,375010
539087,1513803
708509,446789
423338,1088625
505068,1472943
70060,270096
37469,16826
632053,1497000
75656,26345
734676,352790
594511,1791160
50871,229808
550865,1683926
26807,194119
458862,1287349
58758,256096
5636,154054
253352,647620
550448,1701421
783493,1764540
9447,10662
599277,1798033
18414,182901
253193,650814
769088,686132
521183,1602156
578544,1748674
558791,1711831
476472,1370415
332283,783635
142007,450805
757439,735178
747423,564198
61725,255155
248311,661276
215676,594495
198446,557334
442904,1229337
183412,535628
472722,1383901
754200,529669
626354,763759
662419,1326415
563233,1701970
294497,719410
44140,216463
97927,334815
86576,298137
482264,1387751
579606,1731062
139157,443642
183814,536275
292064,719262
793962,1653274
265381,680989
293619,735646
86719,296581
467970,1335430
420222,1124050
504881,1480859
143101,443782
168539,507242
709556,439525
274676,691962
436327,1268975
755845,559414
128623,420764
313634,770451
5854,158248
114063,408049
674386,1597406
786186,1725743
41905,220076
447179,1258440
743578,500837
128631,421389
599484,1791718
549926,1664317
599321,1797220
489443,1402974
423110,1111252
585846,1764712
291121,730278
786962,1753243
102126,360193
674528,1598145
59621,255788
446407,1219346
481942,1399193
292016,718435
13108,172009
638535,1481066
130704,422252
775451,658678
697034,855752
5502,9444
547798,1678319
313437,742293
179687,527284
633652,1403816
758306,726609
163958,507134
701320,479363
119277,394409
376248,876625
300327,749120
502350,1450023
398315,884306
478171,1344745
194909,563731
332878,779080
612756,1791522
635370,1478843
335485,782194
47008,229898
412385,1093947
447368,1251575
110868,371407
199491,563346
169055,504598
355117,825967
103049,352904
164097,499500
170022,497556
792239,1631652
169457,499363
635384,1479764
334756,785644
332005,785737
120056,401974
712820,422443
199325,564834
420504,1120154
157601,467848
202078,569027
44290,16204
627565,1187627
507633,1482924
76532,25768
666500,1266807
252556,653684
309981,743652
255688,650686
199223,566763
691047,857790
172150,502707
27468,192622
200150,558910
27786,193390
184701,525854
9458,10595
289874,723511
304214,775463
77110,286778
218271,601447
50509,233383
169741,498180
378075,844224
441988,1261958
44868,227840
377153,859908
373901,868707
313722,769909
420067,1128277
332801,778631
218687,595270
65076,24847
215774,595349
86136,28956
592837,1803336
110972,381510
217546,589968
550513,1699535
561301,1647392
248863,653377
256065,647068
774,154062
112663,384847
758393,721598
346074,810112
292243,716419
218113,604599
199018,567682
215042,605035
536045,1608033
766156,668310
109687,378117
448348,1211401
136124,452310
515630,1450026
528946,1607883
396277,942788
59659,256337
600132,1828965
473872,1395060
778995,1079950
445008,1253566
352555,820008
563278,1704683
49614,233129
611360,1777922
598724,1815627
512256,1488394
504493,1498561
761335,696667
757220,555167
539046,1515229
422314,1205332
155266,467705
412869,1202496
60041,256998
706553,480544
550216,1647566
187221,528817
171990,500522
526759,1509919
377076,861747
481825,1405729
24471,13164
420419,1182342
287735,722242
37529,213867
374517,861041
573917,1736895
186545,540268
414698,1112768
245823,668386
526216,1603637
67374,268645
506709,1436387
203091,559651
141779,452330
251434,667580
359241,881640
351471,834131
559792,1682313
42129,222521
467446,1287935
566492,1752334
103071,34035
332626,781820
350494,822449
539347,1637400
172034,500126
444578,1266071
487945,1385115
476480,1370412
584049,1745948
448098,1225130
1132,157276
43183,220499
753288,538205
537698,1636217
544055,1677504
491142,1359308
543804,1679918
573325,1757391
677419,1520718
252706,654540
535765,1600898
143850,439987
491586,1343133
109835,376905
615802,9760
520665,1608572
419554,1208719
334510,790646
539220,1509398
606351,1777638
768611,680384
30559,14977
575188,1744608
350057,838339
81248,298780
513875,1427299
501897,1496373
234404,616927
61333,255648
538541,1636620
210881,600898
92699,318805
559298,1694043
612984,1834672
292140,718900
688698,834913
790619,1685755
150919,483318
86783,27445
445988,1229045
312487,745739
312327,749235
515085,1479778
527233,1622742
310286,750324
155925,481467
699766,401432
128332,423724
4266,9832
172489,496444
538853,1589857
18521,182270
204511,552565
315369,742139
374215,864689
467719,1276521
579751,1728949
55630,252546
81247,298422
355736,821102
251255,646819
216065,591245
597294,1799884
428465,1243583
738807,280334
784446,1716196
92825,318355
330386,803889
609935,1808889
574631,1765529
179190,540015
199979,560363
103135,352657
377332,882926
311405,759427
350960,840671
585515,1716262
573841,1738939
312810,745261
550162,1650587
376876,864818
797216,1189019
307696,754227
130715,422741
672028,1230405
470251,1324828
412316,1091174
107108,373114
119197,394443
186482,535518
711350,429186
265027,674482
110780,36870
448385,1385204
34246,201473
412830,1204593
538343,1609804
52453,228269
70143,265956
427659,1249608
481317,1356276
398747,1081567
74723,285583
575026,1769967
524325,1590032
143385,441594
660153,1345456
533494,1645429
526198,1604888
142581,445582
485006,1387498
353084,815748
400362,883510
61306,250690
293107,724941
612413,1802527
573525,1752309
537457,1508862
233766,622519
52078,18713
682127,867478
98134,332635
395533,1082755
587110,1725516
400199,883720
452013,1307254
504371,1412065
86425,299068
251507,667721
443879,1234434
435256,1225320
531004,1607551
480827,1381936
453336,1298370
583699,1752810
128733,421375
350292,811451
255552,652695
605276,1794944
255177,658879
632122,1497528
693099,780064
418942,1085570
15156,178489
294207,723863
596982,1809717
213994,593808
559313,1693196
638686,1482739
270878,700935
40548,229270
374009,867520
489821,1393301
186710,534294
333294,777648
549737,1672364
412180,1112907
35764,14683
187879,525658
49949,233683
33882,207809
511097,1427761
549555,1676541
747253,564219
661280,1331698
546033,1658466
652791,1455734
492673,1387543
156663,474176
97477,33058
354632,834330
448678,1262363
790485,1681439
520621,1608589
59522,21251
497940,1474955
569505,1727349
552317,1681981
480600,1373768
57147,255292
96305,334478
111999,37890
512722,1480867
164161,496428
52825,237393
155696,481254
253226,648284
506715,1434300
476380,1409061
671099,1242166
399015,1082764
599206,1800946
518358,1634234
120614,397251
716678,393450
562275,1679817
626352,763788
454054,1292065
583275,1772313
375282,847105
247802,652345
86653,298377
700052,408725
171182,515943
183623,532860
188349,535894
188355,540578
525443,1634648
24828,195094
539110,1512442
509825,1492309
20594,179911
109399,379443
583544,1755677
420977,1107664
393135,914229
454420,1332145
330284,804704
75327,26649
201864,552392
271721,693390
392933,922392
522917,1515355
89513,314621
237242,616473
67729,23716
293027,721485
142533,447581
156697,474213
356228,812738
686109,840895
618514,946604
91822,30482
536948,1518416
68330,268797
417310,1083267
331685,809073
77913,25975
553204,1703408
44900,213772
355327,823838
470462,1313157
185960,534985
293250,708136
172888,515261
679299,806456
256469,642941
584531,1736256
97186,344783
44218,213341
155834,487569
620073,926969
247750,655251
25184,195120
28033,192959
178999,539652
397226,916550
513594,1445000
68274,270692
202702,562673
271730,691376
467371,1291568
168544,507887
97860,334405
676713,1514705
618899,943721
562749,1667048
712165,421530
719902,360669
78398,277650
755691,559830
310737,768654
423548,1194370
334007,795776
253317,647441
216949,586285
293326,724114
558048,1651235
395154,945857
587277,1720923
169009,506192
168536,510934
211601,598891
85403,27554
413141,1184488
99881,363727
782317,1700252
509072,1422771
610342,1800463
271308,698796
143231,442897
716463,394571
143199,442491
766346,664384
792060,1633779
463922,1282585
42418,17439
292170,718056
548705,1704294
313745,771066
581982,1717474
141029,441840
609916,1809181
271440,694794
374514,860425
111815,38323
439561,1265645
446500,1276636
524405,1644643
561092,1652861
376470,873489
549019,1695052
59342,248956
389801,893830
47113,230293
777288,1090693
608724,1825974
606018,1783266
786624,1723350
402239,1202645
557484,1646263
216356,587850
217495,582433
115695,406596
332077,786872
287928,720526
335247,782332
81590,294991
251954,662132
459128,1276301
451592,1311195
627343,1184026
312258,749683
683515,817139
291981,725499
333878,801147
342513,833036
396689,924344
335346,779350
418500,1094086
164335,513688
41140,16031
419527,1208573
423474,1186640
666551,1266298
431010,1232086
109419,378354
788324,1609066
537172,1513793
39207,213240
335626,778308
22770,195929
765974,661479
463907,1282591
382845,925431
587218,1722046
48258,231402
15268,176956
546080,1648745
313687,769602
236912,618474
766971,665895
512192,1490682
370029,874379
264734,703666
19590,183606
768689,680221
537935,1629206
709163,444679
421233,1208576
81735,305066
272815,679796
334087,797735
527516,1608879
400189,883775
142468,447797
188458,532749
439147,1222666
157406,469699
218426,602865
526074,1645240
157163,469998
78501,287522
469899,1290962
764046,605650
293108,734618
538653,1599996
41538,218446
558116,1706977
480877,1380181
586236,1772124
536015,1608619
15259,177577
514725,1494434
674541,1590148
795756,1102920
97706,338634
330917,798771
255954,669801
77797,281277
352766,817856
271265,698680
107247,373119
255992,645940
750544,584447
574719,1762348
480000,1405999
398487,899412
368078,863111
104666,359313
42714,16606
93251,314211
172592,495710
744363,501578
74104,278403
273471,674607
293598,735438
788549,1676120
38794,17495
559446,1694050
548174,1665682
377808,880983
335313,780050
19845,12840
60481,250887
715171,452835
549925,1664310
743116,592222
561882,1694823
233066,630883
237572,612879
120447,400208
51083,232832
43281,220516
44773,222982
236932,619975
399168,926304
313926,764929
504069,1428660
551036,1707932
131212,419109
373863,873656
664856,1206329
488918,1402404
220233,582971
705535,416134
532237,1511273
267033,682605
538694,1598496
50452,20747
112394,37318
610984,1785924
419654,1190682
621380,799811
352829,818920
509554,1500176
479535,1409306
515613,1452713
96487,342125
513851,1427742
759380,759002
660317,1335424
535188,1633602
2915,152726
27417,200583
785339,174288
489761,1394199
188384,534003
666589,1266774
510516,1488381
92875,318411
214542,590176
61051,21511
752908,536937
500229,1428626
152787,473244
581974,1718880
78362,283602
127653,429201
103161,364902
59435,246854
573337,1757296
86598,297364
502895,1498568
275994,675948
454621,1288028
1045,154611
505102,1471725
170260,493835
435706,1255678
285220,726817
757521,735307
538839,1590919
766669,662229
372892,855663
109411,378942
220621,581543
512969,1472348
32528,200648
104757,352522
671555,1231868
272885,679612
329732,781640
444965,1254866
28005,190216
492768,1385140
157710,467619
788839,1679501
560659,1666863
589556,1829457
416217,1117004
28155,189471
118822,397606
233748,624132
444721,1292146
121422,392709
447680,1238975
537011,1517203
391882,892820
3755,152719
585009,1727183
171619,507252
329835,805310
110451,37514
776081,655797
635369,1477205
704383,468904
437005,1268151
766228,664729
358692,879290
610157,1837140
292713,713487
211537,582486
491134,1359799
314365,755521
306393,752953
610094,1805135
157676,468063
650357,1433946
157260,470002
118443,400050
420184,1122556
274416,696002
19864,182544
72744,277423
200956,553902
90986,323252
110015,38172
136573,460291
699787,401494
490904,1368938
271238,697762
119875,403839
40971,222085
443885,1234432
792099,1637370
25794,189334
252780,652243
96182,343645
397733,896234
265480,676879
587352,1717903
791328,1641101
783848,1760383
516275,1497551
86831,295899
609009,1807187
507531,1486034
42650,216736
550145,1653195
139888,449972
335243,781792
164100,500545
311194,761271
436839,1216515
561307,1646707
440383,1239142
468224,1318661
744552,508443
143153,442808
322210,780262
548429,1653666
530807,1610847
627140,1188124
326373,800250
454815,1286748
465577,1321698
715706,397484
493163,1370508
102979,353512
375478,845452
275978,675470
604028,1814622
185599,527234
554164,1711116
167422,510216
757831,720442
626207,764063
453134,1303085
689268,835207
194992,559526
707341,483686
354287,838572
332286,784503
103579,359408
414868,1089414
290928,731419
3554,160411
351030,836960
554525,1680299
467058,1305116
763380,604219
700810,405661
351903,827806
353283,813324
35877,14613
686749,841101
72702,278839
561201,1651244
273644,695444
140863,442962
650844,1427045
23336,196201
491905,1396430
56781,22179
169135,501884
533637,1618009
35700,202433
185428,523176
608754,1822519
438701,1223639
688319,836998
530041,1631967
468434,1335300
561816,1696993
513327,1462523
471437,1333268
458373,1298282
268391,682865
682689,864090
51632,236183
352413,823732
388828,922650
164231,504832
293902,730149
513325,1460879
82793,297890
638717,1488295
461229,1307442
202180,565863
436306,1269726
5677,152342
325015,791355
584135,1743577
373824,874446
563075,1706243
546960,1647091
102242,359482
95086,339316
594709,1789830
543071,1684849
584475,1737428
130308,424314
565283,1773550
204283,571187
346230,811171
606419,1776196
185043,525037
203330,559309
504986,1476642
537548,1639890
55407,246841
272277,688441
353032,815706
754769,528945
292103,719028
464430,1331770
220340,582508
561194,1651466
459852,1305101
543658,1681049
442906,1228697
326561,786272
368223,855471
236056,632136
355813,817018
691919,717779
418622,1206347
481885,1403169
194906,565143
140521,443922
218903,593745
34084,202810
482221,1389703
255229,655625
111207,380024
482283,1387320
702244,471320
86860,27304
218933,592056
92882,317681
293412,735106
106976,376786
704158,466926
371006,882134
109130,381298
76404,280419
76437,280122
96208,340139
17936,177317
345497,1236044
423665,1199024
522239,1589826
83778,305173
526095,1644608
5418,155399
479407,1383892
274438,694412
214992,605030
331771,788708
76550,278934
89479,314926
418174,1208314
271398,694648
292990,723220
691010,857435
511099,1427454
217282,582698
76482,279167
514361,1413758
500919,1419965
307979,750653
360884,865379
157158,470765
469729,1277096
272002,690155
371853,875759
44084,213826
587038,1727590
143516,440162
63732,267187
666113,1279780
83234,299889
612898,1785396
599113,1804529
167927,512357
155417,467188
474567,1389833
267557,698245
611381,1777573
216896,585971
669314,1286324
599626,1787334
444922,1643493
437082,1264477
172586,495046
448634,1263689
693465,786452
526411,1591973
469204,1288499
102903,34451
200487,556601
270102,698666
514271,1501020
312976,770956
559503,1689155
55000,22834
443148,1226837
415432,1188193
72177,286938
201883,557274
697206,499699
492112,1404924
581811,1746369
36346,208066
421308,1095365
142862,444288
33198,204660
183179,537457
591235,1813824
419800,1184207
726430,341973
71179,282675
271133,698130
110613,372489
220092,584117
372902,853617
671359,1235194
72842,284693
491203,1357892
566380,1772084
251750,663847
374264,865200
712843,422793
457652,1277100
493427,1356296
785726,1735863
310838,767141
82795,297505
234325,619306
214474,599279
275200,681784
334547,789600
623033,700798
524318,1598272
60739,247847
164164,496429
33352,208201
584967,1727596
203421,556241
679974,802512
4664,152895
353605,819795
14288,181473
49628,231085
619215,945537
351457,833392
558493,1694282
584700,1732274
30382,205027
512506,1482872
498550,1469213
569128,1730521
787572,1699849
69878,270773
608515,1775606
247670,1649627
288237,712432
68888,264929
352983,816039
665877,1207079
237101,616217
331458,791652
733085,359445
606300,1834248
726295,341294
431904,1227458
490776,1373331
441038,1220238
418157,1207599
749734,587161
678195,898624
481571,1342268
480274,1392048
12257,171636
110734,37170
28169,191928
875,153786
415899,1233814
524557,1602977
211325,590175
311366,760436
773335,626071
506296,1481214
443356,1215356
10696,166070
253100,649616
412551,1085263
86607,27987
30375,205110
578070,1756766
573048,1765780
355761,821529
168164,510858
68644,24611
746912,561342
446353,1221068
40846,16850
142665,445085
750159,581321
102969,353537
8404,165144
201693,552372
481607,1340085
584658,1734303
334897,785142
459151,1308457
220575,588362
504913,1478979
544945,1670791
307592,756089
148947,481759
792818,1630588
549902,1665233
743488,509965
467106,1303122
777407,1095507
284654,730103
447996,1228934
47145,17989
141637,439411
183561,533790
586534,1742638
94736,343082
352430,823641
771019,643648
228507,638199
470354,1319786
58351,244772
458829,1288486
306570,745150
27121,192623
389856,893140
513528,1451644
636697,1460847
391104,945649
702581,478242
398739,884139
125077,430348
199615,563619
130095,429016
77505,283167
273071,678223
142602,446239
59524,21245
445338,1243887
219675,586466
509848,1492092
492388,1395483
525767,1620197
550290,1707009
272785,679516
379329,882467
590989,1815860
26117,197099
535729,1616212
693653,788142
674258,1257739
235324,617491
89468,29368
185182,523650
167874,512372
446874,1247588
186918,532573
170892,510461
559914,1680038
67348,269665
418302,1180027
438648,1227813
436276,1273668
397912,891362
787239,1756704
217942,582364
273783,687279
153909,476262
611228,1781511
504149,1424836
788419,1605914
654609,1300266
773021,620446
104758,352596
604244,1812123
467035,1306506
271090,699954
665766,1206024
455828,1280669
548836,1700583
476592,1369288
85077,28410
103109,352628
110856,371522
638080,1413517
598920,1839189
773560,621548
796119,1119784
619427,930231
659372,1346855
485633,1373441
254253,642646
270820,694252
574962,1753383
186255,537541
377451,850797
538878,1520895
74389,283623
444386,1226820
60570,248946
96194,342075
384830,1082952
171246,508430
253059,650668
214962,605448
789921,1611319
53279,232875
34623,202929
526289,1599961
405273,1128426
661215,1331690
76661,25389
768350,615435
709292,442950
12200,164155
310496,770154
156887,472620
185648,552942
255596,652433
130500,423967
730545,33587
103103,362173
290681,734514
25713,195123
52191,230567
48716,235687
314689,750735
50083,229921
524811,1592401
49558,20836
412597,1090287
575750,1761078
152886,468750
599986,1775245
121348,392884
103871,35303
372040,878283
492778,1384533
567720,1742107
111520,376397
374798,853846
234827,614248
294676,716952
580809,1765767
140666,444421
118863,396104
399819,899088
666347,1279187
538425,1607600
188130,523715
471461,1332773
574098,1730024
792345,1635524
293146,723225
573890,1737724
397190,913589
292885,710720
571517,1721034
293908,730037
516137,1414971
423685,1204617
61437,253062
470464,1313006
446635,1279930
46006,17932
459940,1300358
170899,510956
511061,1436528
445677,1236630
60107,254832
253715,644384
104034,355687
68521,270704
171392,507915
334435,791933
512321,1487453
333082,790404
389925,886436
139414,452449
188322,522840
65548,268206
291940,718982
80351,301286
446622,1209145
547525,1649294
584958,1727945
690044,828388
398876,947012
51318,231673
332933,776570
90738,319231
754358,527849
109148,382701
535919,1610317
17842,179119
169226,502411
171081,509423
292104,718826
538104,1644824
558944,1700389
527199,1624414
128697,420824
183703,531688
140208,447527
493520,1346996
69589,270383
313897,767024
610413,1798530
355079,809933
503174,1486241
119412,393996
661298,1321686
103952,356790
500949,1419213
576835,1738685
490926,1367080
355988,814770
611966,1818870
249206,646370
418646,1206647
604961,1799204
72508,279873
141783,452544
436692,1219796
390895,1082958
445240,1246381
691913,717383
63584,24525
376236,852914
11841,165290
52130,238033
62677,268640
291401,725976
125057,425510
246128,651835
129649,416033
324263,806941
611356,1777931
216589,587212
481854,1404878
354953,827901
254714,663460
82785,297966
237563,613480
97991,334480
543481,1682554
186164,538076
763109,601720
326985,805613
599524,1790250
292130,720159
19256,176782
274674,691597
230512,623333
215369,602626
157098,471351
562529,1673400
585589,1713430
163875,510530
579542,1732278
612367,1837637
33345,201067
352952,814884
251734,665651
330486,803463
578004,1757758
364300,879631
309968,744351
59935,249869
561162,1652838
511718,1482381
376685,871838
35028,216161
660854,1336604
559496,1690861
237544,613652
554142,1685124
586558,1772095
537658,1636978
118052,402275
376612,871966
97982,335167
413341,1122972
285554,721311
470940,1297258
451380,1313083
718440,377205
179477,527273
397265,914994
140318,446043
762069,693915
61275,21104
605001,1799450
106984,375999
169917,497470
111783,375430
549531,1677495
714233,451862
574658,1764062
484792,1393482
585426,1718114
377516,850563
378052,843715
755805,559777
586138,1756803
291048,729421
335621,781069
463238,1298798
335277,780767
425113,1275570
104629,352799
71602,287076
274494,695178
689797,826773
772903,629926
98260,332336
708425,446356
356606,851202
602020,1813265
670666,1245833
127850,427797
491147,1383540
601295,1824049
165601,498739
222042,629768
35392,203878
422172,1203705
194845,565355
512171,1491184
579480,1733865
236099,626989
515588,1454264
215326,601427
427555,1250251
445168,1272878
226486,612627
707628,482523
74165,289994
356753,1387195
500368,1426493
92118,29450
59643,254921
93321,316916
590556,1837647
375937,846913
172950,493760
78871,287832
111309,379436
483423,1372618
154884,470895
293303,679814
562956,1656588
20399,186160
400339,883748
611245,1781416
375810,881021
74438,281890
4954,159584
129962,427139
531537,1594888
399132,927636
128990,419127
561469,1705204
463103,1302387
537136,1514738
479787,1345068
332285,783631
76619,277985
496956,1617648
329604,792327
711961,426701
305087,757056
503913,1448100
515044,1505016
129739,415639
470023,1328797
351935,825982
141177,441144
705657,418721
469863,1320685
590008,1824417
19375,181944
374558,858140
690182,824780
140975,441749
275217,682942
560521,1668871
560172,1676072
86817,295875
660322,1334965
306688,742873
149338,479276
670754,1242454
476144,1373715
294577,717735
58187,247427
651116,1427719
538197,1615897
335675,801060
436656,1221247
201647,552545
68501,270380
622487,793620
40610,220187
700285,404952
493471,1353159
156700,475605
376727,871213
182522,531016
236569,624254
609277,1826233
397074,921434
202665,563646
68303,266168
491124,1359812
149090,473345
613035,1779864
513158,1468174
102155,359006
490393,1381945
271442,696325
587262,1768666
556388,1702168
375359,847189
98193,345680
774690,659028
603535,1838200
595877,1778125
541744,1698457
470218,1335521
584438,1738668
85570,295071
679208,807477
533916,1644413
50594,233266
688471,831549
90905,314758
274036,674834
368360,850217
491784,1339391
314180,759753
313410,742390
525171,1511139
351972,826296
503416,1477033
153415,479343
493310,1359471
447440,1272910
449972,1335650
610543,1795907
271679,692816
167839,511119
761970,693765
506703,1437940
103617,35846
768169,612313
67704,262134
749955,586307
412836,1203305
125301,431758
490446,1380613
574584,1767615
595209,1784816
474871,1386231
139643,451043
318771,791191
8124,10652
333995,797444
684323,812014
418791,1089419
761873,693475
507730,1480176
583612,1754520
678405,893084
179721,522656
104416,359844
201748,561060
456073,1278825
314670,750840
198364,563845
413282,1126966
70008,268209
100117,354188
51977,18964
697920,494568
691830,710442
397404,1081534
34280,14959
236043,630439
64193,270460
109981,375025
153973,476818
765544,660686
247654,661024
550245,1645636
69563,263924
575585,1716130
668282,1215315
121610,409094
538703,1598160
776030,655183
542396,1694310
669582,1287959
498613,1467401
335220,780568
27578,195322
59678,254909
559932,1679442
587297,1720278
686220,840578
141948,450955
111208,379813
623295,706176
143703,440018
155795,493639
385057,875067
550026,1658059
117660,394154
184480,527712
199722,561496
490580,1377393
10932,166460
492495,1392667
59118,249355
598458,1824293
415685,1206591
128289,423984
498537,1468132
761715,694025
52305,230555
75315,289202
423664,1199027
170350,494218
437706,1234408
265274,685260
59730,254407
772792,629779
311662,755183
184306,528592
69787,268839
559755,1682996
87335,302260
459612,1311991
29756,204585
624782,773286
360729,865303
350862,841029
233530,624965
36271,201228
139961,450140
253202,649534
549869,1666823
485587,1374612
510428,1505608
399436,955415
467081,1304291
748594,511199
390350,939627
2826,155614
119187,394620
584823,1730530
708921,448560
512400,1485585
608806,1818876
265170,692989
43531,17690
91955,316536
355857,818563
351932,827232
171912,502344
246170,647970
354462,838218
170883,509874
490182,1385889
201869,552610
50868,235197
376865,864421
554103,1685374
604243,1812114
444518,1216913
786108,1728680
787432,1697607
779680,1085202
235204,618228
107061,382623
118537,397985
490145,1386497
310546,771207
459884,1303894
169888,496042
527316,1618346
215442,598978
681629,875544
489592,1397843
604703,1803615
291687,723754
616847,916649
607927,1789392
104739,352545
255855,649373
600654,1808684
611185,1835586
400422,946688
69783,263178
538869,1592482
18534,182480
741700,253346
632933,1406153
459408,1322563
376184,832481
370543,860696
531259,1600776
141231,441638
86293,28690
142939,444389
578377,1750798
585690,1767719
792539,1636989
95050,335836
199891,559632
37522,213342
766164,668320
411508,1114987
490056,1388510
534385,1510088
24231,193929
656609,1367316
756109,556849
481522,1343506
526240,1601901
356572,826218
142116,450027
165666,467722
501017,1418780
418757,1093454
445651,1237251
411380,1124362
396776,1082988
63719,264583
788929,1672705
186965,531640
669865,1281701
34113,202717
659714,1346191
97063,31419
477413,1356685
30481,203156
2855,9435
512084,1494093
35280,206254
43612,17581
329780,777295
10930,167915
155295,468504
516096,1414974
28007,190180
611712,1829281
572326,1729769
378267,881922
201815,552417
353141,814601
216918,586068
493567,1345468
481185,1364341
220737,581431
310540,770745
371966,875079
60324,22618
170669,511345
445326,1244322
610113,1804331
585845,1764714
331038,794110
236838,621203
49664,234899
57509,246722
273171,677475
524339,1515233
31818,204599
110702,372231
236459,623777
130859,421406
30254,207557
678040,891290
66727,270214
85630,306603
790561,1682761
274154,699742
654023,1395618
202189,566159
55766,244679
255542,662479
215322,603426
140343,446465
155100,469454
490709,1374238
578449,1734468
182932,539494
503900,1449083
141071,443263
19341,181902
46960,230397
334012,798097
68681,267646
747357,564690
288458,710456
184886,524557
500418,1425926
511604,1489228
512320,1487448
201594,556471
506586,1504979
121487,392513
446882,1236891
492123,1411930
72762,277477
684426,815080
156284,480060
237231,617182
350361,852002
141110,443682
445068,1251073
677720,890079
756057,557894
274551,696482
420156,1126236
9391,165814
626693,765411
393622,897352
333054,776996
309813,758473
529536,1640272
50572,234558
233132,630247
412142,1114316
502745,1413123
784633,1782615
583343,1761469
448641,1263514
536821,1642044
2438,158814
203558,557861
236493,622817
466202,1281575
18049,181876
309919,748987
203041,560568
228357,635446
48829,229063
587411,1712855
351416,835482
613052,1779441
295211,737442
376591,874958
626649,762768
773710,628575
332820,779175
74037,277742
373817,873506
334880,786242
272519,684321
535714,1616507
446916,1215503
36296,218990
662525,1328784
605155,1797259
545554,1663588
155454,467190
185165,525772
8009,10854
109989,38372
16886,184170
506295,1481406
21883,193113
612644,1794491
252863,653080
92181,314748
393109,919007
156213,479847
511771,1478833
179322,525699
486443,1344769
15125,12248
606402,1776768
445831,1233533
218201,605230
77251,276595
168946,504495
49639,233312
27714,192986
130351,424582
686108,840062
536461,1599857
516223,1500249
286517,722247
477432,1355507
367876,878207
354847,830389
685,158531
169321,502403
407868,1116124
334612,787288
143173,442188
427803,1247438
79048,287854
706589,480695
550057,1655966
188234,542100
78872,285349
796154,1115372
4075,10060
19324,183908
154631,472265
779493,1083744
514645,1495263
689149,832784
440317,1240484
556219,1704357
247594,665380
183990,529979
374690,858606
537042,1516423
351787,829250
499206,1456121
586829,1734037
96904,339244
199110,566143
493178,1369139
96727,32913
11770,10798
199165,567111
103043,352907
537097,1515376
561905,1694299
169719,498946
627453,1184815
273844,688968
352808,818882
377422,853441
154542,471727
742745,594496
10807,172647
3778,158957
462875,1306748
4727,152614
423301,1095539
542604,1692565
334557,788596
33842,210296
142359,449128
11526,173446
585750,1766920
121338,393893
186282,536452
463169,1299985
42040,216528
118337,401528
345712,809485
597523,1793817
325076,788310
666886,1267813
423407,1089857
254523,666391
373749,879690
235143,611839
179214,530029
400460,944597
737317,269707
76297,282837
214890,586007
625819,761211
179488,539600
157420,468905
563082,1651788
416962,1085494
200750,555722
513295,1462267
396479,927780
53112,238370
139758,451142
110903,1460643
235808,632966
792978,1631186
612134,1811958
485728,1370119
584247,1750906
294195,725031
52899,233027
152728,465963
118211,400186
423145,1111056
664857,1204446
35831,199539
467089,1303559
325244,780103
199324,563686
461630,1284998
359033,873954
143581,440113
374453,863391
17773,180815
471063,1291379
15457,176692
653279,1399049
61763,246802
426759,1254020
390439,927504
672833,1221051
506267,1482781
663818,1291716
701199,479350
24199,194851
790235,1618328
201508,558498
97347,340734
468778,1301231
678137,898820
218816,595078
434748,1215287
142750,446520
666910,1264802
513358,1458279
510736,1425695
118378,400058
182541,528322
129199,417957
702837,473249
583635,1753962
767710,611295
375938,846323
37701,219004
482020,1396129
355531,823352
52603,17944
171521,505780
15000,180806
20663,11521
471015,1293045
537305,1510586
796808,1114323
232136,621463
370718,859049
773217,627230
772549,632760
228799,636793
334485,791582
184159,529740
787018,1756789
218498,600845
627875,1185005
198399,560728
171252,508971
25604,193798
711930,426046
508379,1463279
267905,691134
510869,1466803
331243,796978
708649,441954
761011,690709
86644,297524
513616,1444356
376600,873559
457707,1331467
416172,1119545
598068,1783217
20293,178447
424043,1110891
530467,1620187
253370,648943
533740,1598040
6919,166177
76587,279448
755677,559838
265158,704275
687035,844797
557715,1672358
372757,868021
183663,528776
598061,1780820
419848,1188300
402320,1203642
490320,1392925
759932,751686
615084,901693
562292,1679251
252149,659036
537860,1632487
179411,524685
437517,1242869
155167,468159
389848,893539
398711,897549
765991,661796
514364,1414208
570385,1719173
712041,421657
396063,893757
773186,627842
481823,1405960
292195,717883
183324,537523
353271,812195
65809,23385
666522,1265449
524416,1644132
448511,1267028
600421,1814332
136412,440969
139057,449238
202632,563018
120039,402660
663371,1357330
398037,1080758
586848,1733289
215100,603441
84835,302050
453300,1333197
97086,1458730
419485,1115624
502247,1462261
376051,1122251
102145,359517
