ngram,count,unithood
arbitrary gauge group,73,0.0009786711315869835
theoretical framework,92,0.0009774414250516522
electroweak scale,92,0.0009774414250516522
massive theory,92,0.0009774414250516522
illustrative example,92,0.0009774414250516522
stationary point,92,0.0009774414250516522
kalb-ramond field,92,0.0009774414250516522
asymptotic value,92,0.0009774414250516522
canonical commutation,92,0.0009774414250516522
conformal perturbation,92,0.0009774414250516522
universal property,92,0.0009774414250516522
integral quantization,92,0.0009774414250516522
negative curvature,92,0.0009774414250516522
simple derivation,92,0.0009774414250516522
chiral boson,91,0.0009668170617358735
quantum deformation,91,0.0009668170617358735
detailed discussion,91,0.0009668170617358735
cosmological consequence,91,0.0009668170617358735
simplest model,91,0.0009668170617358735
simple proof,91,0.0009668170617358735
massive spin-2,91,0.0009668170617358735
soft term,91,0.0009668170617358735
ordinary matter,91,0.0009668170617358735
large gauge,91,0.0009668170617358735
weak scale,91,0.0009668170617358735
translational symmetry,91,0.0009668170617358735
fundamental field,91,0.0009668170617358735
ward-takahashi identity,91,0.0009668170617358735
adm mass,91,0.0009668170617358735
d-brane configuration,91,0.0009668170617358735
physical field,91,0.0009668170617358735
toroidal compactification,91,0.0009668170617358735
different mass,91,0.0009668170617358735
quantum gravity effect,72,0.0009652646777296274
invariant field theory,72,0.0009652646777296274
closed bosonic string,72,0.0009652646777296274
closed string theory,72,0.0009652646777296274
one-loop quantum correction,72,0.0009652646777296274
essential role,90,0.0009561926984200946
yangian symmetry,90,0.0009561926984200946
imaginary time,90,0.0009561926984200946
chiral multiplet,90,0.0009561926984200946
particular model,90,0.0009561926984200946
euclidean path,90,0.0009561926984200946
important feature,90,0.0009561926984200946
several aspect,90,0.0009561926984200946
11-dimensional supergravity,90,0.0009561926984200946
fractional branes,90,0.0009561926984200946
general model,90,0.0009561926984200946
two-dimensional theory,90,0.0009561926984200946
graceful exit,90,0.0009561926984200946
integral formalism,90,0.0009561926984200946
baryon number,90,0.0009561926984200946
noncommutative torus,90,0.0009561926984200946
large-scale structure,90,0.0009561926984200946
antisymmetric representation,90,0.0009561926984200946
noncommutative u,90,0.0009561926984200946
hooft anomaly,90,0.0009561926984200946
renormalizable theory,90,0.0009561926984200946
small parameter,90,0.0009561926984200946
single-field inflation,90,0.0009561926984200946
unstable mode,90,0.0009561926984200946
neutrino mass,90,0.0009561926984200946
quartic coupling,90,0.0009561926984200946
weak energy condition,71,0.0009518582238722714
exceptional field theory,71,0.0009518582238722714
holographic renormalization group,71,0.0009518582238722714
dynamical mass generation,71,0.0009518582238722714
two-dimensional field,89,0.0009455683351043158
certain type,89,0.0009455683351043158
arbitrary representation,89,0.0009455683351043158
perturbative series,89,0.0009455683351043158
susy gauge,89,0.0009455683351043158
interesting case,89,0.0009455683351043158
new field,89,0.0009455683351043158
off-shell formulation,89,0.0009455683351043158
exceptional group,89,0.0009455683351043158
skyrme model,89,0.0009455683351043158
special point,89,0.0009455683351043158
systematic approach,89,0.0009455683351043158
linear order,89,0.0009455683351043158
double copy,89,0.0009455683351043158
marginal operator,89,0.0009455683351043158
transverse direction,89,0.0009455683351043158
new light,89,0.0009455683351043158
quantum version,89,0.0009455683351043158
qualitative agreement,89,0.0009455683351043158
integral method,89,0.0009455683351043158
brownian motion,89,0.0009455683351043158
first order formalism,70,0.0009384517700149155
non-abelian gauge group,70,0.0009384517700149155
black hole microstates,70,0.0009384517700149155
orbifold compactifications,88,0.0009349439717885369
key feature,88,0.0009349439717885369
other method,88,0.0009349439717885369
free scalar,88,0.0009349439717885369
integrable hierarchy,88,0.0009349439717885369
nonrelativistic limit,88,0.0009349439717885369
chern-simons-matter theory,88,0.0009349439717885369
asymptotic state,88,0.0009349439717885369
gauss-bonnet coupling,88,0.0009349439717885369
neutron star,88,0.0009349439717885369
continuous spectrum,88,0.0009349439717885369
specific form,88,0.0009349439717885369
ava-lifshitz gravity,88,0.0009349439717885369
supersymmetric string,88,0.0009349439717885369
various example,88,0.0009349439717885369
positive integer,88,0.0009349439717885369
different kind,88,0.0009349439717885369
large charge,88,0.0009349439717885369
spacetime supersymmetry,88,0.0009349439717885369
ir limit,88,0.0009349439717885369
careful analysis,88,0.0009349439717885369
standard result,88,0.0009349439717885369
high temperature limit,69,0.0009250453161575596
modified dispersion relation,69,0.0009250453161575596
affine lie algebra,69,0.0009250453161575596
higher-derivative term,87,0.0009243196084727581
intermediate scale,87,0.0009243196084727581
new formula,87,0.0009243196084727581
direct consequence,87,0.0009243196084727581
local observables,87,0.0009243196084727581
dual supergravity,87,0.0009243196084727581
open superstring,87,0.0009243196084727581
unitary matrix,87,0.0009243196084727581
geodesic equation,87,0.0009243196084727581
cardy formula,87,0.0009243196084727581
algebraic geometry,87,0.0009243196084727581
open bosonic,87,0.0009243196084727581
uv cutoff,87,0.0009243196084727581
closed expression,86,0.0009136952451569793
compact expression,86,0.0009136952451569793
hubble radius,86,0.0009136952451569793
other theory,86,0.0009136952451569793
physical effect,86,0.0009136952451569793
explicit realization,86,0.0009136952451569793
massive case,86,0.0009136952451569793
physical process,86,0.0009136952451569793
liouville theory,86,0.0009136952451569793
space-time geometry,86,0.0009136952451569793
quark mass,86,0.0009136952451569793
light field,86,0.0009136952451569793
holographic correspondence,86,0.0009136952451569793
standard quantum,86,0.0009136952451569793
integral formula,86,0.0009136952451569793
axial vector,86,0.0009136952451569793
chern class,86,0.0009136952451569793
non-trivial topology,86,0.0009136952451569793
massive iia,86,0.0009136952451569793
geometric approach,86,0.0009136952451569793
anti-de sitter spacetimes,68,0.0009116388623002037
general gauge theory,68,0.0009116388623002037
topological string amplitude,68,0.0009116388623002037
relative entropy,85,0.0009030708818412005
symmetric representation,85,0.0009030708818412005
extended version,85,0.0009030708818412005
higgs doublet,85,0.0009030708818412005
five-dimensional supergravity,85,0.0009030708818412005
hubble rate,85,0.0009030708818412005
time-dependent solution,85,0.0009030708818412005
four-point amplitude,85,0.0009030708818412005
invariant mass,85,0.0009030708818412005
systematic analysis,85,0.0009030708818412005
fundamental group,85,0.0009030708818412005
modular property,85,0.0009030708818412005
fermionic sector,85,0.0009030708818412005
non-geometric flux,85,0.0009030708818412005
new symmetry,85,0.0009030708818412005
short review,85,0.0009030708818412005
observed value,85,0.0009030708818412005
topological vertex,85,0.0009030708818412005
negative tension,85,0.0009030708818412005
dipole moment,85,0.0009030708818412005
dynamical evolution,85,0.0009030708818412005
-dimensional spacetime,85,0.0009030708818412005
coupled system,85,0.0009030708818412005
symplectic form,85,0.0009030708818412005
gradient expansion,85,0.0009030708818412005
massive spin,85,0.0009030708818412005
supersymmetric particle,85,0.0009030708818412005
poisson bracket,85,0.0009030708818412005
characteristic feature,85,0.0009030708818412005
stable vacuum,85,0.0009030708818412005
bethe-salpeter equation,85,0.0009030708818412005
cosmic censorship conjecture,67,0.0008982324084428477
finite size correction,67,0.0008982324084428477
classical field equation,67,0.0008982324084428477
fine structure constant,67,0.0008982324084428477
minimal area,84,0.0008924465185254216
time-dependent background,84,0.0008924465185254216
earlier paper,84,0.0008924465185254216
mathematical physic,84,0.0008924465185254216
black-hole solution,84,0.0008924465185254216
null vector,84,0.0008924465185254216
new representation,84,0.0008924465185254216
different class,84,0.0008924465185254216
low-energy dynamic,84,0.0008924465185254216
noncommutative theory,84,0.0008924465185254216
diverse dimension,84,0.0008924465185254216
arbitrary genus,84,0.0008924465185254216
conformal matter,84,0.0008924465185254216
geometric transition,84,0.0008924465185254216
massive thirring,84,0.0008924465185254216
noncritical string,84,0.0008924465185254216
spin connection,84,0.0008924465185254216
exponential growth,84,0.0008924465185254216
conformal boundary,84,0.0008924465185254216
gromov-witten invariant,84,0.0008924465185254216
algebraic approach,84,0.0008924465185254216
massive gauge theory,66,0.0008848259545854917
general coordinate transformation,66,0.0008848259545854917
pure gauge theory,66,0.0008848259545854917
modified gravity theory,66,0.0008848259545854917
effective string theory,66,0.0008848259545854917
initial value problem,66,0.0008848259545854917
holographic rg flow,66,0.0008848259545854917
spontaneous supersymmetry breaking,66,0.0008848259545854917
approximate solution,83,0.0008818221552096428
cosmological dynamic,83,0.0008818221552096428
common feature,83,0.0008818221552096428
dynkin diagram,83,0.0008818221552096428
sasaki-einstein manifold,83,0.0008818221552096428
global charge,83,0.0008818221552096428
steady state,83,0.0008818221552096428
nonlinear equation,83,0.0008818221552096428
schwarzschild-de sitter,83,0.0008818221552096428
n f,83,0.0008818221552096428
one-loop renormalization,83,0.0008818221552096428
transverse space,83,0.0008818221552096428
scalar-tensor gravity,83,0.0008818221552096428
one-matrix model,83,0.0008818221552096428
thermodynamical quantity,83,0.0008818221552096428
topological gauge,83,0.0008818221552096428
possible existence,83,0.0008818221552096428
heterotic m-theory,83,0.0008818221552096428
new constraint,83,0.0008818221552096428
holographic approach,83,0.0008818221552096428
supersymmetric ad,83,0.0008818221552096428
wide variety,83,0.0008818221552096428
potential barrier,83,0.0008818221552096428
short note,83,0.0008818221552096428
large time,83,0.0008818221552096428
variational method,83,0.0008818221552096428
non-abelian vortex,83,0.0008818221552096428
loop level,83,0.0008818221552096428
superconformal chern-simons theory,65,0.0008714195007281358
electroweak symmetry breaking,65,0.0008714195007281358
euclidean quantum gravity,65,0.0008714195007281358
weak coupling limit,65,0.0008714195007281358
large volume scenario,65,0.0008714195007281358
symmetric model,82,0.000871197791893864
ads_4 x,82,0.000871197791893864
horizon area,82,0.000871197791893864
algebraic curve,82,0.000871197791893864
soft graviton,82,0.000871197791893864
geometrical structure,82,0.000871197791893864
quadratic curvature,82,0.000871197791893864
inflationary potential,82,0.000871197791893864
eigenvalue distribution,82,0.000871197791893864
additional symmetry,82,0.000871197791893864
additional constraint,82,0.000871197791893864
internal degree,82,0.000871197791893864
spectral dimension,82,0.000871197791893864
fermionic system,82,0.000871197791893864
noncommutative space-time,82,0.000871197791893864
few year,82,0.000871197791893864
correlation function,82,0.000871197791893864
canonical form,82,0.000871197791893864
circular wilson,82,0.000871197791893864
new gauge,82,0.000871197791893864
large family,82,0.000871197791893864
canonical variable,82,0.000871197791893864
perturbative result,82,0.000871197791893864
free quantum,82,0.000871197791893864
marginal stability,82,0.000871197791893864
new version,82,0.000871197791893864
precise agreement,82,0.000871197791893864
chiral theory,82,0.000871197791893864
einstein-maxwell-dilaton theory,82,0.000871197791893864
large momentum,81,0.0008605734285780851
supersymmetric configuration,81,0.0008605734285780851
rich structure,81,0.0008605734285780851
high scale,81,0.0008605734285780851
high spin,81,0.0008605734285780851
original model,81,0.0008605734285780851
finite distance,81,0.0008605734285780851
massive string,81,0.0008605734285780851
first one,81,0.0008605734285780851
quadratic potential,81,0.0008605734285780851
composite field,81,0.0008605734285780851
analytic function,81,0.0008605734285780851
direct calculation,81,0.0008605734285780851
good approximation,81,0.0008605734285780851
singular vector,81,0.0008605734285780851
gravitational force,81,0.0008605734285780851
flat solution,81,0.0008605734285780851
low momentum,81,0.0008605734285780851
conformal quantum,81,0.0008605734285780851
asymptotic solution,81,0.0008605734285780851
supersymmetric chern-simons,81,0.0008605734285780851
various model,81,0.0008605734285780851
total derivative,81,0.0008605734285780851
thermo field dynamic,64,0.00085801304687078
near horizon limit,64,0.00085801304687078
non-commutative gauge theory,64,0.00085801304687078
boundary stress tensor,64,0.00085801304687078
topological string partition,64,0.00085801304687078
nambu-goto string,80,0.0008499490652623063
einstein-gauss-bonnet gravity,80,0.0008499490652623063
relativistic string,80,0.0008499490652623063
second quantization,80,0.0008499490652623063
higher-spin gauge,80,0.0008499490652623063
no-hair theorem,80,0.0008499490652623063
such configuration,80,0.0008499490652623063
strong field,80,0.0008499490652623063
higher-spin field,80,0.0008499490652623063
different number,80,0.0008499490652623063
instanton solution,80,0.0008499490652623063
tadpole cancellation,80,0.0008499490652623063
nekrasov partition function,63,0.000844606593013424
one-loop partition function,63,0.000844606593013424
flat space limit,63,0.000844606593013424
compact lie group,63,0.000844606593013424
green ’ s,63,0.000844606593013424
fermionic zero mode,63,0.000844606593013424
standard model extension,63,0.000844606593013424
noncommutative quantum mechanic,63,0.000844606593013424
dynamical symmetry breaking,63,0.000844606593013424
local field theory,63,0.000844606593013424
classical vacuum,79,0.0008393247019465275
cosmological inflation,79,0.0008393247019465275
rational function,79,0.0008393247019465275
essential ingredient,79,0.0008393247019465275
critical behaviour,79,0.0008393247019465275
present author,79,0.0008393247019465275
unified model,79,0.0008393247019465275
four-dimensional space-time,79,0.0008393247019465275
analytic formula,79,0.0008393247019465275
entangled state,79,0.0008393247019465275
parametric resonance,79,0.0008393247019465275
inflationary era,79,0.0008393247019465275
corresponding field,79,0.0008393247019465275
boundary action,79,0.0008393247019465275
dbi action,79,0.0008393247019465275
negative mass,79,0.0008393247019465275
integral measure,79,0.0008393247019465275
solitonic solution,79,0.0008393247019465275
sinh-gordon model,79,0.0008393247019465275
symmetric product,79,0.0008393247019465275
interesting result,79,0.0008393247019465275
opposite sign,79,0.0008393247019465275
near-horizon region,79,0.0008393247019465275
finite set,79,0.0008393247019465275
potential application,79,0.0008393247019465275
such term,79,0.0008393247019465275
such correction,79,0.0008393247019465275
new degree,79,0.0008393247019465275
heterotic compactifications,79,0.0008393247019465275
noncommutative yang-mills,79,0.0008393247019465275
useful tool,79,0.0008393247019465275
hooft limit,79,0.0008393247019465275
real parameter,79,0.0008393247019465275
negative energy density,62,0.0008312001391560681
black hole interior,62,0.0008312001391560681
cosmological perturbation theory,62,0.0008312001391560681
central charge c,62,0.0008312001391560681
non-linear realization,78,0.0008287003386307486
leading order,78,0.0008287003386307486
different dimension,78,0.0008287003386307486
minimal subtraction,78,0.0008287003386307486
flux tube,78,0.0008287003386307486
wave equation,78,0.0008287003386307486
dominant contribution,78,0.0008287003386307486
fixed value,78,0.0008287003386307486
sachdev-ye-kitaev model,78,0.0008287003386307486
holographic complexity,78,0.0008287003386307486
cosmological application,78,0.0008287003386307486
reduced phase,78,0.0008287003386307486
numerical value,78,0.0008287003386307486
non-abelian theory,78,0.0008287003386307486
weak energy,78,0.0008287003386307486
three-dimensional gravity,78,0.0008287003386307486
bosonic case,78,0.0008287003386307486
initial singularity,78,0.0008287003386307486
f-theory model,78,0.0008287003386307486
toric geometry,78,0.0008287003386307486
lagrangian formalism,77,0.0008180759753149698
two-loop level,77,0.0008180759753149698
complete solution,77,0.0008180759753149698
enhanced symmetry,77,0.0008180759753149698
higher dimensional,77,0.0008180759753149698
extended theory,77,0.0008180759753149698
n +,77,0.0008180759753149698
additional field,77,0.0008180759753149698
anharmonic oscillator,77,0.0008180759753149698
einstein-hilbert term,77,0.0008180759753149698
different vacuum,77,0.0008180759753149698
specific choice,77,0.0008180759753149698
dirac-born-infeld action,77,0.0008180759753149698
young tableau,77,0.0008180759753149698
main focus,77,0.0008180759753149698
gyromagnetic ratio,77,0.0008180759753149698
derivative interaction,77,0.0008180759753149698
partial breaking,77,0.0008180759753149698
extremal surface,77,0.0008180759753149698
small distance,77,0.0008180759753149698
different set,77,0.0008180759753149698
einstein field,77,0.0008180759753149698
quartic term,77,0.0008180759753149698
corresponding gauge,77,0.0008180759753149698
spacetime curvature,77,0.0008180759753149698
limiting case,77,0.0008180759753149698
topological sigma model,61,0.0008177936852987121
topological gauge theory,61,0.0008177936852987121
dynamical supersymmetry breaking,61,0.0008177936852987121
soft supersymmetry breaking,61,0.0008177936852987121
other thing,76,0.000807451611999191
magnetic catalysis,76,0.000807451611999191
fermionic matter,76,0.000807451611999191
functional method,76,0.000807451611999191
symmetric spacetimes,76,0.000807451611999191
global monopole,76,0.000807451611999191
global property,76,0.000807451611999191
scalar boson,76,0.000807451611999191
adjoint representation,76,0.000807451611999191
geometric description,76,0.000807451611999191
most case,76,0.000807451611999191
explicit model,76,0.000807451611999191
discrete gauge,76,0.000807451611999191
few example,76,0.000807451611999191
large hadron,76,0.000807451611999191
starobinsky model,76,0.000807451611999191
cubic vertex,76,0.000807451611999191
well-known result,76,0.000807451611999191
symplectic manifold,76,0.000807451611999191
modified theory,76,0.000807451611999191
two-loop correction,76,0.000807451611999191
