ngram,count,unithood
useful tool,93,0.0011051600649670003
high-energy collider,93,0.0011051600649670003
ultra-high energy cosmic ray,63,0.0010967624147729918
diffractive structure function,73,0.0010946520607226905
third generation quark,73,0.0010946520607226905
low transverse momentum,73,0.0010946520607226905
gamma-ray line,92,0.0010932766234082155
different quark,92,0.0010932766234082155
new phenomenon,92,0.0010932766234082155
thermal freeze-out,92,0.0010932766234082155
large deviation,92,0.0010932766234082155
dipole picture,92,0.0010932766234082155
qcd axion,92,0.0010932766234082155
explicit cp,92,0.0010932766234082155
qed correction,92,0.0010932766234082155
successful leptogenesis,92,0.0010932766234082155
au-au collision,92,0.0010932766234082155
large x,92,0.0010932766234082155
dm annihilation,91,0.0010813931818494304
cern sps,91,0.0010813931818494304
flavour structure,91,0.0010813931818494304
dimensional model,91,0.0010813931818494304
mass-squared difference,91,0.0010813931818494304
down-type quark,91,0.0010813931818494304
staggered fermion,91,0.0010813931818494304
qualitative feature,91,0.0010813931818494304
better understanding,91,0.0010813931818494304
chiral field,91,0.0010813931818494304
deconfinement phase transition,72,0.0010796568270141605
low momentum transfer,72,0.0010796568270141605
cp-odd higgs boson,72,0.0010796568270141605
susy parameter space,72,0.0010796568270141605
lepton flavor violation,72,0.0010796568270141605
tiny neutrino mass,72,0.0010796568270141605
atomic parity violation,72,0.0010796568270141605
analytical calculation,90,0.0010695097402906454
large enhancement,90,0.0010695097402906454
nambu–jona-lasinio model,90,0.0010695097402906454
chiral partner,90,0.0010695097402906454
general analysis,90,0.0010695097402906454
minkowski space,90,0.0010695097402906454
large amount,90,0.0010695097402906454
physical parameter,90,0.0010695097402906454
explicit formula,90,0.0010695097402906454
nucleon-nucleon interaction,90,0.0010695097402906454
supersymmetric scenario,90,0.0010695097402906454
susy contribution,90,0.0010695097402906454
pp \to,90,0.0010695097402906454
phase transition,90,0.0010695097402906454
e +,90,0.0010695097402906454
heavy scalar,90,0.0010695097402906454
negative value,90,0.0010695097402906454
asymptotic behaviour,90,0.0010695097402906454
numerical integration,90,0.0010695097402906454
possible interpretation,90,0.0010695097402906454
single particle,90,0.0010695097402906454
indirect detection experiment,71,0.0010646615933056305
bottom quark mass,71,0.0010646615933056305
small momentum transfer,71,0.0010646615933056305
standard model sector,71,0.0010646615933056305
neutrino mass and mixing,61,0.001061944560335754
chiral constituent,89,0.0010576262987318605
nlo calculation,89,0.0010576262987318605
stop mass,89,0.0010576262987318605
current algebra,89,0.0010576262987318605
magnetic catalysis,89,0.0010576262987318605
b^0 \to,89,0.0010576262987318605
× su,89,0.0010576262987318605
dark radiation,89,0.0010576262987318605
electromagnetic decay,89,0.0010576262987318605
dark matter constraint,70,0.0010496663595971005
perturbative qcd calculation,70,0.0010496663595971005
baryon chemical potential,70,0.0010496663595971005
abelian higgs model,70,0.0010496663595971005
supersymmetric parameter space,70,0.0010496663595971005
first order transition,70,0.0010496663595971005
non-universal gaugino mass,70,0.0010496663595971005
electroweak standard,88,0.0010457428571730755
born approximation,88,0.0010457428571730755
quark distribution,88,0.0010457428571730755
baryon chemical,88,0.0010457428571730755
light-front quark,88,0.0010457428571730755
physical state,88,0.0010457428571730755
hadronic model,88,0.0010457428571730755
large area,88,0.0010457428571730755
polarized photon,88,0.0010457428571730755
static quark,88,0.0010457428571730755
new version,88,0.0010457428571730755
additional higgs,88,0.0010457428571730755
new technique,88,0.0010457428571730755
higher-dimensional operator,88,0.0010457428571730755
many case,88,0.0010457428571730755
initial energy density,69,0.0010346711258885704
future collider experiment,69,0.0010346711258885704
polarized parton distribution,69,0.0010346711258885704
time-dependent cp asymmetry,69,0.0010346711258885704
gluon distribution function,69,0.0010346711258885704
non-relativistic quark model,69,0.0010346711258885704
littlest higgs model,69,0.0010346711258885704
electroweak precision measurement,69,0.0010346711258885704
high baryon density,69,0.0010346711258885704
large rapidity gap,69,0.0010346711258885704
landau pole,87,0.0010338594156142906
ward-takahashi identity,87,0.0010338594156142906
brief discussion,87,0.0010338594156142906
consistent way,87,0.0010338594156142906
scale invariance,87,0.0010338594156142906
n^ *,87,0.0010338594156142906
general method,87,0.0010338594156142906
logarithmic contribution,87,0.0010338594156142906
fundamental scale,87,0.0010338594156142906
fifth dimension,87,0.0010338594156142906
matching condition,87,0.0010338594156142906
current interaction,87,0.0010338594156142906
deconfinement phase,87,0.0010338594156142906
new analysis,87,0.0010338594156142906
key ingredient,87,0.0010338594156142906
right-handed sneutrino,87,0.0010338594156142906
global u,87,0.0010338594156142906
thermodynamic potential,87,0.0010338594156142906
resonant production,86,0.0010219759740555056
particular model,86,0.0010219759740555056
non-relativistic quark,86,0.0010219759740555056
electromagnetic transition,86,0.0010219759740555056
strong bound,86,0.0010219759740555056
nuclear reaction,86,0.0010219759740555056
intrinsic transverse,86,0.0010219759740555056
latest result,86,0.0010219759740555056
complete analysis,86,0.0010219759740555056
different form,86,0.0010219759740555056
relic neutrino,86,0.0010219759740555056
present study,86,0.0010219759740555056
main contribution,86,0.0010219759740555056
neutrino interaction,86,0.0010219759740555056
high baryon,86,0.0010219759740555056
significant impact,86,0.0010219759740555056
threshold resummation,86,0.0010219759740555056
low energy theory,68,0.0010196758921800404
new physic search,68,0.0010196758921800404
msw solution,85,0.0010100925324967207
strange particle,85,0.0010100925324967207
direct dark,85,0.0010100925324967207
collinear singularity,85,0.0010100925324967207
important feature,85,0.0010100925324967207
higgs portal,85,0.0010100925324967207
destructive interference,85,0.0010100925324967207
accurate determination,85,0.0010100925324967207
general class,85,0.0010100925324967207
astrophysical observation,85,0.0010100925324967207
simplest model,85,0.0010100925324967207
\gamma^ *,85,0.0010100925324967207
new insight,85,0.0010100925324967207
light element,85,0.0010100925324967207
muon g-2,85,0.0010100925324967207
feynman integral,85,0.0010100925324967207
hadronic molecule,85,0.0010100925324967207
local operator,85,0.0010100925324967207
bose-einstein condensate,85,0.0010100925324967207
polarized gluon distribution,67,0.0010046806584715104
dark matter component,67,0.0010046806584715104
large area telescope,67,0.0010046806584715104
corresponding cross section,67,0.0010046806584715104
atmospheric neutrino problem,67,0.0010046806584715104
hadronic tau decay,67,0.0010046806584715104
extra higgs,84,0.0009982090909379357
thermodynamic quantity,84,0.0009982090909379357
explicit form,84,0.0009982090909379357
single top,84,0.0009982090909379357
light-front wave,84,0.0009982090909379357
heavy-ion collision,84,0.0009982090909379357
different contribution,84,0.0009982090909379357
flavor symmetry,84,0.0009982090909379357
sm fermion,84,0.0009982090909379357
quenched lattice,84,0.0009982090909379357
anomaly mediation,84,0.0009982090909379357
supersymmetric higgs,84,0.0009982090909379357
majorana particle,84,0.0009982090909379357
strong field,84,0.0009982090909379357
first generation,84,0.0009982090909379357
necessary condition,84,0.0009982090909379357
electromagnetic coupling,84,0.0009982090909379357
massive vector,84,0.0009982090909379357
several example,84,0.0009982090909379357
satisfactory agreement,84,0.0009982090909379357
qcd scale,84,0.0009982090909379357
kaluza-klein mode,84,0.0009982090909379357
atmospheric neutrino mixing,66,0.0009896854247629803
majorana mass term,66,0.0009896854247629803
dark matter experiment,66,0.0009896854247629803
epsilon-prime / epsilon,66,0.0009896854247629803
relativistic constituent quark,66,0.0009896854247629803
partial wave analysis,66,0.0009896854247629803
two-point correlation function,66,0.0009896854247629803
signal event,83,0.0009863256493791508
theoretical status,83,0.0009863256493791508
hydrodynamic model,83,0.0009863256493791508
first application,83,0.0009863256493791508
unknown parameter,83,0.0009863256493791508
high-energy physic,83,0.0009863256493791508
flavour physic,83,0.0009863256493791508
topcolor-assisted technicolor,83,0.0009863256493791508
single photon,83,0.0009863256493791508
long time,83,0.0009863256493791508
kinematic variable,83,0.0009863256493791508
low-energy supersymmetry,83,0.0009863256493791508
inelastic process,83,0.0009863256493791508
dirac mass,83,0.0009863256493791508
sizable contribution,83,0.0009863256493791508
three-point function,83,0.0009863256493791508
predicted value,83,0.0009863256493791508
sterile neutrino dark matter,56,0.0009748999242426594
black hole production,65,0.0009746901910544504
non-standard neutrino interaction,65,0.0009746901910544504
direct detection rate,65,0.0009746901910544504
solar neutrino deficit,65,0.0009746901910544504
neutrino signal,82,0.0009744422078203658
cosmological evolution,82,0.0009744422078203658
main source,82,0.0009744422078203658
freeze-out temperature,82,0.0009744422078203658
relativistic hydrodynamics,82,0.0009744422078203658
supersymmetric gauge,82,0.0009744422078203658
future lepton,82,0.0009744422078203658
small fraction,82,0.0009744422078203658
regge trajectory,82,0.0009744422078203658
simple example,82,0.0009744422078203658
hadronic state,82,0.0009744422078203658
exotic meson,82,0.0009744422078203658
minimal subtraction,82,0.0009744422078203658
light-by-light scattering,82,0.0009744422078203658
pole position,81,0.000962558766261581
dominant source,81,0.000962558766261581
such decay,81,0.000962558766261581
maximum mass,81,0.000962558766261581
nonperturbative contribution,81,0.000962558766261581
general structure,81,0.000962558766261581
present day,81,0.000962558766261581
atomic parity,81,0.000962558766261581
viable dark,81,0.000962558766261581
extended gauge,81,0.000962558766261581
non-standard neutrino,81,0.000962558766261581
loop diagram,81,0.000962558766261581
neutrino telescope,81,0.000962558766261581
collective flow,81,0.000962558766261581
kinematical cut,81,0.000962558766261581
exclusive reaction,81,0.000962558766261581
analytic calculation,81,0.000962558766261581
sigma term,81,0.000962558766261581
galactic nucleus,81,0.000962558766261581
low-energy observables,81,0.000962558766261581
non-minimal coupling,81,0.000962558766261581
quadrupole moment,81,0.000962558766261581
hydrodynamic simulation,81,0.000962558766261581
n *,81,0.000962558766261581
unique opportunity,81,0.000962558766261581
higher mass,81,0.000962558766261581
long distance contribution,64,0.0009596949573459204
heavy neutrino mass,64,0.0009596949573459204
low energy scale,64,0.0009596949573459204
analytic perturbation theory,64,0.0009596949573459204
atmospheric mixing angle,64,0.0009596949573459204
electric form factor,64,0.0009596949573459204
chiral quark soliton,64,0.0009596949573459204
elastic form factor,64,0.0009596949573459204
weakly interacting massive particle,55,0.0009574909970240404
perturbative contribution,80,0.000950675324702796
non-perturbative correction,80,0.000950675324702796
large lepton,80,0.000950675324702796
natural solution,80,0.000950675324702796
resonant leptogenesis,80,0.000950675324702796
finite mass,80,0.000950675324702796
generic feature,80,0.000950675324702796
residual symmetry,80,0.000950675324702796
low transverse,80,0.000950675324702796
large effect,80,0.000950675324702796
light-cone wave,80,0.000950675324702796
such interaction,80,0.000950675324702796
pa collision,80,0.000950675324702796
electromagnetic correction,80,0.000950675324702796
specific case,80,0.000950675324702796
precise value,80,0.000950675324702796
possible scenario,80,0.000950675324702796
intrinsic charm,80,0.000950675324702796
higher twist effect,63,0.0009446997236373904
recent lattice result,63,0.0009446997236373904
indirect dark matter,63,0.0009446997236373904
direct photon production,63,0.0009446997236373904
partonic cross section,63,0.0009446997236373904
heavy quark potential,63,0.0009446997236373904
isospin chemical potential,63,0.0009446997236373904
general two-higgs-doublet model,63,0.0009446997236373904
large cross section,63,0.0009446997236373904
semileptonic form factor,63,0.0009446997236373904
q q,79,0.0009387918831440111
high-energy limit,79,0.0009387918831440111
space-time evolution,79,0.0009387918831440111
proper time,79,0.0009387918831440111
impulse approximation,79,0.0009387918831440111
different observables,79,0.0009387918831440111
infinite volume,79,0.0009387918831440111
recent advance,79,0.0009387918831440111
non-perturbative contribution,79,0.0009387918831440111
other particle,79,0.0009387918831440111
quark-diquark model,79,0.0009387918831440111
low density,79,0.0009387918831440111
see-saw model,79,0.0009387918831440111
earlier study,79,0.0009387918831440111
hadronic uncertainty,79,0.0009387918831440111
same way,79,0.0009387918831440111
two-loop diagram,79,0.0009387918831440111
simple form,79,0.0009387918831440111
additional constraint,79,0.0009387918831440111
scalar leptoquarks,79,0.0009387918831440111
heavy quarkonium production,62,0.0009297044899288604
higher order term,62,0.0009297044899288604
top quark yukawa,62,0.0009297044899288604
majorana mass matrix,62,0.0009297044899288604
prompt photon production,62,0.0009297044899288604
standard model-like higgs,62,0.0009297044899288604
new sum rule,62,0.0009297044899288604
perturbative qcd correction,62,0.0009297044899288604
total decay width,62,0.0009297044899288604
spin-dependent structure function,62,0.0009297044899288604
dark matter interaction,62,0.0009297044899288604
axial vector meson,62,0.0009297044899288604
absorptive part,78,0.000926908441585226
standard model-like,78,0.000926908441585226
detailed calculation,78,0.000926908441585226
tiny neutrino,78,0.000926908441585226
systematic way,78,0.000926908441585226
current operator,78,0.000926908441585226
asymmetric dark,78,0.000926908441585226
experimental accuracy,78,0.000926908441585226
pseudo-nambu-goldstone boson,78,0.000926908441585226
axial form,78,0.000926908441585226
elastic cross,78,0.000926908441585226
irreducible background,78,0.000926908441585226
same mass,78,0.000926908441585226
supersymmetric partner,78,0.000926908441585226
first error,78,0.000926908441585226
dense medium,78,0.000926908441585226
dynamical supersymmetry,78,0.000926908441585226
moderate value,78,0.000926908441585226
one-loop renormalization,78,0.000926908441585226
phenomenological approach,78,0.000926908441585226
higher value,77,0.0009150250000264411
important ingredient,77,0.0009150250000264411
present analysis,77,0.0009150250000264411
good accuracy,77,0.0009150250000264411
dynamical fermion,77,0.0009150250000264411
exotic quark,77,0.0009150250000264411
significant role,77,0.0009150250000264411
minimal set,77,0.0009150250000264411
experimental cut,77,0.0009150250000264411
high order,77,0.0009150250000264411
yukawa unification,77,0.0009150250000264411
non-universal gaugino,77,0.0009150250000264411
complex scalar,77,0.0009150250000264411
one-loop result,77,0.0009150250000264411
large-scale structure,77,0.0009150250000264411
nrqcd factorization,77,0.0009150250000264411
small coupling,77,0.0009150250000264411
chiral order,77,0.0009150250000264411
e+e- collision,77,0.0009150250000264411
neutral fermion,77,0.0009150250000264411
high-energy scattering,77,0.0009150250000264411
non-zero value,77,0.0009150250000264411
high degree,77,0.0009150250000264411
fundamental theory,77,0.0009150250000264411
gluon jet,77,0.0009150250000264411
condensed matter,77,0.0009150250000264411
latest data,77,0.0009150250000264411
dark matter sector,61,0.0009147092562203304
top yukawa coupling,61,0.0009147092562203304
low energy theorem,61,0.0009147092562203304
weak boson fusion,61,0.0009147092562203304
direct detection cross,61,0.0009147092562203304
double-beta decay,76,0.0009031415584676561
l- decay,76,0.0009031415584676561
nonperturbative correction,76,0.0009031415584676561
invisible higgs,76,0.0009031415584676561
static property,76,0.0009031415584676561
scalar interaction,76,0.0009031415584676561
thermal photon,76,0.0009031415584676561
direct comparison,76,0.0009031415584676561
possible contribution,76,0.0009031415584676561
possible source,76,0.0009031415584676561
total number,76,0.0009031415584676561
up-type quark,76,0.0009031415584676561
underlying event,76,0.0009031415584676561
inelastic lepton,76,0.0009031415584676561
different choice,76,0.0009031415584676561
inclusive b,76,0.0009031415584676561
scalar partner,76,0.0009031415584676561
large set,76,0.0009031415584676561
experimental observables,76,0.0009031415584676561
thermal production,76,0.0009031415584676561
same sign,76,0.0009031415584676561
meson mass,76,0.0009031415584676561
future observation,76,0.0009031415584676561
spectral sum,76,0.0009031415584676561
spontaneous breakdown,76,0.0009031415584676561
d meson,76,0.0009031415584676561
diffractive cross section,60,0.0008997140225118004
finite size effect,60,0.0008997140225118004
perturbative qcd prediction,60,0.0008997140225118004
qcd evolution equation,60,0.0008997140225118004
observed neutrino mass,60,0.0008997140225118004
higgs triplet model,60,0.0008997140225118004
exotic hadron,75,0.0008912581169088712
lower mass,75,0.0008912581169088712
gravitational effect,75,0.0008912581169088712
hadronic form,75,0.0008912581169088712
inclusive hadron,75,0.0008912581169088712
critical behavior,75,0.0008912581169088712
abelian higgs,75,0.0008912581169088712
scalar diquark,75,0.0008912581169088712
minimal su,75,0.0008912581169088712
mu+ mu-,75,0.0008912581169088712
conserved charge,75,0.0008912581169088712
infrared region,75,0.0008912581169088712
logarithmic term,75,0.0008912581169088712
majorana nature,75,0.0008912581169088712
new field,75,0.0008912581169088712
theoretical input,75,0.0008912581169088712
excellent fit,75,0.0008912581169088712
neutral component,75,0.0008912581169088712
twisted mass fermion,59,0.0008847187888032704
electron-positron pair production,59,0.0008847187888032704
next-to-leading order accuracy,59,0.0008847187888032704
low energy data,59,0.0008847187888032704
supersymmetric gauge theory,59,0.0008847187888032704
future lepton collider,59,0.0008847187888032704
effective majorana neutrino,59,0.0008847187888032704
covariant gauge,74,0.0008793746753500863
dark sector,74,0.0008793746753500863
rare process,74,0.0008793746753500863
neutrino mixing,74,0.0008793746753500863
significant fraction,74,0.0008793746753500863
stringent test,74,0.0008793746753500863
novel method,74,0.0008793746753500863
indirect constraint,74,0.0008793746753500863
new possibility,74,0.0008793746753500863
thermal fluctuation,74,0.0008793746753500863
future data,74,0.0008793746753500863
arbitrary mass,74,0.0008793746753500863
c \bar,74,0.0008793746753500863
closed form,74,0.0008793746753500863
former case,74,0.0008793746753500863
bulk viscosity,74,0.0008793746753500863
skyrme model,74,0.0008793746753500863
same result,74,0.0008793746753500863
on-shell renormalization,74,0.0008793746753500863
polarized nucleon,74,0.0008793746753500863
nucleon resonance,74,0.0008793746753500863
