,article_id_cited,year_cites,trades,total,category_cited,article_id,id
89045,730011,18,2,3,2,730011,21496
89046,730011,19,1,2,2,730011,21496
89047,730115,7,1,1,2,730115,17514
89048,730115,8,1,1,2,730115,17514
89049,730115,12,1,1,2,730115,17514
89050,730116,6,1,1,2,730116,59
89051,730116,7,4,8,2,730116,59
89052,730116,8,5,10,2,730116,59
89053,730116,9,3,6,2,730116,59
89054,730116,10,3,4,2,730116,59
89055,730116,11,2,3,2,730116,59
89056,730116,12,1,2,2,730116,59
89057,730116,13,0,1,2,730116,59
89058,730116,14,1,2,2,730116,59
89059,730116,15,0,1,2,730116,59
89060,730116,16,3,3,2,730116,59
89061,730116,17,3,4,2,730116,59
89062,730116,18,2,2,2,730116,59
89063,730116,19,0,1,2,730116,59
89064,730118,8,1,1,2,730118,10347
89065,730256,9,1,1,2,730256,17725
89066,730257,6,1,1,2,730257,8820
89067,730257,7,1,1,2,730257,8820
89068,730258,7,0,2,2,730258,1957
89069,730348,7,1,1,2,730348,10467
89070,730348,12,1,1,2,730348,10467
89071,730348,17,3,3,2,730348,10467
89072,730348,18,5,5,2,730348,10467
89073,730348,19,4,4,2,730348,10467
89074,730459,6,1,1,2,730459,21708
89075,730460,10,1,1,2,730460,2346
89076,730461,6,0,1,2,730461,21318
89077,730609,7,1,2,2,730609,3160
89078,730609,8,2,2,2,730609,3160
89079,730610,6,0,1,2,730610,5171
89080,730610,7,0,8,2,730610,5171
89081,730610,8,7,14,2,730610,5171
89082,730610,9,1,8,2,730610,5171
89083,730610,10,0,2,2,730610,5171
89084,730610,11,0,6,2,730610,5171
89085,730610,12,0,1,2,730610,5171
89086,730610,14,0,1,2,730610,5171
89087,730610,15,0,1,2,730610,5171
89088,730610,16,0,4,2,730610,5171
89089,730610,18,0,1,2,730610,5171
89090,730710,6,0,1,2,730710,7401
89091,730710,7,5,8,2,730710,7401
89092,730710,8,4,7,2,730710,7401
89093,730710,9,1,1,2,730710,7401
89094,730710,10,2,3,2,730710,7401
89095,730710,12,1,1,2,730710,7401
89096,730710,14,0,1,2,730710,7401
89097,730711,6,1,1,2,730711,14892
89098,730712,6,1,1,2,730712,19567
89099,730712,11,1,1,2,730712,19567
89100,730775,7,2,3,2,730775,16881
89101,730775,8,0,1,2,730775,16881
89102,730775,9,2,2,2,730775,16881
89103,730775,11,1,2,2,730775,16881
89104,730775,18,1,1,2,730775,16881
89105,730849,6,1,1,2,730849,13910
89106,730849,7,1,1,2,730849,13910
89107,730849,10,0,1,2,730849,13910
89108,730849,11,0,1,2,730849,13910
89109,730849,12,0,1,2,730849,13910
89110,730849,13,1,2,2,730849,13910
89111,730849,14,0,2,2,730849,13910
89112,730849,15,0,2,2,730849,13910
89113,730849,16,0,2,2,730849,13910
89114,730849,17,0,1,2,730849,13910
89115,730849,19,4,5,2,730849,13910
89116,730851,7,0,1,2,730851,17702
89117,730851,8,0,1,2,730851,17702
89118,730851,9,0,1,2,730851,17702
89119,730851,11,1,1,2,730851,17702
89120,730851,12,1,1,2,730851,17702
89121,730851,13,0,1,2,730851,17702
89122,730965,6,1,1,2,730965,17063
89123,731021,7,1,1,2,731021,14117
89124,731185,7,1,1,2,731185,3750
89125,731185,8,2,3,2,731185,3750
89126,731185,11,0,2,2,731185,3750
89127,731185,12,2,2,2,731185,3750
89128,731185,14,0,1,2,731185,3750
89129,731185,15,2,3,2,731185,3750
89130,731188,6,1,1,2,731188,5031
89131,731188,7,1,1,2,731188,5031
89132,731188,8,0,1,2,731188,5031
89133,731188,9,0,1,2,731188,5031
89134,731188,11,0,3,2,731188,5031
89135,731188,12,0,1,2,731188,5031
89136,731188,13,0,2,2,731188,5031
89137,731188,16,0,1,2,731188,5031
89138,731240,7,6,11,2,731240,16419
89139,731240,8,3,6,2,731240,16419
89140,731240,9,2,3,2,731240,16419
89141,731240,10,4,5,2,731240,16419
89142,731240,11,0,2,2,731240,16419
89143,731240,12,0,1,2,731240,16419
89144,731240,13,1,1,2,731240,16419
89145,731240,14,0,1,2,731240,16419
89146,731240,18,0,1,2,731240,16419
89147,731240,19,0,1,2,731240,16419
89148,731398,7,2,2,2,731398,2535
89149,731398,8,1,1,2,731398,2535
89150,731443,8,4,4,2,731443,13541
89151,731443,11,3,3,2,731443,13541
89152,731478,7,1,1,2,731478,6812
89153,731478,9,1,1,2,731478,6812
89154,731480,6,1,1,2,731480,8732
89155,731482,6,1,1,2,731482,20526
89156,731488,7,1,1,2,731488,21063
89157,731488,9,0,1,2,731488,21063
89158,731488,11,1,1,2,731488,21063
89159,731494,6,0,1,2,731494,11874
89160,731494,9,2,2,2,731494,11874
89161,731494,17,0,1,2,731494,11874
89162,731494,19,0,1,2,731494,11874
89163,731495,7,1,1,2,731495,198
89164,731495,8,2,2,2,731495,198
89165,731611,7,4,4,2,731611,18817
89166,731611,8,14,17,2,731611,18817
89167,731611,9,7,12,2,731611,18817
89168,731611,10,9,12,2,731611,18817
89169,731611,11,6,11,2,731611,18817
89170,731611,12,4,6,2,731611,18817
89171,731611,13,1,3,2,731611,18817
89172,731611,14,0,2,2,731611,18817
89173,731611,15,1,5,2,731611,18817
89174,731611,16,3,4,2,731611,18817
89175,731611,17,2,3,2,731611,18817
89176,731611,18,0,1,2,731611,18817
89177,731611,19,1,3,2,731611,18817
89178,731612,6,2,5,2,731612,11344
89179,731612,7,7,15,2,731612,11344
89180,731612,8,9,16,2,731612,11344
89181,731612,9,7,12,2,731612,11344
89182,731612,10,6,8,2,731612,11344
89183,731612,11,2,3,2,731612,11344
89184,731612,12,2,5,2,731612,11344
89185,731612,13,5,10,2,731612,11344
89186,731612,14,3,7,2,731612,11344
89187,731612,15,4,7,2,731612,11344
89188,731612,16,4,8,2,731612,11344
89189,731612,17,5,8,2,731612,11344
89190,731612,18,9,11,2,731612,11344
89191,731612,19,1,4,2,731612,11344
89192,731613,6,1,1,2,731613,5639
89193,731613,7,5,6,2,731613,5639
89194,731613,8,3,4,2,731613,5639
89195,731613,9,2,5,2,731613,5639
89196,731613,10,2,3,2,731613,5639
89197,731613,11,2,3,2,731613,5639
89198,731613,14,1,1,2,731613,5639
89199,731614,7,4,5,2,731614,5419
89200,731614,8,4,7,2,731614,5419
89201,731614,9,2,10,2,731614,5419
89202,731614,10,0,2,2,731614,5419
89203,731614,11,1,5,2,731614,5419
89204,731614,12,1,2,2,731614,5419
89205,731614,13,0,2,2,731614,5419
89206,731614,15,0,2,2,731614,5419
89207,731614,16,0,1,2,731614,5419
89208,731614,17,0,1,2,731614,5419
89209,731614,18,0,1,2,731614,5419
89210,731615,6,0,1,2,731615,17577
89211,731615,7,2,3,2,731615,17577
89212,731615,8,0,2,2,731615,17577
89213,731615,10,1,1,2,731615,17577
89214,731752,6,1,1,2,731752,7266
89215,731752,7,2,2,2,731752,7266
89216,731752,9,2,2,2,731752,7266
89217,731753,6,1,1,2,731753,838
89218,731753,7,5,9,2,731753,838
89219,731753,8,3,8,2,731753,838
89220,731753,9,0,4,2,731753,838
89221,731753,10,1,1,2,731753,838
89222,731753,11,1,2,2,731753,838
89223,731753,12,1,1,2,731753,838
89224,731753,14,0,1,2,731753,838
89225,731753,15,1,1,2,731753,838
89226,731753,17,1,1,2,731753,838
89227,731753,19,0,1,2,731753,838
89228,731865,7,1,2,2,731865,762
89229,731865,8,2,3,2,731865,762
89230,731865,9,1,2,2,731865,762
89231,731865,14,1,1,2,731865,762
89232,731865,15,0,1,2,731865,762
89233,731865,17,1,1,2,731865,762
89234,731866,7,1,1,2,731866,21815
89235,731866,8,1,1,2,731866,21815
89236,731867,6,0,1,2,731867,9388
89237,731867,8,1,1,2,731867,9388
89238,731867,9,1,1,2,731867,9388
89239,731867,17,0,1,2,731867,9388
89240,731867,19,0,1,2,731867,9388
89241,731976,8,1,1,2,731976,1985
89242,732065,8,0,1,2,732065,1680
89243,732065,9,0,1,2,732065,1680
89244,732065,10,1,1,2,732065,1680
89245,732065,12,0,1,2,732065,1680
89246,732065,14,1,1,2,732065,1680
89247,732065,16,0,2,2,732065,1680
89248,732065,17,1,1,2,732065,1680
89249,732108,8,0,2,2,732108,21134
89250,732108,9,0,4,2,732108,21134
89251,732108,10,1,2,2,732108,21134
89252,732108,12,0,3,2,732108,21134
89253,732108,13,0,1,2,732108,21134
89254,732108,14,0,1,2,732108,21134
89255,732108,15,1,1,2,732108,21134
89256,732118,13,1,1,2,732118,13512
89257,732248,7,2,2,2,732248,11194
89258,732248,8,0,1,2,732248,11194
89259,732363,6,2,2,2,732363,4206
89260,732363,7,1,1,2,732363,4206
89261,732363,8,2,3,2,732363,4206
89262,732363,9,1,2,2,732363,4206
89263,732363,10,1,2,2,732363,4206
89264,732363,11,1,2,2,732363,4206
89265,732363,12,3,4,2,732363,4206
89266,732363,14,1,2,2,732363,4206
89267,732363,15,2,2,2,732363,4206
89268,732363,17,0,1,2,732363,4206
89269,732363,18,1,1,2,732363,4206
89270,732478,8,1,1,2,732478,20120
89271,732478,9,1,1,2,732478,20120
89272,732478,17,1,1,2,732478,20120
89273,732478,19,0,1,2,732478,20120
89274,732591,7,2,4,2,732591,13036
89275,732591,8,3,9,2,732591,13036
89276,732591,9,3,7,2,732591,13036
89277,732591,10,3,7,2,732591,13036
89278,732591,11,3,5,2,732591,13036
89279,732591,12,6,8,2,732591,13036
89280,732591,13,5,5,2,732591,13036
89281,732591,14,9,11,2,732591,13036
89282,732591,15,2,3,2,732591,13036
89283,732591,16,1,2,2,732591,13036
89284,732591,17,3,3,2,732591,13036
89285,732591,18,4,5,2,732591,13036
89286,732591,19,4,4,2,732591,13036
89287,732592,6,1,2,2,732592,9723
89288,732592,7,4,8,2,732592,9723
89289,732592,8,2,4,2,732592,9723
89290,732592,9,5,7,2,732592,9723
89291,732592,10,1,1,2,732592,9723
89292,732592,12,0,3,2,732592,9723
89293,732592,15,1,1,2,732592,9723
89294,732592,17,1,1,2,732592,9723
89295,732593,9,0,1,2,732593,13688
89296,732593,11,0,1,2,732593,13688
89297,732593,14,0,1,2,732593,13688
89298,732594,11,1,1,2,732594,20374
89299,732595,6,0,1,2,732595,4693
89300,732595,7,1,4,2,732595,4693
89301,732595,8,1,2,2,732595,4693
89302,732595,9,3,4,2,732595,4693
89303,732595,10,0,2,2,732595,4693
89304,732595,11,0,1,2,732595,4693
89305,732595,12,0,1,2,732595,4693
89306,732595,13,1,1,2,732595,4693
89307,732595,14,1,2,2,732595,4693
89308,732595,15,1,3,2,732595,4693
89309,732595,16,1,1,2,732595,4693
89310,732595,18,0,1,2,732595,4693
89311,732595,19,1,2,2,732595,4693
89312,732726,7,1,2,2,732726,10713
89313,732726,8,1,4,2,732726,10713
89314,732726,9,4,5,2,732726,10713
89315,732726,10,0,1,2,732726,10713
89316,732726,11,0,1,2,732726,10713
89317,732726,12,0,1,2,732726,10713
89318,732726,13,0,1,2,732726,10713
89319,732726,14,0,1,2,732726,10713
89320,732726,15,0,2,2,732726,10713
89321,732726,16,2,2,2,732726,10713
89322,732726,17,1,2,2,732726,10713
89323,732726,18,1,1,2,732726,10713
89324,732726,19,2,3,2,732726,10713
89325,732727,7,1,1,2,732727,9928
89326,732727,8,1,2,2,732727,9928
89327,732727,9,0,1,2,732727,9928
89328,732727,11,1,2,2,732727,9928
89329,732727,12,1,1,2,732727,9928
89330,732728,6,1,1,2,732728,11370
89331,732728,7,3,5,2,732728,11370
89332,732728,8,0,1,2,732728,11370
89333,732728,9,1,1,2,732728,11370
89334,732837,6,4,4,2,732837,3122
89335,732837,7,11,11,2,732837,3122
89336,732837,8,4,5,2,732837,3122
89337,732837,9,3,4,2,732837,3122
89338,732837,10,2,4,2,732837,3122
89339,732837,11,3,3,2,732837,3122
89340,732837,12,2,2,2,732837,3122
89341,732837,13,2,2,2,732837,3122
89342,732837,14,2,2,2,732837,3122
89343,732837,15,2,2,2,732837,3122
89344,732837,16,2,2,2,732837,3122
89345,732837,17,1,1,2,732837,3122
89346,732837,18,4,5,2,732837,3122
89347,732837,19,1,1,2,732837,3122
89348,732839,7,2,6,2,732839,7555
89349,732839,8,1,1,2,732839,7555
89350,732839,9,1,2,2,732839,7555
89351,732839,10,1,2,2,732839,7555
89352,732839,11,0,1,2,732839,7555
89353,732839,13,0,1,2,732839,7555
89354,732889,7,0,2,2,732889,8412
89355,732889,8,0,1,2,732889,8412
89356,732889,12,0,1,2,732889,8412
89357,732938,7,1,3,2,732938,8879
89358,732938,8,1,1,2,732938,8879
89359,732938,9,1,3,2,732938,8879
89360,732938,10,1,1,2,732938,8879
89361,733010,7,1,1,2,733010,697
89362,733010,8,1,1,2,733010,697
89363,733010,10,1,1,2,733010,697
89364,733011,7,1,2,2,733011,1061
89365,733011,8,3,3,2,733011,1061
89366,733011,9,0,2,2,733011,1061
89367,733011,10,1,1,2,733011,1061
89368,733011,11,1,3,2,733011,1061
89369,733011,12,1,3,2,733011,1061
89370,733011,13,0,1,2,733011,1061
89371,733011,14,2,3,2,733011,1061
89372,733011,15,0,5,2,733011,1061
89373,733011,16,1,3,2,733011,1061
89374,733011,17,1,3,2,733011,1061
89375,733011,18,3,5,2,733011,1061
89376,733011,19,2,3,2,733011,1061
89377,733112,7,1,1,2,733112,2738
89378,733217,7,3,4,2,733217,22156
89379,733217,8,4,4,2,733217,22156
89380,733217,9,1,1,2,733217,22156
89381,733217,11,1,1,2,733217,22156
89382,733217,15,1,1,2,733217,22156
89383,733342,7,0,1,2,733342,21129
89384,733344,6,1,2,2,733344,4616
89385,733344,7,6,11,2,733344,4616
89386,733344,8,1,3,2,733344,4616
89387,733344,9,1,2,2,733344,4616
89388,733344,10,1,1,2,733344,4616
89389,733344,13,2,2,2,733344,4616
89390,733344,16,2,3,2,733344,4616
89391,733344,17,0,1,2,733344,4616
89392,733479,13,0,1,2,733479,21636
89393,733479,19,1,1,2,733479,21636
89394,733480,8,0,2,2,733480,7932
89395,733480,9,3,3,2,733480,7932
89396,733480,11,0,1,2,733480,7932
89397,733480,14,0,1,2,733480,7932
89398,733558,18,1,1,2,733558,9568
89399,733613,7,2,2,2,733613,7210
89400,733613,8,1,1,2,733613,7210
89401,733614,7,4,4,2,733614,18630
89402,733614,8,5,5,2,733614,18630
89403,733614,9,3,3,2,733614,18630
89404,733614,10,1,1,2,733614,18630
89405,733719,7,0,1,2,733719,11692
89406,733719,14,0,1,2,733719,11692
89407,733787,6,1,1,2,733787,15015
89408,733787,7,1,3,2,733787,15015
89409,733787,8,9,14,2,733787,15015
89410,733787,9,0,1,2,733787,15015
89411,733787,10,2,4,2,733787,15015
89412,733787,11,0,1,2,733787,15015
89413,733787,12,1,1,2,733787,15015
89414,733787,13,1,1,2,733787,15015
89415,733788,7,1,2,2,733788,9622
89416,733788,8,0,1,2,733788,9622
89417,733788,10,1,1,2,733788,9622
89418,733788,15,0,1,2,733788,9622
89419,733889,7,1,1,2,733889,9418
89420,733889,8,0,1,2,733889,9418
89421,733889,9,1,3,2,733889,9418
89422,733889,10,2,2,2,733889,9418
89423,733889,11,2,2,2,733889,9418
89424,733890,7,0,1,2,733890,10988
89425,733890,8,0,2,2,733890,10988
89426,733890,11,0,2,2,733890,10988
89427,733890,16,0,1,2,733890,10988
89428,733890,17,0,1,2,733890,10988
89429,733890,18,0,2,2,733890,10988
89430,733991,7,1,4,2,733991,20183
89431,733991,8,6,8,2,733991,20183
89432,733991,9,3,9,2,733991,20183
89433,733991,10,1,4,2,733991,20183
89434,733991,11,1,4,2,733991,20183
89435,733991,12,0,4,2,733991,20183
89436,733991,13,1,2,2,733991,20183
89437,733991,14,2,3,2,733991,20183
89438,733991,15,1,1,2,733991,20183
89439,733991,16,0,3,2,733991,20183
89440,733991,17,2,4,2,733991,20183
89441,733991,18,2,2,2,733991,20183
89442,733991,19,1,1,2,733991,20183
89443,733992,7,0,2,2,733992,17552
89444,733992,8,1,4,2,733992,17552
89445,733992,9,0,1,2,733992,17552
89446,733992,10,0,2,2,733992,17552
89447,733992,11,1,4,2,733992,17552
89448,733992,12,0,1,2,733992,17552
89449,733992,13,0,1,2,733992,17552
89450,733992,17,1,2,2,733992,17552
89451,733993,6,1,1,2,733993,2069
89452,733993,7,5,8,2,733993,2069
89453,733993,8,4,10,2,733993,2069
89454,733993,9,1,2,2,733993,2069
89455,733993,10,0,1,2,733993,2069
89456,733993,11,0,1,2,733993,2069
89457,733993,12,0,1,2,733993,2069
89458,733994,7,8,11,2,733994,9504
89459,733994,8,6,8,2,733994,9504
89460,733994,9,6,7,2,733994,9504
89461,733994,10,2,3,2,733994,9504
89462,733994,11,2,3,2,733994,9504
89463,733995,7,1,4,2,733995,11970
89464,733995,8,1,1,2,733995,11970
89465,733995,9,2,2,2,733995,11970
89466,733995,10,1,1,2,733995,11970
89467,733995,12,1,1,2,733995,11970
89468,733995,13,2,3,2,733995,11970
89469,733995,14,1,2,2,733995,11970
89470,733995,15,3,3,2,733995,11970
89471,733995,17,0,1,2,733995,11970
89472,733995,18,3,5,2,733995,11970
89473,733995,19,1,3,2,733995,11970
89474,733996,6,1,1,2,733996,14108
89475,733996,7,5,7,2,733996,14108
89476,733996,8,5,10,2,733996,14108
89477,733996,9,9,10,2,733996,14108
89478,733996,10,3,6,2,733996,14108
89479,733996,11,1,1,2,733996,14108
89480,733996,12,0,2,2,733996,14108
89481,733996,13,0,1,2,733996,14108
89482,733996,14,0,1,2,733996,14108
89483,733996,18,2,2,2,733996,14108
89484,734142,7,1,7,2,734142,8501
89485,734142,8,0,3,2,734142,8501
89486,734142,9,0,1,2,734142,8501
89487,734143,7,2,3,2,734143,7120
89488,734143,8,2,3,2,734143,7120
89489,734143,9,3,4,2,734143,7120
89490,734143,10,1,2,2,734143,7120
89491,734143,12,6,9,2,734143,7120
89492,734143,13,7,9,2,734143,7120
89493,734143,14,2,7,2,734143,7120
89494,734143,15,1,3,2,734143,7120
89495,734143,16,1,3,2,734143,7120
89496,734143,17,2,3,2,734143,7120
89497,734143,19,1,1,2,734143,7120
89498,734144,1,1,1,2,734144,21965
89499,734144,7,0,2,2,734144,21965
89500,734144,8,1,3,2,734144,21965
89501,734144,9,0,1,2,734144,21965
89502,734144,10,0,1,2,734144,21965
89503,734144,12,1,1,2,734144,21965
89504,734144,13,0,2,2,734144,21965
89505,734144,19,1,1,2,734144,21965
89506,734145,9,1,2,2,734145,11307
89507,734145,11,0,1,2,734145,11307
89508,734145,18,0,1,2,734145,11307
89509,734147,6,0,1,2,734147,8921
89510,734147,7,0,7,2,734147,8921
89511,734147,8,1,3,2,734147,8921
89512,734147,9,0,1,2,734147,8921
89513,734147,10,0,3,2,734147,8921
89514,734147,11,1,3,2,734147,8921
89515,734147,12,0,2,2,734147,8921
89516,734147,13,0,1,2,734147,8921
89517,734148,7,1,1,2,734148,12201
89518,734148,14,1,1,2,734148,12201
89519,734148,16,1,1,2,734148,12201
89520,734367,7,8,13,2,734367,12172
89521,734367,8,6,11,2,734367,12172
89522,734367,9,9,14,2,734367,12172
89523,734367,10,8,10,2,734367,12172
89524,734367,11,5,6,2,734367,12172
89525,734367,12,1,3,2,734367,12172
89526,734367,13,3,3,2,734367,12172
89527,734367,15,4,4,2,734367,12172
89528,734367,16,2,2,2,734367,12172
89529,734367,17,3,3,2,734367,12172
89530,734367,18,3,3,2,734367,12172
89531,734367,19,4,5,2,734367,12172
89532,734368,7,4,5,2,734368,2474
89533,734368,8,1,1,2,734368,2474
89534,734368,9,1,1,2,734368,2474
89535,734368,12,2,2,2,734368,2474
89536,734494,7,0,2,2,734494,5263
89537,734494,8,0,2,2,734494,5263
89538,734497,7,1,2,2,734497,5038
89539,734497,9,1,2,2,734497,5038
89540,734497,13,0,1,2,734497,5038
89541,734590,5,0,1,2,734590,16225
89542,734590,7,1,1,2,734590,16225
89543,734590,8,0,1,2,734590,16225
89544,734590,9,3,3,2,734590,16225
89545,734590,10,3,4,2,734590,16225
89546,734590,11,2,2,2,734590,16225
89547,734590,13,1,1,2,734590,16225
89548,734590,14,1,1,2,734590,16225
89549,734590,18,2,3,2,734590,16225
89550,734590,19,1,1,2,734590,16225
89551,734613,7,0,2,2,734613,2176
89552,734613,8,1,1,2,734613,2176
89553,734613,9,0,2,2,734613,2176
89554,734613,12,0,3,2,734613,2176
89555,734613,14,0,2,2,734613,2176
89556,734613,15,1,1,2,734613,2176
89557,734686,7,4,6,2,734686,20215
89558,734686,8,0,1,2,734686,20215
89559,734690,7,0,5,2,734690,12354
89560,734690,8,7,9,2,734690,12354
89561,734690,9,1,4,2,734690,12354
89562,734690,10,1,2,2,734690,12354
89563,734690,11,1,2,2,734690,12354
89564,734690,12,0,2,2,734690,12354
89565,734690,14,0,1,2,734690,12354
89566,734818,7,1,1,2,734818,18114
89567,734818,8,1,1,2,734818,18114
89568,734818,9,1,1,2,734818,18114
89569,734818,10,1,1,2,734818,18114
89570,734818,12,1,2,2,734818,18114
89571,734818,17,1,1,2,734818,18114
89572,734819,6,1,1,2,734819,3196
89573,734819,7,3,3,2,734819,3196
89574,734819,9,1,1,2,734819,3196
89575,734819,10,3,3,2,734819,3196
89576,734819,16,1,1,2,734819,3196
89577,734819,17,1,1,2,734819,3196
89578,734820,5,1,1,2,734820,2759
89579,734820,7,3,5,2,734820,2759
89580,734820,8,2,2,2,734820,2759
89581,734820,9,1,1,2,734820,2759
89582,734820,10,1,1,2,734820,2759
89583,734820,11,1,1,2,734820,2759
89584,734820,12,0,1,2,734820,2759
89585,734820,13,1,1,2,734820,2759
89586,734820,14,1,1,2,734820,2759
89587,734820,19,4,4,2,734820,2759
89588,734821,6,0,1,2,734821,20904
89589,734821,7,4,5,2,734821,20904
89590,734955,9,1,1,2,734955,16017
89591,734955,10,1,1,2,734955,16017
89592,734955,12,1,1,2,734955,16017
89593,734955,14,1,1,2,734955,16017
89594,735167,7,1,1,2,735167,11334
89595,735167,9,1,1,2,735167,11334
89596,735168,9,1,1,2,735168,12324
89597,735168,10,1,1,2,735168,12324
89598,735169,6,3,3,2,735169,8724
89599,735169,7,3,4,2,735169,8724
89600,735169,8,1,3,2,735169,8724
89601,735169,9,0,1,2,735169,8724
89602,735169,10,0,2,2,735169,8724
89603,735169,11,0,1,2,735169,8724
89604,735169,12,1,3,2,735169,8724
89605,735169,13,0,1,2,735169,8724
89606,735169,14,0,2,2,735169,8724
89607,735258,8,1,1,2,735258,18426
89608,735272,7,1,2,2,735272,17274
89609,735273,7,1,1,2,735273,21091
89610,735286,14,1,1,2,735286,16493
89611,735286,15,1,1,2,735286,16493
89612,735298,7,1,1,2,735298,2353
89613,735324,7,1,1,2,735324,12567
89614,735403,9,1,1,2,735403,20138
89615,735404,7,4,10,2,735404,10919
89616,735404,8,3,6,2,735404,10919
89617,735404,9,1,3,2,735404,10919
89618,735404,12,0,2,2,735404,10919
89619,735404,13,1,2,2,735404,10919
89620,735404,15,0,1,2,735404,10919
89621,735404,16,1,1,2,735404,10919
89622,735404,17,0,1,2,735404,10919
89623,735404,18,1,1,2,735404,10919
89624,735404,19,1,2,2,735404,10919
89625,735405,7,2,4,2,735405,18550
89626,735405,8,2,4,2,735405,18550
89627,735405,9,3,4,2,735405,18550
89628,735405,10,1,1,2,735405,18550
89629,735405,12,0,1,2,735405,18550
89630,735405,15,1,1,2,735405,18550
89631,735406,6,2,2,2,735406,2680
89632,735406,7,12,22,2,735406,2680
89633,735406,8,23,46,2,735406,2680
89634,735406,9,6,19,2,735406,2680
89635,735406,10,2,8,2,735406,2680
89636,735406,11,1,6,2,735406,2680
89637,735406,12,2,2,2,735406,2680
89638,735406,13,0,3,2,735406,2680
89639,735406,14,1,2,2,735406,2680
89640,735406,15,1,3,2,735406,2680
89641,735406,17,0,1,2,735406,2680
89642,735495,6,1,2,2,735495,20405
89643,735495,7,12,15,2,735495,20405
89644,735495,8,9,16,2,735495,20405
89645,735495,9,18,30,2,735495,20405
89646,735495,10,15,21,2,735495,20405
89647,735495,11,8,13,2,735495,20405
89648,735495,12,11,16,2,735495,20405
89649,735495,13,10,18,2,735495,20405
89650,735495,14,6,13,2,735495,20405
89651,735495,15,1,6,2,735495,20405
89652,735495,16,7,9,2,735495,20405
89653,735495,17,2,4,2,735495,20405
89654,735495,18,3,4,2,735495,20405
89655,735495,19,2,2,2,735495,20405
89656,735496,6,0,1,2,735496,3457
89657,735496,7,3,3,2,735496,3457
89658,735496,8,1,4,2,735496,3457
89659,735496,10,1,1,2,735496,3457
89660,735496,11,3,3,2,735496,3457
89661,735496,14,2,2,2,735496,3457
89662,735496,15,2,3,2,735496,3457
89663,735496,16,3,3,2,735496,3457
89664,735496,17,0,1,2,735496,3457
89665,735496,18,0,1,2,735496,3457
89666,735496,19,1,1,2,735496,3457
89667,735497,7,4,4,2,735497,18341
89668,735497,9,2,2,2,735497,18341
89669,735497,11,1,1,2,735497,18341
89670,735497,16,1,1,2,735497,18341
89671,735498,6,1,1,2,735498,11233
89672,735498,7,2,8,2,735498,11233
89673,735498,8,0,4,2,735498,11233
89674,735498,9,0,2,2,735498,11233
89675,735498,10,0,2,2,735498,11233
89676,735498,11,0,1,2,735498,11233
89677,735498,14,1,2,2,735498,11233
89678,735498,15,1,3,2,735498,11233
89679,735498,18,1,1,2,735498,11233
89680,735498,19,0,1,2,735498,11233
89681,735500,8,0,2,2,735500,21611
89682,735500,9,0,1,2,735500,21611
89683,735500,10,0,1,2,735500,21611
89684,735500,14,0,1,2,735500,21611
89685,735612,7,5,5,2,735612,5041
89686,735612,8,7,7,2,735612,5041
89687,735612,9,8,10,2,735612,5041
89688,735612,10,4,5,2,735612,5041
89689,735612,11,2,5,2,735612,5041
89690,735612,14,0,4,2,735612,5041
89691,735612,16,2,5,2,735612,5041
89692,735612,18,0,1,2,735612,5041
89693,735612,19,1,2,2,735612,5041
89694,735613,7,1,8,2,735613,16545
89695,735613,8,2,8,2,735613,16545
89696,735613,9,0,2,2,735613,16545
89697,735613,10,1,2,2,735613,16545
89698,735613,13,1,1,2,735613,16545
89699,735613,15,0,1,2,735613,16545
89700,735613,17,1,1,2,735613,16545
89701,735613,18,0,2,2,735613,16545
89702,735614,7,0,4,2,735614,9012
89703,735614,8,0,5,2,735614,9012
89704,735614,9,0,4,2,735614,9012
89705,735614,10,1,1,2,735614,9012
89706,735614,16,0,1,2,735614,9012
89707,735615,7,3,3,2,735615,18011
89708,735615,8,3,3,2,735615,18011
89709,735615,9,2,2,2,735615,18011
89710,735615,11,0,1,2,735615,18011
89711,735615,12,4,4,2,735615,18011
89712,735615,13,2,2,2,735615,18011
89713,735615,14,2,2,2,735615,18011
89714,735615,15,1,1,2,735615,18011
89715,735615,16,1,2,2,735615,18011
89716,735615,17,1,1,2,735615,18011
89717,735615,19,1,1,2,735615,18011
89718,735616,6,1,1,2,735616,12574
89719,735616,7,1,2,2,735616,12574
89720,735616,8,0,2,2,735616,12574
89721,735616,9,0,1,2,735616,12574
89722,735616,12,0,1,2,735616,12574
89723,735616,14,0,1,2,735616,12574
89724,735791,7,0,1,2,735791,11978
89725,735791,8,0,1,2,735791,11978
89726,735791,10,0,1,2,735791,11978
89727,735791,13,0,1,2,735791,11978
89728,735791,14,0,1,2,735791,11978
89729,735859,8,2,3,2,735859,5188
89730,735859,12,0,1,2,735859,5188
89731,735859,13,0,1,2,735859,5188
89732,735859,19,0,1,2,735859,5188
89733,735874,8,0,1,2,735874,3118
89734,735874,9,0,1,2,735874,3118
89735,736039,6,1,1,2,736039,15440
89736,736041,7,3,3,2,736041,895
89737,736046,6,1,1,2,736046,10037
89738,736047,7,1,1,2,736047,847
89739,736047,8,0,1,2,736047,847
89740,736047,9,0,3,2,736047,847
89741,736047,10,0,1,2,736047,847
89742,736047,13,0,1,2,736047,847
89743,736052,7,1,1,2,736052,5376
89744,736052,8,0,5,2,736052,5376
