ngram,count_x,unithood_x,termhood_x,count_y,unithood_y,termhood_y
double field theory,172,0.0027608391046548544,31106204.014604196,172,0.0027608391046548544,31106204.014604196
central extension,217,0.0027603323835882158,39234410.02353518,217,0.0027603323835882158,39234410.02353518
general property,216,0.0027476119578573946,39053638.01571056,216,0.0027476119578573946,39053638.01571056
numerical solution,216,0.0027476119578573946,39053636.02228847,216,0.0027476119578573946,39053636.02228847
critical behavior,216,0.0027476119578573946,39053378.066855095,216,0.0027476119578573946,39053378.066855095
fermionic field,216,0.0027476119578573946,39053670.027921066,216,0.0027476119578573946,39053670.027921066
quantum level,216,0.0027476119578573946,39053654.02698031,216,0.0027476119578573946,39053654.02698031
ads_5 x s^5,171,0.0027447877145115123,30925224.033785123,171,0.0027447877145115123,30925224.033785123
supersymmetric su,215,0.002734891532126573,38873242.023263685,215,0.002734891532126573,38873242.023263685
unitary representation,215,0.002734891532126573,38873232.027086176,215,0.002734891532126573,38873232.027086176
classical equation,214,0.002722171106395752,38692510.01816621,214,0.002722171106395752,38692510.01816621
gauged supergravity,214,0.002722171106395752,38692352.04122364,214,0.002722171106395752,38692352.04122364
conformal block,213,0.00270945068066493,38511924.03314431,213,0.00270945068066493,38511924.03314431
quantum effect,213,0.00270945068066493,38511778.02118202,213,0.00270945068066493,38511778.02118202
new feature,212,0.002696730254934109,38331240.016641624,212,0.002696730254934109,38331240.016641624
free theory,212,0.002696730254934109,38331272.019129075,212,0.002696730254934109,38331272.019129075
exact renormalization group,167,0.002680582153938144,30202456.057654258,167,0.002680582153938144,30202456.057654258
gauge field theory,167,0.002680582153938144,30202648.011742752,167,0.002680582153938144,30202648.011742752
exact expression,210,0.0026712894034724667,37970094.01827338,210,0.0026712894034724667,37970094.01827338
algebraic structure,210,0.0026712894034724667,37970430.01184196,210,0.0026712894034724667,37970430.01184196
matrix element,210,0.0026712894034724667,37970340.02149887,210,0.0026712894034724667,37970340.02149887
magnetic monopoles,210,0.0026712894034724667,37970272.02155506,210,0.0026712894034724667,37970272.02155506
null energy condition,166,0.0026645307637948017,30021784.01907093,166,0.0026645307637948017,30021784.01907093
thermodynamic bethe ansatz,166,0.0026645307637948017,30021754.055390902,166,0.0026645307637948017,30021754.055390902
massive particle,209,0.0026585689777416455,37789562.01779277,209,0.0026585689777416455,37789562.01779277
integral equation,208,0.0026458485520108243,37608838.06124944,208,0.0026458485520108243,37608838.06124944
conformal theory,208,0.0026458485520108243,37608872.021513395,208,0.0026458485520108243,37608872.021513395
one-loop level,207,0.0026331281262800027,37428364.02077193,207,0.0026331281262800027,37428364.02077193
conserved quantity,207,0.0026331281262800027,37428164.03575579,207,0.0026331281262800027,37428164.03575579
special attention,206,0.0026204077005491815,37247712.013632394,206,0.0026204077005491815,37247712.013632394
generalized uncertainty principle,163,0.002616376593364775,29479894.01980882,163,0.002616376593364775,29479894.01980882
dual gauge theory,162,0.002600325203221433,29298992.02005528,162,0.002600325203221433,29298992.02005528
gross-neveu model,204,0.002594966849087539,36886576.02922729,204,0.002594966849087539,36886576.02922729
lorentz symmetry,203,0.0025822464233567176,36706036.017135665,203,0.0025822464233567176,36706036.017135665
necessary condition,203,0.0025822464233567176,36705992.012847446,203,0.0025822464233567176,36705992.012847446
black branes,202,0.0025695259976258964,36524986.05025648,202,0.0025695259976258964,36524986.05025648
statistical mechanic,202,0.0025695259976258964,36525342.01785568,202,0.0025695259976258964,36525342.01785568
near-horizon geometry,202,0.0025695259976258964,36525042.0334135,202,0.0025695259976258964,36525042.0334135
holographic dual,199,0.0025313647204334325,35983296.02407792,199,0.0025313647204334325,35983296.02407792
second law,199,0.0025313647204334325,35983414.03413476,199,0.0025313647204334325,35983414.03413476
s * *,157,0.002520068252504722,28395730.01383755,157,0.002520068252504722,28395730.01383755
various dimension,198,0.0025186442947026113,35802652.01928301,198,0.0025186442947026113,35802652.01928301
general expression,198,0.0025186442947026113,35802814.01423659,198,0.0025186442947026113,35802814.01423659
n=2 supergravity,198,0.0025186442947026113,35802832.02111901,198,0.0025186442947026113,35802832.02111901
dimensional theory,197,0.00250592386897179,35622166.01576746,197,0.00250592386897179,35622166.01576746
gravitational interaction,197,0.00250592386897179,35622168.01919451,197,0.00250592386897179,35622168.01919451
fractional quantum hall,155,0.0024879654722180376,28034318.01193787,155,0.0024879654722180376,28034318.01193787
holographic description,195,0.0024804830175101478,35260724.02825863,195,0.0024804830175101478,35260724.02825863
physical property,195,0.0024804830175101478,35260794.01960421,195,0.0024804830175101478,35260794.01960421
recent proposal,195,0.0024804830175101478,35260928.013239525,195,0.0024804830175101478,35260928.013239525
yang-baxter equation,195,0.0024804830175101478,35261208.02146611,195,0.0024804830175101478,35261208.02146611
ten dimension,195,0.0024804830175101478,35261066.01478703,195,0.0024804830175101478,35261066.01478703
klein-gordon equation,195,0.0024804830175101478,35260916.02515707,195,0.0024804830175101478,35260916.02515707
gravitational collapse,194,0.0024677625917793266,35080066.03619082,194,0.0024677625917793266,35080066.03619082
specific example,194,0.0024677625917793266,35080262.0137418,194,0.0024677625917793266,35080262.0137418
thermodynamic property,193,0.0024550421660485054,34899248.04649235,193,0.0024550421660485054,34899248.04649235
shear viscosity,193,0.0024550421660485054,34899562.03574323,193,0.0024550421660485054,34899562.03574323
flow equation,192,0.002442321740317684,34718934.07850423,192,0.002442321740317684,34718934.07850423
perfect fluid,192,0.002442321740317684,34718856.037342414,192,0.002442321740317684,34718856.037342414
higher spin theory,152,0.0024398113017880113,27491984.045486644,152,0.0024398113017880113,27491984.045486644
gauge group,191,0.002429601314586862,34538402.01929471,191,0.002429601314586862,34538402.01929471
bosonic string theory,151,0.0024237599116446688,27311382.016280476,151,0.0024237599116446688,27311382.016280476
curved spacetime,189,0.00240416046312522,34176858.03017752,189,0.00240416046312522,34176858.03017752
classical action,189,0.00240416046312522,34177050.01866368,189,0.00240416046312522,34177050.01866368
perfect agreement,189,0.00240416046312522,34177018.020442136,189,0.00240416046312522,34177018.020442136
particular attention,189,0.00240416046312522,34177096.014832295,189,0.00240416046312522,34177096.014832295
near horizon geometry,149,0.0023916571313579845,26949588.033662666,149,0.0023916571313579845,26949588.033662666
n=4 sym theory,149,0.0023916571313579845,26949814.0357271,149,0.0023916571313579845,26949814.0357271
unified theory,188,0.0023914400373943987,33996618.016430356,188,0.0023914400373943987,33996618.016430356
short distance,187,0.0023787196116635775,33815802.01827034,187,0.0023787196116635775,33815802.01827034
spectral curve,186,0.0023659991859327563,33635248.02779457,186,0.0023659991859327563,33635248.02779457
topological quantum field,147,0.0023595543510713,26588470.021228727,147,0.0023595543510713,26588470.021228727
small value,185,0.002353278760201935,33454322.02776169,185,0.002353278760201935,33454322.02776169
conserved charge,184,0.0023405583344711135,33273608.031887617,184,0.0023405583344711135,33273608.031887617
einstein-hilbert action,184,0.0023405583344711135,33273712.02636121,184,0.0023405583344711135,33273712.02636121
classical theory,184,0.0023405583344711135,33273816.016858224,184,0.0023405583344711135,33273816.016858224
lowest order,183,0.0023278379087402924,33093238.01592135,183,0.0023278379087402924,33093238.01592135
low-energy limit,182,0.002315117483009471,32912554.017234292,182,0.002315117483009471,32912554.017234292
elliptic genus,181,0.00230239705727865,32732022.02260407,181,0.00230239705727865,32732022.02260407
marginal deformation,181,0.00230239705727865,32731912.021920003,181,0.00230239705727865,32731912.021920003
free fermion,181,0.00230239705727865,32731950.014957428,181,0.00230239705727865,32731950.014957428
modular invariance,181,0.00230239705727865,32732066.015306123,181,0.00230239705727865,32732066.015306123
analytical solution,181,0.00230239705727865,32731826.020824943,181,0.00230239705727865,32731826.020824943
gauss-bonnet term,180,0.0022896766315478284,32551094.027704574,180,0.0022896766315478284,32551094.027704574
general theory,180,0.0022896766315478284,32551262.013571378,180,0.0022896766315478284,32551262.013571378
spinor field,180,0.0022896766315478284,32551300.01531245,180,0.0022896766315478284,32551300.01531245
special class,179,0.0022769562058170072,32370660.01152674,179,0.0022769562058170072,32370660.01152674
new model,179,0.0022769562058170072,32370630.01402927,179,0.0022769562058170072,32370630.01402927
spectral index,179,0.0022769562058170072,32370696.035201404,179,0.0022769562058170072,32370696.035201404
scalar particle,178,0.002264235780086186,32189970.019531175,178,0.002264235780086186,32189970.019531175
free field theory,141,0.0022632460102112472,25503850.01950308,141,0.0022632460102112472,25503850.01950308
functional renormalization group,141,0.0022632460102112472,25503856.081041694,141,0.0022632460102112472,25503856.081041694
interesting feature,177,0.002251515354355365,32009222.015291378,177,0.002251515354355365,32009222.015291378
numerical method,177,0.002251515354355365,32009174.018651243,177,0.002251515354355365,32009174.018651243
topological invariant,177,0.002251515354355365,32009446.014660854,177,0.002251515354355365,32009446.014660854
concrete example,177,0.002251515354355365,32009250.01350916,177,0.002251515354355365,32009250.01350916
accelerated expansion,177,0.002251515354355365,32009110.0572534,177,0.002251515354355365,32009110.0572534
tachyon condensation,177,0.002251515354355365,32009452.017540917,177,0.002251515354355365,32009452.017540917
first order phase,139,0.002231143229924563,25142278.043495696,139,0.002231143229924563,25142278.043495696
physical degree,175,0.002226074502893722,31647874.020857643,175,0.002226074502893722,31647874.020857643
infrared divergence,175,0.002226074502893722,31647994.01451364,175,0.002226074502893722,31647994.01451364
conical singularity,175,0.002226074502893722,31647678.027576905,175,0.002226074502893722,31647678.027576905
gravitational coupling,175,0.002226074502893722,31647712.0232872,175,0.002226074502893722,31647712.0232872
certain condition,174,0.002213354077162901,31467332.01143009,174,0.002213354077162901,31467332.01143009
large value,174,0.002213354077162901,31467084.022549167,174,0.002213354077162901,31467084.022549167
consistent truncation,174,0.002213354077162901,31467046.028702445,174,0.002213354077162901,31467046.028702445
numerical calculation,174,0.002213354077162901,31467242.015501235,174,0.002213354077162901,31467242.015501235
variational principle,174,0.002213354077162901,31467178.024213776,174,0.002213354077162901,31467178.024213776
physical system,174,0.002213354077162901,31467270.0151855,174,0.002213354077162901,31467270.0151855
higher derivative,173,0.0022006336514320797,31286554.02280201,173,0.0022006336514320797,31286554.02280201
conformal field,173,0.0022006336514320797,31286472.024678122,173,0.0022006336514320797,31286472.024678122
cft correspondence,173,0.0022006336514320797,31286400.057748795,173,0.0022006336514320797,31286400.057748795
yukawa coupling,173,0.0022006336514320797,31286718.019166615,173,0.0022006336514320797,31286718.019166615
similar result,172,0.0021879132257012586,31105878.011997245,172,0.0021879132257012586,31105878.011997245
symplectic structure,172,0.0021879132257012586,31105984.017936148,172,0.0021879132257012586,31105984.017936148
invariant action,171,0.0021751927999704374,30925362.015880924,171,0.0021751927999704374,30925362.015880924
quantum theory,170,0.0021624723742396158,30744592.017288256,170,0.0021624723742396158,30744592.017288256
composite operator,170,0.0021624723742396158,30744494.028320413,170,0.0021624723742396158,30744494.028320413
second order phase,134,0.002150886279207852,24238398.068419155,134,0.002150886279207852,24238398.068419155
numerical study,169,0.0021497519485087946,30563794.01813585,169,0.0021497519485087946,30563794.01813585
functional integral,169,0.0021497519485087946,30563880.015303113,169,0.0021497519485087946,30563880.015303113
same result,168,0.002137031522777973,30383186.0137133,168,0.002137031522777973,30383186.0137133
previous study,168,0.002137031522777973,30383130.014713302,168,0.002137031522777973,30383130.014713302
chiral superfields,168,0.002137031522777973,30383226.018714465,168,0.002137031522777973,30383226.018714465
mechanical system,168,0.002137031522777973,30383316.01335858,168,0.002137031522777973,30383316.01335858
natural way,168,0.002137031522777973,30383162.014186647,168,0.002137031522777973,30383162.014186647
anti-de sitter spacetime,133,0.0021348348890645095,24057752.02378128,133,0.0021348348890645095,24057752.02378128
semiclassical approximation,167,0.002124311097047152,30202450.015493,167,0.002124311097047152,30202450.015493
special relativity,167,0.002124311097047152,30202808.015331864,167,0.002124311097047152,30202808.015331864
various aspect,167,0.002124311097047152,30202506.01121237,167,0.002124311097047152,30202506.01121237
scalar-tensor theory,167,0.002124311097047152,30202346.033730403,167,0.002124311097047152,30202346.033730403
scalar theory,167,0.002124311097047152,30202430.02498988,167,0.002124311097047152,30202430.02498988
first part,167,0.002124311097047152,30202252.34938846,167,0.002124311097047152,30202252.34938846
topological string theory,132,0.0021187834989211674,23877274.05733353,132,0.0021187834989211674,23877274.05733353
gravitational anomaly,166,0.0021115906713163306,30021932.011989746,166,0.0021115906713163306,30021932.011989746
differential geometry,166,0.0021115906713163306,30022030.01951497,166,0.0021115906713163306,30022030.01951497
strong evidence,166,0.0021115906713163306,30021794.0125202,166,0.0021115906713163306,30021794.0125202
n=2 supersymmetry,166,0.0021115906713163306,30021950.012689877,166,0.0021115906713163306,30021950.012689877
differential form,166,0.0021115906713163306,30022010.01302396,166,0.0021115906713163306,30022010.01302396
scale invariance,166,0.0021115906713163306,30021640.0293895,166,0.0021115906713163306,30021640.0293895
gauge invariant,165,0.0020988702455855095,29841160.01854412,165,0.0020988702455855095,29841160.01854412
harmonic superspace,165,0.0020988702455855095,29841182.023326706,165,0.0020988702455855095,29841182.023326706
curved background,165,0.0020988702455855095,29841080.015401926,165,0.0020988702455855095,29841080.015401926
relativistic particle,164,0.0020861498198546883,29660648.01424744,164,0.0020861498198546883,29660648.01424744
different way,164,0.0020861498198546883,29660352.013540328,164,0.0020861498198546883,29660352.013540328
kaluza-klein theory,163,0.002073429394123867,29479728.016407836,163,0.002073429394123867,29479728.016407836
arbitrary function,163,0.002073429394123867,29479512.028102346,163,0.002073429394123867,29479512.028102346
dual cft,163,0.002073429394123867,29479482.03281741,163,0.002073429394123867,29479482.03281741
soliton solution,163,0.002073429394123867,29479848.013852134,163,0.002073429394123867,29479848.013852134
one-loop order,163,0.002073429394123867,29479688.01822052,163,0.002073429394123867,29479688.01822052
second class constraint,129,0.002070629328491141,23335100.112545624,129,0.002070629328491141,23335100.112545624
projective space,162,0.0020607089683930455,29299200.01958671,162,0.0020607089683930455,29299200.01958671
massive field,162,0.0020607089683930455,29299000.020730637,162,0.0020607089683930455,29299000.020730637
non-minimal coupling,162,0.0020607089683930455,29298850.026652746,162,0.0020607089683930455,29298850.026652746
friedmann equation,162,0.0020607089683930455,29299068.031926263,162,0.0020607089683930455,29299068.031926263
thermodynamic quantity,162,0.0020607089683930455,29298538.07934442,162,0.0020607089683930455,29298538.07934442
bosonic field,162,0.0020607089683930455,29299010.01847059,162,0.0020607089683930455,29299010.01847059
minimal surface,161,0.0020479885426622243,29118180.048798643,161,0.0020479885426622243,29118180.048798643
seiberg-witten map,161,0.0020479885426622243,29118506.035235114,161,0.0020479885426622243,29118506.035235114
giant graviton,161,0.0020479885426622243,29118318.03173338,161,0.0020479885426622243,29118318.03173338
first class constraint,127,0.002038526548204457,22973516.113212653,127,0.002038526548204457,22973516.113212653
hidden symmetry,160,0.002035268116931403,28937722.016093183,160,0.002035268116931403,28937722.016093183
low energy effective theory,109,0.0020312244686024237,19719280.01636779,109,0.0020312244686024237,19719280.01636779
flat direction,159,0.002022547691200582,28756802.02078284,159,0.002022547691200582,28756802.02078284
initial data,159,0.002022547691200582,28756840.021281548,159,0.002022547691200582,28756840.021281548
perturbative calculation,159,0.002022547691200582,28756990.01392027,159,0.002022547691200582,28756990.01392027
recent paper,159,0.002022547691200582,28757048.009675596,159,0.002022547691200582,28757048.009675596
derivative correction,159,0.002022547691200582,28756736.033795267,159,0.002022547691200582,28756736.033795267
non-perturbative effect,159,0.002022547691200582,28757002.013441835,159,0.002022547691200582,28757002.013441835
general framework,159,0.002022547691200582,28756930.013700057,159,0.002022547691200582,28756930.013700057
asymptotic symmetry,159,0.002022547691200582,28756594.049114507,159,0.002022547691200582,28756594.049114507
thermodynamic limit,158,0.002009827265469761,28576254.017559767,158,0.002009827265469761,28576254.017559767
n >,158,0.002009827265469761,28576244.012393102,158,0.002009827265469761,28576244.012393102
critical dimension,158,0.002009827265469761,28576250.023447637,158,0.002009827265469761,28576250.023447637
magnetic moment,158,0.002009827265469761,28576428.015654694,158,0.002009827265469761,28576428.015654694
flat space-time,158,0.002009827265469761,28576164.015964802,158,0.002009827265469761,28576164.015964802
infinite tower,158,0.002009827265469761,28576078.02571327,158,0.002009827265469761,28576078.02571327
odd dimension,158,0.002009827265469761,28576118.021706194,158,0.002009827265469761,28576118.021706194
first example,157,0.001997106839738939,28395392.017230533,157,0.001997106839738939,28395392.017230533
infinite family,157,0.001997106839738939,28395516.015145987,157,0.001997106839738939,28395516.015145987
dynamical variable,157,0.001997106839738939,28395550.018318087,157,0.001997106839738939,28395550.018318087
thermal equilibrium,157,0.001997106839738939,28395404.022324864,157,0.001997106839738939,28395404.022324864
classical field theory,124,0.0019903723777744305,22431226.01359961,124,0.0019903723777744305,22431226.01359961
lattice gauge theory,124,0.0019903723777744305,22431176.01380542,124,0.0019903723777744305,22431176.01380542
geometric interpretation,156,0.001984386414008118,28214922.01077563,156,0.001984386414008118,28214922.01077563
wess-zumino term,156,0.001984386414008118,28214960.019649573,156,0.001984386414008118,28214960.019649573
canonical ensemble,156,0.001984386414008118,28214380.05578553,156,0.001984386414008118,28214380.05578553
loop quantum gravity,123,0.001974320987631088,22250360.02367151,123,0.001974320987631088,22250360.02367151
schwinger-dyson equation,155,0.001971665988277297,28034196.021706294,155,0.001971665988277297,28034196.021706294
large-n limit,155,0.001971665988277297,28034080.01879792,155,0.001971665988277297,28034080.01879792
modified gravity,155,0.001971665988277297,28034008.04075323,155,0.001971665988277297,28034008.04075323
