ngram,count,unithood
vacuum expectation,104,0.001108170257135907
perturbative result,104,0.001108170257135907
viscous hydrodynamics,104,0.001108170257135907
new technique,104,0.001108170257135907
massive vector,104,0.001108170257135907
consistent description,104,0.001108170257135907
brief introduction,104,0.001108170257135907
light-by-light scattering,104,0.001108170257135907
irreducible background,104,0.001108170257135907
radiative electroweak,104,0.001108170257135907
asymmetric dark matter,82,0.0011025492722018858
electroweak precision measurement,82,0.0011025492722018858
atomic parity violation,82,0.0011025492722018858
weak boson fusion,82,0.0011025492722018858
atmospheric neutrino anomaly,82,0.0011025492722018858
large area telescope,82,0.0011025492722018858
light-front wave function,82,0.0011025492722018858
small mixing angle,82,0.0011025492722018858
top yukawa coupling,82,0.0011025492722018858
dark matter constraint,82,0.0011025492722018858
n^ *,103,0.0010975147738942156
supersymmetric scenario,103,0.0010975147738942156
electromagnetic decay,103,0.0010975147738942156
fourth family,103,0.0010975147738942156
neutrino factory,103,0.0010975147738942156
cp-violating effect,103,0.0010975147738942156
other parameter,103,0.0010975147738942156
nnlo qcd,103,0.0010975147738942156
possible interpretation,103,0.0010975147738942156
strong suppression,103,0.0010975147738942156
thermal loop,103,0.0010975147738942156
standard model-like higgs,81,0.0010891035493701554
small momentum transfer,81,0.0010891035493701554
indirect detection experiment,81,0.0010891035493701554
non-universal gaugino mass,81,0.0010891035493701554
soft gluon emission,81,0.0010891035493701554
standard model-like,102,0.0010868592906525243
flavour structure,102,0.0010868592906525243
thermal relic,102,0.0010868592906525243
heterotic string,102,0.0010868592906525243
negative value,102,0.0010868592906525243
low transverse,102,0.0010868592906525243
quantum correction,102,0.0010868592906525243
long-lived particle,102,0.0010868592906525243
mixed phase,102,0.0010868592906525243
non-perturbative qcd,102,0.0010868592906525243
high-energy physic,102,0.0010868592906525243
large cp,102,0.0010868592906525243
unknown parameter,102,0.0010868592906525243
big-bang nucleosynthesis,102,0.0010868592906525243
kinematical cut,102,0.0010868592906525243
large deviation,102,0.0010868592906525243
general formalism,102,0.0010868592906525243
thermal freeze-out,101,0.0010762038074108326
simple way,101,0.0010762038074108326
long-baseline neutrino,101,0.0010762038074108326
centre-of-mass energy,101,0.0010762038074108326
dimensional model,101,0.0010762038074108326
light-front quark,101,0.0010762038074108326
gamma-ray line,101,0.0010762038074108326
space-time dimension,101,0.0010762038074108326
general analysis,101,0.0010762038074108326
underlying event,101,0.0010762038074108326
many case,101,0.0010762038074108326
holographic model,101,0.0010762038074108326
gamma ray,101,0.0010762038074108326
high value,101,0.0010762038074108326
anomalous dimension matrix,80,0.0010756578265384252
light-cone wave function,80,0.0010756578265384252
partial wave analysis,80,0.0010756578265384252
lhc run,100,0.0010655483241691413
new insight,100,0.0010655483241691413
useful tool,100,0.0010655483241691413
higher-dimensional operator,100,0.0010655483241691413
scalar leptoquarks,100,0.0010655483241691413
phenomenological aspect,100,0.0010655483241691413
better understanding,100,0.0010655483241691413
general result,100,0.0010655483241691413
effective charge,100,0.0010655483241691413
unique opportunity,100,0.0010655483241691413
same sign,100,0.0010655483241691413
lepton flavor violation,79,0.0010622121037066948
gauge-mediated supersymmetry breaking,79,0.0010622121037066948
future collider experiment,79,0.0010622121037066948
hadronic tau decay,79,0.0010622121037066948
finite energy sum,79,0.0010622121037066948
higgs portal,99,0.0010548928409274498
different quark,99,0.0010548928409274498
strange particle,99,0.0010548928409274498
strong bound,99,0.0010548928409274498
initial value,99,0.0010548928409274498
deconfined phase,99,0.0010548928409274498
local gauge,99,0.0010548928409274498
analytic calculation,99,0.0010548928409274498
cm collaboration,99,0.0010548928409274498
dark radiation,99,0.0010548928409274498
recent claim,99,0.0010548928409274498
analytical calculation,99,0.0010548928409274498
successful leptogenesis,99,0.0010548928409274498
electromagnetic transition,99,0.0010548928409274498
astrophysical observation,99,0.0010548928409274498
nucleon-nucleon interaction,99,0.0010548928409274498
exotic hadron,99,0.0010548928409274498
third generation quark,78,0.0010487663808749644
heavy neutrino mass,78,0.0010487663808749644
flavor symmetry,98,0.0010442373576857586
× u,98,0.0010442373576857586
same mass,98,0.0010442373576857586
physical higgs,98,0.0010442373576857586
hadronic form,98,0.0010442373576857586
hadronic uncertainty,98,0.0010442373576857586
dipole picture,98,0.0010442373576857586
functional renormalization,98,0.0010442373576857586
heavy-ion collision,98,0.0010442373576857586
susy contribution,98,0.0010442373576857586
total decay width,77,0.0010353206580432342
supersymmetric parameter space,77,0.0010353206580432342
deconfinement phase transition,77,0.0010353206580432342
dm annihilation,97,0.001033581874444067
kinematic cut,97,0.001033581874444067
radiative energy,97,0.001033581874444067
lattice result,97,0.001033581874444067
double-beta decay,97,0.001033581874444067
asymptotic behaviour,97,0.001033581874444067
asymptotic expansion,97,0.001033581874444067
broken symmetry,97,0.001033581874444067
staggered fermion,97,0.001033581874444067
primordial nucleosynthesis,97,0.001033581874444067
brief discussion,97,0.001033581874444067
first generation,97,0.001033581874444067
dark sector,97,0.001033581874444067
invisible higgs,97,0.001033581874444067
accurate determination,97,0.001033581874444067
ultra-high energy cosmic ray,66,0.0010302600527690817
false vacuum,96,0.0010229263912023756
other particle,96,0.0010229263912023756
collinear singularity,96,0.0010229263912023756
main contribution,96,0.0010229263912023756
chiral partner,96,0.0010229263912023756
new version,96,0.0010229263912023756
accurate measurement,96,0.0010229263912023756
magnetic field strength,76,0.0010218749352115038
inverted mass hierarchy,76,0.0010218749352115038
susy parameter space,76,0.0010218749352115038
tiny neutrino mass,76,0.0010218749352115038
gamma-ray burst,95,0.0010122709079606843
qcd scale,95,0.0010122709079606843
critical endpoint,95,0.0010122709079606843
integral representation,95,0.0010122709079606843
au-au collision,95,0.0010122709079606843
born approximation,95,0.0010122709079606843
current algebra,95,0.0010122709079606843
physical parameter,95,0.0010122709079606843
complete analysis,95,0.0010122709079606843
pole position,95,0.0010122709079606843
general method,95,0.0010122709079606843
experimental setup,95,0.0010122709079606843
neutral lepton,95,0.0010122709079606843
hydrodynamic model,95,0.0010122709079606843
possible scenario,95,0.0010122709079606843
c \bar,95,0.0010122709079606843
chiral field,95,0.0010122709079606843
ward-takahashi identity,95,0.0010122709079606843
low momentum transfer,75,0.0010084292123797736
bottom quark mass,75,0.0010084292123797736
next-to-leading order accuracy,75,0.0010084292123797736
inelastic cross section,75,0.0010084292123797736
time-dependent cp asymmetry,75,0.0010084292123797736
two-point correlation function,75,0.0010084292123797736
right-handed sneutrino,94,0.0010016154247189928
light mediator,94,0.0010016154247189928
important feature,94,0.0010016154247189928
significant role,94,0.0010016154247189928
sm fermion,94,0.0010016154247189928
novel method,94,0.0010016154247189928
unification scale,94,0.0010016154247189928
forward rapidity,94,0.0010016154247189928
sigma term,94,0.0010016154247189928
several example,94,0.0010016154247189928
relativistic hydrodynamics,94,0.0010016154247189928
explicit formula,94,0.0010016154247189928
qualitative feature,94,0.0010016154247189928
particular model,94,0.0010016154247189928
freeze-out temperature,94,0.0010016154247189928
detailed calculation,94,0.0010016154247189928
flavour physic,94,0.0010016154247189928
neutrino mass and mixing,64,0.0009990400511700186
polarized parton distribution,74,0.0009949834895480432
prompt photon production,74,0.0009949834895480432
gluon distribution function,74,0.0009949834895480432
double parton scattering,74,0.0009949834895480432
perturbative qcd prediction,74,0.0009949834895480432
standard model sector,74,0.0009949834895480432
large cross section,74,0.0009949834895480432
high baryon density,74,0.0009949834895480432
different choice,93,0.0009909599414773015
sizable contribution,93,0.0009909599414773015
recent advance,93,0.0009909599414773015
dirac mass,93,0.0009909599414773015
neutrino signal,93,0.0009909599414773015
higher mass,93,0.0009909599414773015
present study,93,0.0009909599414773015
large amount,93,0.0009909599414773015
local operator,93,0.0009909599414773015
global u,93,0.0009909599414773015
numerical integration,93,0.0009909599414773015
exclusive reaction,93,0.0009909599414773015
× su,93,0.0009909599414773015
logarithmic contribution,93,0.0009909599414773015
physical state,93,0.0009909599414773015
extra higgs,93,0.0009909599414773015
deconfinement phase,93,0.0009909599414773015
hadronic model,93,0.0009909599414773015
electromagnetic coupling,93,0.0009909599414773015
sterile neutrino dark matter,63,0.0009834300503704868
non-relativistic quark model,73,0.000981537766716313
elastic form factor,73,0.000981537766716313
large effect,92,0.00098030445823561
nuclear reaction,92,0.00098030445823561
supersymmetric partner,92,0.00098030445823561
atomic parity,92,0.00098030445823561
exotic meson,92,0.00098030445823561
precise value,92,0.00098030445823561
explicit cp,92,0.00098030445823561
scale invariance,92,0.00098030445823561
pa collision,92,0.00098030445823561
axial form,92,0.00098030445823561
main source,92,0.00098030445823561
different contribution,92,0.00098030445823561
hadronic state,92,0.00098030445823561
low-energy observables,92,0.00098030445823561
quenched lattice,92,0.00098030445823561
nambu–jona-lasinio model,92,0.00098030445823561
first application,92,0.00098030445823561
theoretical status,92,0.00098030445823561
absorptive part,92,0.00098030445823561
thermal field,92,0.00098030445823561
impulse approximation,92,0.00098030445823561
extended gauge,92,0.00098030445823561
different form,91,0.0009696489749939186
supersymmetric higgs,91,0.0009696489749939186
high baryon,91,0.0009696489749939186
phase transition,91,0.0009696489749939186
simplest model,91,0.0009696489749939186
minkowski space,91,0.0009696489749939186
dominant source,91,0.0009696489749939186
scalar leptoquark,91,0.0009696489749939186
neutrino-nucleus scattering,91,0.0009696489749939186
majorana nature,91,0.0009696489749939186
static quark,91,0.0009696489749939186
consistent way,91,0.0009696489749939186
total number,91,0.0009696489749939186
magnetic catalysis,91,0.0009696489749939186
first measurement,91,0.0009696489749939186
relic neutrino,91,0.0009696489749939186
long time,91,0.0009696489749939186
nucleon resonance,91,0.0009696489749939186
necessary condition,91,0.0009696489749939186
rare process,91,0.0009696489749939186
intrinsic transverse,91,0.0009696489749939186
new possibility,91,0.0009696489749939186
q q,91,0.0009696489749939186
chiral constituent,91,0.0009696489749939186
top quark yukawa,72,0.0009680920438845826
standard model contribution,72,0.0009680920438845826
baryon chemical potential,72,0.0009680920438845826
initial energy density,72,0.0009680920438845826
large rapidity gap,72,0.0009680920438845826
abelian higgs model,72,0.0009680920438845826
residual symmetry,90,0.0009589934917522272
quark distribution,90,0.0009589934917522272
small coupling,90,0.0009589934917522272
general class,90,0.0009589934917522272
different observables,90,0.0009589934917522272
such interaction,90,0.0009589934917522272
colored particle,90,0.0009589934917522272
polarized photon,90,0.0009589934917522272
kinematical range,90,0.0009589934917522272
regge trajectory,90,0.0009589934917522272
first calculation,90,0.0009589934917522272
three-point function,90,0.0009589934917522272
small fraction,90,0.0009589934917522272
qcd jet,90,0.0009589934917522272
fifth dimension,90,0.0009589934917522272
majorana particle,90,0.0009589934917522272
different set,90,0.0009589934917522272
latest data,90,0.0009589934917522272
important ingredient,90,0.0009589934917522272
up-type quark,90,0.0009589934917522272
non-relativistic quark,90,0.0009589934917522272
heavy quarkonium production,71,0.0009546463210528522
high luminosity lhc,71,0.0009546463210528522
littlest higgs model,71,0.0009546463210528522
electric form factor,71,0.0009546463210528522
direct detection rate,71,0.0009546463210528522
p p \to,71,0.0009546463210528522
first order transition,71,0.0009546463210528522
observed neutrino mass,71,0.0009546463210528522
diffractive structure function,71,0.0009546463210528522
nrqcd factorization,89,0.0009483380085105358
matching condition,89,0.0009483380085105358
baryon chemical,89,0.0009483380085105358
thermal model,89,0.0009483380085105358
generic feature,89,0.0009483380085105358
transverse mass,89,0.0009483380085105358
large set,89,0.0009483380085105358
phenomenological approach,89,0.0009483380085105358
novel approach,89,0.0009483380085105358
fundamental scale,89,0.0009483380085105358
feynman integral,89,0.0009483380085105358
quadrupole moment,89,0.0009483380085105358
nonperturbative contribution,89,0.0009483380085105358
first error,89,0.0009483380085105358
electroweak standard,89,0.0009483380085105358
low energy theory,70,0.0009412005982211219
dark matter sector,70,0.0009412005982211219
off-shell effect,88,0.0009376825252688444
proper time,88,0.0009376825252688444
thermodynamic potential,88,0.0009376825252688444
landau pole,88,0.0009376825252688444
light element,88,0.0009376825252688444
possible future,88,0.0009376825252688444
new field,88,0.0009376825252688444
non-perturbative correction,88,0.0009376825252688444
non-universal gaugino,88,0.0009376825252688444
non-perturbative contribution,88,0.0009376825252688444
perturbative contribution,88,0.0009376825252688444
gluon saturation,88,0.0009376825252688444
significant fraction,88,0.0009376825252688444
kaluza-klein mode,88,0.0009376825252688444
inelastic process,88,0.0009376825252688444
general structure,88,0.0009376825252688444
possible source,88,0.0009376825252688444
magnetic monopoles,88,0.0009376825252688444
light-front wave,88,0.0009376825252688444
same way,88,0.0009376825252688444
corresponding cross,88,0.0009376825252688444
weakly interacting massive particle,60,0.0009366000479718924
indirect dark matter,69,0.0009277548753893918
general two-higgs-doublet model,69,0.0009277548753893918
dark matter component,69,0.0009277548753893918
higgs triplet model,69,0.0009277548753893918
majorana mass term,69,0.0009277548753893918
cosmological evolution,87,0.000927027042027153
electromagnetic correction,87,0.000927027042027153
minimal set,87,0.000927027042027153
neutrino telescope,87,0.000927027042027153
systematic way,87,0.000927027042027153
anomaly mediation,87,0.000927027042027153
non-zero value,87,0.000927027042027153
collective flow,87,0.000927027042027153
topcolor-assisted technicolor,87,0.000927027042027153
n *,87,0.000927027042027153
supersymmetric gauge,87,0.000927027042027153
higgs physic,87,0.000927027042027153
present day,87,0.000927027042027153
light pseudoscalar,87,0.000927027042027153
future data,87,0.000927027042027153
satisfactory agreement,87,0.000927027042027153
bose-einstein condensate,86,0.0009163715587854616
thermodynamic quantity,86,0.0009163715587854616
pseudo-nambu-goldstone boson,86,0.0009163715587854616
static property,86,0.0009163715587854616
such measurement,86,0.0009163715587854616
hadronic tau,86,0.0009163715587854616
elastic cross,86,0.0009163715587854616
simple example,86,0.0009163715587854616
electroweak boson,86,0.0009163715587854616
possible contribution,86,0.0009163715587854616
minimal subtraction,86,0.0009163715587854616
moderate value,86,0.0009163715587854616
viable dark,86,0.0009163715587854616
fixed order,86,0.0009163715587854616
complex scalar,86,0.0009163715587854616
earlier study,86,0.0009163715587854616
neutrino oscillation parameter,68,0.0009143091525576614
intermediate mass higgs,68,0.0009143091525576614
direct detection cross,68,0.0009143091525576614
sterile neutrino mass,68,0.0009143091525576614
direct photon production,68,0.0009143091525576614
atmospheric mixing angle,68,0.0009143091525576614
exotic quark,85,0.0009057160755437702
e+e- collision,85,0.0009057160755437702
quark-diquark model,85,0.0009057160755437702
asymmetric dark,85,0.0009057160755437702
d meson,85,0.0009057160755437702
differential cross-section,85,0.0009057160755437702
preliminary data,85,0.0009057160755437702
former case,85,0.0009057160755437702
future lhc,85,0.0009057160755437702
possible extension,85,0.0009057160755437702
spectral sum,85,0.0009057160755437702
meson mass,85,0.0009057160755437702
specific case,85,0.0009057160755437702
two-loop diagram,85,0.0009057160755437702
systematic effect,85,0.0009057160755437702
hadronic process,85,0.0009057160755437702
high degree,85,0.0009057160755437702
predicted value,85,0.0009057160755437702
present analysis,85,0.0009057160755437702
explicit form,85,0.0009057160755437702
scalar diquark,85,0.0009057160755437702
high-energy hadron,85,0.0009057160755437702
few time,85,0.0009057160755437702
qcd evolution equation,67,0.0009008634297259311
low energy scale,67,0.0009008634297259311
perturbative qcd correction,67,0.0009008634297259311
long distance contribution,67,0.0009008634297259311
non-minimal coupling,84,0.0008950605923020786
short baseline,84,0.0008950605923020786
chiral order,84,0.0008950605923020786
large lepton,84,0.0008950605923020786
inclusive hadron,84,0.0008950605923020786
neutral component,84,0.0008950605923020786
galactic nucleus,84,0.0008950605923020786
transverse-momentum distribution,84,0.0008950605923020786
higgs sector,84,0.0008950605923020786
time-dependent cp,84,0.0008950605923020786
loop diagram,84,0.0008950605923020786
neutralino mass,84,0.0008950605923020786
finite mass,84,0.0008950605923020786
same energy,84,0.0008950605923020786
strong field,84,0.0008950605923020786
comparative study,84,0.0008950605923020786
standard electroweak model,66,0.0008874177068942007
new sum rule,66,0.0008874177068942007
relativistic constituent quark,66,0.0008874177068942007
atmospheric neutrino mixing,66,0.0008874177068942007
higher order term,66,0.0008874177068942007
scalar interaction,83,0.0008844051090603872
msw solution,83,0.0008844051090603872
high order,83,0.0008844051090603872
four-quark state,83,0.0008844051090603872
further test,83,0.0008844051090603872
single pion,83,0.0008844051090603872
future observation,83,0.0008844051090603872
simple form,83,0.0008844051090603872
non-leptonic decay,83,0.0008844051090603872
higgs-boson production,83,0.0008844051090603872
experimental program,83,0.0008844051090603872
long-baseline experiment,83,0.0008844051090603872
angular observables,83,0.0008844051090603872
high-energy limit,83,0.0008844051090603872
higher value,83,0.0008844051090603872
neutral fermion,83,0.0008844051090603872
neutral vector,83,0.0008844051090603872
relic density constraint,65,0.0008739719840624705
heavy quark potential,65,0.0008739719840624705
black hole production,65,0.0008739719840624705
partonic cross section,65,0.0008739719840624705
