ngram,count,unithood
effective coupling,141,0.0016887723513747844
higher spin gauge,111,0.0016775905859222886
brst cohomology,140,0.001676795242499786
topological insulator,140,0.001676795242499786
possible implication,140,0.001676795242499786
dynamical exponent,140,0.001676795242499786
new example,140,0.001676795242499786
full set,140,0.001676795242499786
particular example,140,0.001676795242499786
spherical symmetry,139,0.0016648181336247874
spectral parameter,139,0.0016648181336247874
scalar mode,139,0.0016648181336247874
general feature,139,0.0016648181336247874
two-dimensional quantum gravity,110,0.001662477157220286
lorentz violation,138,0.0016528410247497892
dimensional gauge theory,109,0.0016473637285182837
open string theory,109,0.0016473637285182837
nonlinear realization,137,0.0016408639158747907
dimensional gravity,137,0.0016408639158747907
analytical result,137,0.0016408639158747907
cosmological background,137,0.0016408639158747907
brst charge,137,0.0016408639158747907
landau gauge,137,0.0016408639158747907
reduced density,137,0.0016408639158747907
positive definite,137,0.0016408639158747907
gravitational field equation,108,0.001632250299816281
simple expression,136,0.0016288868069997923
new way,136,0.0016288868069997923
arbitrary gauge,136,0.0016288868069997923
single field,136,0.0016288868069997923
quantum system,136,0.0016288868069997923
hamiltonian system,136,0.0016288868069997923
initial value,136,0.0016288868069997923
chiral primary operator,107,0.0016171368711142783
conformal algebra,135,0.0016169096981247938
recent study,135,0.0016169096981247938
dirac field,135,0.0016169096981247938
loop correction,135,0.0016169096981247938
euclidean action,135,0.0016169096981247938
hamiltonian approach,135,0.0016169096981247938
systematic way,135,0.0016169096981247938
n=4 super-yang-mills,135,0.0016169096981247938
hamiltonian reduction,134,0.0016049325892497953
real part,134,0.0016049325892497953
angular velocity,134,0.0016049325892497953
null infinity,134,0.0016049325892497953
effective description,134,0.0016049325892497953
f-theory compactifications,134,0.0016049325892497953
coherent state,134,0.0016049325892497953
analytical expression,133,0.0015929554803747966
direct product,133,0.0015929554803747966
central role,133,0.0015929554803747966
dimensional gauge,133,0.0015929554803747966
integral approach,133,0.0015929554803747966
low frequency,133,0.0015929554803747966
noncommutative spacetime,133,0.0015929554803747966
other word,133,0.0015929554803747966
seiberg-witten curve,133,0.0015929554803747966
asymptotic safety,133,0.0015929554803747966
exponential potential,133,0.0015929554803747966
double scaling limit,105,0.0015869100137102731
known result,132,0.0015809783714997982
critical phenomenon,132,0.0015809783714997982
nonlinear electrodynamics,132,0.0015809783714997982
lax pair,132,0.0015809783714997982
simple case,132,0.0015809783714997982
asymptotic region,132,0.0015809783714997982
supersymmetric sigma model,104,0.0015717965850082704
n=2 gauge theory,104,0.0015717965850082704
hooft coupling,131,0.0015690012626247997
special emphasis,131,0.0015690012626247997
conformal gravity,131,0.0015690012626247997
particular emphasis,131,0.0015690012626247997
n=2 theory,131,0.0015690012626247997
non-commutative geometry,131,0.0015690012626247997
conformal weight,131,0.0015690012626247997
unruh effect,131,0.0015690012626247997
effective mass,130,0.0015570241537498013
eternal inflation,130,0.0015570241537498013
different method,130,0.0015570241537498013
finite value,130,0.0015570241537498013
covariant gauge,130,0.0015570241537498013
black hole spacetime,103,0.0015566831563062677
theory side,129,0.0015450470448748028
hamiltonian constraint,129,0.0015450470448748028
kaluza-klein reduction,129,0.0015450470448748028
gravitational effect,129,0.0015450470448748028
curved space-time,129,0.0015450470448748028
pure gauge,129,0.0015450470448748028
charged particle,129,0.0015450470448748028
conformal factor,129,0.0015450470448748028
massive fermion,129,0.0015450470448748028
broad class,129,0.0015450470448748028
ads_5 \times,128,0.0015330699359998043
non-critical string,128,0.0015330699359998043
grand unification,128,0.0015330699359998043
infrared limit,128,0.0015330699359998043
wess-zumino model,128,0.0015330699359998043
minimal coupling,128,0.0015330699359998043
mass term,127,0.0015210928271248059
simplest example,127,0.0015210928271248059
new set,127,0.0015210928271248059
extended phase,127,0.0015210928271248059
spatial curvature,127,0.0015210928271248059
topological soliton,127,0.0015210928271248059
chern-simons term,127,0.0015210928271248059
complete agreement,127,0.0015210928271248059
rotational symmetry,127,0.0015210928271248059
bps solution,126,0.0015091157182498074
complex scalar,126,0.0015091157182498074
ads/cft duality,126,0.0015091157182498074
cosmological scenario,126,0.0015091157182498074
inflationary cosmology,126,0.0015091157182498074
landau level,125,0.001497138609374809
slow roll,125,0.001497138609374809
minkowski spacetime,125,0.001497138609374809
spectral density,125,0.001497138609374809
wilson line,125,0.001497138609374809
theoretical physic,125,0.001497138609374809
orbifold singularity,125,0.001497138609374809
hagedorn temperature,125,0.001497138609374809
additional term,125,0.001497138609374809
hamiltonian analysis,124,0.0014851615004998105
scalar manifold,124,0.0014851615004998105
topological order,124,0.0014851615004998105
functional equation,124,0.0014851615004998105
scalar mass,124,0.0014851615004998105
hermitian matrix,124,0.0014851615004998105
spectral flow,124,0.0014851615004998105
stochastic quantization,124,0.0014851615004998105
supersymmetric case,124,0.0014851615004998105
young diagram,124,0.0014851615004998105
nonabelian gauge theory,98,0.001481116012796255
effective equation,123,0.001473184391624812
minimal supergravity,123,0.001473184391624812
ultraviolet divergence,123,0.001473184391624812
radial coordinate,123,0.001473184391624812
massless field,123,0.001473184391624812
long wavelength,123,0.001473184391624812
integrable spin chain,97,0.0014660025840942522
dark energy model,97,0.0014660025840942522
integrable field theory,97,0.0014660025840942522
higher spin gravity,97,0.0014660025840942522
compact space,122,0.0014612072827498133
previous analysis,122,0.0014612072827498133
space-time supersymmetry,122,0.0014612072827498133
functional form,122,0.0014612072827498133
covariant formulation,122,0.0014612072827498133
gauge group su,96,0.0014508891553922495
massive type iia,96,0.0014508891553922495
novel feature,121,0.0014492301738748149
d >,121,0.0014492301738748149
randall-sundrum model,121,0.0014492301738748149
excellent agreement,121,0.0014492301738748149
massive gauge,121,0.0014492301738748149
witten index,121,0.0014492301738748149
unbroken supersymmetry,121,0.0014492301738748149
holomorphic function,121,0.0014492301738748149
two-loop order,120,0.0014372530649998164
tachyon field,120,0.0014372530649998164
spontaneous breakdown,120,0.0014372530649998164
cubic interaction,120,0.0014372530649998164
tensor-to-scalar ratio,120,0.0014372530649998164
physical consequence,120,0.0014372530649998164
quasi-normal mode,120,0.0014372530649998164
potential energy,120,0.0014372530649998164
cosmological implication,120,0.0014372530649998164
integral formulation,120,0.0014372530649998164
random matrix,120,0.0014372530649998164
monopole solution,120,0.0014372530649998164
dimensional spacetime,120,0.0014372530649998164
parallel plate,120,0.0014372530649998164
massive gravity theory,95,0.001435775726690247
observational constraint,119,0.001425275956124818
seiberg-witten theory,119,0.001425275956124818
fermionic string,119,0.001425275956124818
constrained system,119,0.001425275956124818
semiclassical limit,119,0.001425275956124818
differential operator,119,0.001425275956124818
chiral superfield,119,0.001425275956124818
dynamical equation,119,0.001425275956124818
appropriate choice,119,0.001425275956124818
first-order phase transition,94,0.0014206622979882446
calabi-yau compactifications,118,0.0014132988472498197
homogeneous space,118,0.0014132988472498197
derivative coupling,118,0.0014132988472498197
experimental data,118,0.0014132988472498197
classical dynamic,118,0.0014132988472498197
physical implication,118,0.0014132988472498197
back reaction,118,0.0014132988472498197
near-horizon limit,118,0.0014132988472498197
gravitational constant,118,0.0014132988472498197
basic property,118,0.0014132988472498197
noncommutative parameter,117,0.0014013217383748212
invariant partition,117,0.0014013217383748212
quantum cosmology,117,0.0014013217383748212
other field,117,0.0014013217383748212
classical mechanic,117,0.0014013217383748212
horava-lifshitz gravity,117,0.0014013217383748212
possible extension,117,0.0014013217383748212
fifth dimension,117,0.0014013217383748212
pure yang-mills theory,92,0.0013904354405842394
higher rank,116,0.0013893446294998228
spinor equation,116,0.0013893446294998228
bps state,116,0.0013893446294998228
dual pair,116,0.0013893446294998228
geometric structure,116,0.0013893446294998228
s-matrix element,116,0.0013893446294998228
path integral,116,0.0013893446294998228
scalar product,116,0.0013893446294998228
many case,116,0.0013893446294998228
dual string,116,0.0013893446294998228
seiberg duality,116,0.0013893446294998228
complete classification,116,0.0013893446294998228
invariant field,115,0.0013773675206248243
nonminimal coupling,115,0.0013773675206248243
leading term,115,0.0013773675206248243
landau-ginzburg model,115,0.0013773675206248243
tree amplitude,115,0.0013773675206248243
external source,115,0.0013773675206248243
ansatz equation,115,0.0013773675206248243
general procedure,115,0.0013773675206248243
certain case,115,0.0013773675206248243
noncommutative quantum,115,0.0013773675206248243
new kind,115,0.0013773675206248243
global structure,115,0.0013773675206248243
strong interaction,115,0.0013773675206248243
specific value,115,0.0013773675206248243
n=4 super-yang-mills theory,91,0.0013753220118822367
condensed matter physic,91,0.0013753220118822367
wilson loop,114,0.0013653904117498258
same order,114,0.0013653904117498258
induced gravity,114,0.0013653904117498258
odinger equation,114,0.0013653904117498258
thermal fluctuation,114,0.0013653904117498258
new formulation,114,0.0013653904117498258
calabi-yau space,114,0.0013653904117498258
mathematical structure,114,0.0013653904117498258
type iia,114,0.0013653904117498258
strong constraint,114,0.0013653904117498258
heterotic superstring,114,0.0013653904117498258
gravitational radiation,114,0.0013653904117498258
boundary field theory,90,0.001360208583180234
scalar quantum field,90,0.001360208583180234
string field theory,90,0.001360208583180234
double scaling,113,0.0013534133028748271
direct sum,113,0.0013534133028748271
dimensional field,113,0.0013534133028748271
internal manifold,113,0.0013534133028748271
green-schwarz superstring,113,0.0013534133028748271
spatial direction,113,0.0013534133028748271
n=2 gauge,113,0.0013534133028748271
dynamical mass,113,0.0013534133028748271
non-perturbative correction,113,0.0013534133028748271
scalar matter,113,0.0013534133028748271
various type,113,0.0013534133028748271
higher loop,113,0.0013534133028748271
generic value,113,0.0013534133028748271
dimensional field theory,89,0.0013450951544782313
even dimension,112,0.0013414361939998287
topological sector,112,0.0013414361939998287
primary operator,112,0.0013414361939998287
physical application,112,0.0013414361939998287
analytic result,112,0.0013414361939998287
loop order,112,0.0013414361939998287
n expansion,112,0.0013414361939998287
\cal o,112,0.0013414361939998287
such state,112,0.0013414361939998287
abelian vector,112,0.0013414361939998287
sym theory,112,0.0013414361939998287
scalar quantum,112,0.0013414361939998287
unified description,112,0.0013414361939998287
first case,112,0.0013414361939998287
certain limit,112,0.0013414361939998287
global supersymmetry,112,0.0013414361939998287
scalar field potential,88,0.0013299817257762289
non-fermi liquid,111,0.0013294590851248302
eleven dimension,111,0.0013294590851248302
supersymmetric version,111,0.0013294590851248302
small mass,111,0.0013294590851248302
finite time,111,0.0013294590851248302
topological theory,111,0.0013294590851248302
exact formula,111,0.0013294590851248302
open problem,111,0.0013294590851248302
complete intersection,110,0.001317481976249832
dual model,110,0.001317481976249832
full quantum,110,0.001317481976249832
original theory,110,0.001317481976249832
key role,110,0.001317481976249832
n c,110,0.001317481976249832
new insight,110,0.001317481976249832
general covariance,110,0.001317481976249832
two-dimensional model,110,0.001317481976249832
uv completion,110,0.001317481976249832
affine toda,110,0.001317481976249832
collective field,110,0.001317481976249832
fermionic degree,110,0.001317481976249832
specific case,110,0.001317481976249832
key ingredient,110,0.001317481976249832
boundary cft,110,0.001317481976249832
physical observables,110,0.001317481976249832
anti-de sitter black hole,75,0.001315961051747133
strong coupling regime,87,0.0013148682970742264
total number,109,0.0013055048673748335
schwarzschild solution,109,0.0013055048673748335
one-loop contribution,109,0.0013055048673748335
second derivative,109,0.0013055048673748335
perturbative string,109,0.0013055048673748335
einstein-maxwell theory,109,0.0013055048673748335
various property,109,0.0013055048673748335
toy model,109,0.0013055048673748335
infinite volume,109,0.0013055048673748335
relativistic field,109,0.0013055048673748335
specific model,109,0.0013055048673748335
covariant quantization,109,0.0013055048673748335
new term,109,0.0013055048673748335
topological gravity,109,0.0013055048673748335
supersymmetric generalization,109,0.0013055048673748335
previous calculation,109,0.0013055048673748335
chiral condensate,109,0.0013055048673748335
unitary gauge,109,0.0013055048673748335
integrable spin,109,0.0013055048673748335
fayet-iliopoulos term,109,0.0013055048673748335
condensed matter system,86,0.0012997548683722237
kaluza-klein mode,108,0.001293527758499835
regular solution,108,0.001293527758499835
brst quantization,108,0.001293527758499835
real time,108,0.001293527758499835
heavy quark,108,0.001293527758499835
topological property,108,0.001293527758499835
mixed state,108,0.001293527758499835
topological mass,108,0.001293527758499835
inflationary phase,108,0.001293527758499835
main feature,108,0.001293527758499835
geodesic motion,108,0.001293527758499835
broken supersymmetry,108,0.001293527758499835
relevant operator,108,0.001293527758499835
abjm theory,108,0.001293527758499835
free field realization,85,0.001284641439670221
quark-gluon plasma,107,0.0012815506496248364
commutative limit,107,0.0012815506496248364
loop equation,107,0.0012815506496248364
partial wave,107,0.0012815506496248364
functional determinant,107,0.0012815506496248364
null geodesic,107,0.0012815506496248364
symmetric tensor,107,0.0012815506496248364
integrable field,107,0.0012815506496248364
string field,106,0.0012695735407498379
second case,106,0.0012695735407498379
canonical formalism,106,0.0012695735407498379
noncommutative plane,106,0.0012695735407498379
two-dimensional gravity,106,0.0012695735407498379
lagrangian description,106,0.0012695735407498379
wall solution,106,0.0012695735407498379
axial gauge,106,0.0012695735407498379
tree-level amplitude,106,0.0012695735407498379
pure gravity,106,0.0012695735407498379
large spin,106,0.0012695735407498379
form factor,106,0.0012695735407498379
new form,106,0.0012695735407498379
local quantum field,84,0.0012695280109682185
massive vector field,84,0.0012695280109682185
boundary value,105,0.0012575964318748394
general condition,105,0.0012575964318748394
logarithmic term,105,0.0012575964318748394
compact manifold,105,0.0012575964318748394
general dimension,105,0.0012575964318748394
supersymmetric u,105,0.0012575964318748394
supersymmetric action,105,0.0012575964318748394
hamiltonian structure,105,0.0012575964318748394
stationary solution,105,0.0012575964318748394
supersymmetric sigma,105,0.0012575964318748394
orthogonal polynomial,105,0.0012575964318748394
such background,105,0.0012575964318748394
canonical commutation relation,83,0.0012544145822662158
anti-de sitter space-time,83,0.0012544145822662158
relativistic field theory,83,0.0012544145822662158
n gauge theory,83,0.0012544145822662158
holographic dark energy,83,0.0012544145822662158
translational invariance,104,0.001245619322999841
sine-gordon theory,104,0.001245619322999841
quantum geometry,104,0.001245619322999841
axial anomaly,104,0.001245619322999841
spatial coordinate,104,0.001245619322999841
affine lie,104,0.001245619322999841
modular group,104,0.001245619322999841
fundamental theory,104,0.001245619322999841
small number,104,0.001245619322999841
thermodynamical property,104,0.001245619322999841
analytic property,104,0.001245619322999841
possible way,104,0.001245619322999841
liouville field theory,82,0.0012393011535642132
susy gauge theory,82,0.0012393011535642132
4-point function,103,0.0012336422141248425
general argument,103,0.0012336422141248425
large radius,103,0.0012336422141248425
scalar operator,103,0.0012336422141248425
gauged supergravities,103,0.0012336422141248425
closed bosonic,103,0.0012336422141248425
chiral operator,103,0.0012336422141248425
different phase,103,0.0012336422141248425
self-dual yang-mills,103,0.0012336422141248425
solar system,103,0.0012336422141248425
second-order phase transition,81,0.0012241877248622107
harmonic function,102,0.0012216651052498442
gravitational chern-simons,102,0.0012216651052498442
orientifold plane,102,0.0012216651052498442
small fluctuation,102,0.0012216651052498442
dimensional space-time,102,0.0012216651052498442
spatial section,102,0.0012216651052498442
uv divergence,102,0.0012216651052498442
lorentzian signature,102,0.0012216651052498442
on-shell action,102,0.0012216651052498442
natural interpretation,102,0.0012216651052498442
warped product,102,0.0012216651052498442
discrete spectrum,102,0.0012216651052498442
generic feature,102,0.0012216651052498442
other case,102,0.0012216651052498442
d=11 supergravity,102,0.0012216651052498442
dimensional case,102,0.0012216651052498442
certain value,102,0.0012216651052498442
bosonic part,102,0.0012216651052498442
fine structure,102,0.0012216651052498442
elliptic curve,102,0.0012216651052498442
bound state,101,0.0012096879963748456
first-order phase,101,0.0012096879963748456
new perspective,101,0.0012096879963748456
spectral problem,101,0.0012096879963748456
hep-th ],101,0.0012096879963748456
wave function,101,0.0012096879963748456
gravitational instantons,101,0.0012096879963748456
four-dimensional gauge,101,0.0012096879963748456
theoretical model,101,0.0012096879963748456
general background,101,0.0012096879963748456
four-dimensional gauge theory,80,0.0012090742961602082
simple lie algebra,80,0.0012090742961602082
four-point correlation function,80,0.0012090742961602082
brans-dicke theory,100,0.001197710887499847
nonperturbative effect,100,0.001197710887499847
feynman graph,100,0.001197710887499847
long string,100,0.001197710887499847
dual formulation,100,0.001197710887499847
anomaly equation,100,0.001197710887499847
new theory,100,0.001197710887499847
little string theory,79,0.0011939608674582055
weak gravity,99,0.0011857337786248486
constant background,99,0.0011857337786248486
world-volume theory,99,0.0011857337786248486
possible generalization,99,0.0011857337786248486
universal form,99,0.0011857337786248486
electric flux,99,0.0011857337786248486
one-loop approximation,99,0.0011857337786248486
n gauge,99,0.0011857337786248486
yang-mills field,99,0.0011857337786248486
vortex solution,99,0.0011857337786248486
general construction,99,0.0011857337786248486
quartic interaction,99,0.0011857337786248486
lorentz transformation,99,0.0011857337786248486
three-point correlation function,78,0.0011788474387562028
light cone gauge,78,0.0011788474387562028
toric variety,98,0.0011737566697498502
differential calculus,98,0.0011737566697498502
spectral action,98,0.0011737566697498502
bose-einstein condensate,98,0.0011737566697498502
different gauge,98,0.0011737566697498502
minkowski space-time,98,0.0011737566697498502
physical theory,98,0.0011737566697498502
gravitational potential,98,0.0011737566697498502
one-loop quantum,98,0.0011737566697498502
euclidean time,98,0.0011737566697498502
present result,98,0.0011737566697498502
massive type,98,0.0011737566697498502
hyperbolic space,98,0.0011737566697498502
particular value,98,0.0011737566697498502
gravitational chern-simons term,77,0.0011637340100542003
dynamical supersymmetry,97,0.0011617795608748517
complex geometry,97,0.0011617795608748517
perturbative quantum,97,0.0011617795608748517
scalar model,97,0.0011617795608748517
systematic method,97,0.0011617795608748517
natural extension,97,0.0011617795608748517
certain range,97,0.0011617795608748517
perturbative correction,97,0.0011617795608748517
new mechanism,97,0.0011617795608748517
lower dimension,97,0.0011617795608748517
dyson-schwinger equation,97,0.0011617795608748517
dimensional model,97,0.0011617795608748517
recent year,97,0.0011617795608748517
extended supersymmetry,96,0.0011498024519998532
more detail,96,0.0011498024519998532
\mathcal n,96,0.0011498024519998532
supersymmetric localization,96,0.0011498024519998532
spectral triple,96,0.0011498024519998532
loop expansion,96,0.0011498024519998532
discrete torsion,96,0.0011498024519998532
gauge boson,96,0.0011498024519998532
new phase,96,0.0011498024519998532
external momentum,96,0.0011498024519998532
former case,96,0.0011498024519998532
singular point,96,0.0011498024519998532
spin-2 field,96,0.0011498024519998532
massless fermion,96,0.0011498024519998532
asymptotic symmetry algebra,76,0.0011486205813521977
large scale structure,76,0.0011486205813521977
analytic structure,95,0.0011378253431248548
2-point function,95,0.0011378253431248548
3-point function,95,0.0011378253431248548
higgs mass,95,0.0011378253431248548
wormhole solution,95,0.0011378253431248548
finite n,95,0.0011378253431248548
wick rotation,95,0.0011378253431248548
chiral boson,95,0.0011378253431248548
exact form,95,0.0011378253431248548
arbitrary background,95,0.0011378253431248548
superconformal chern-simons,95,0.0011378253431248548
present evidence,95,0.0011378253431248548
hamilton-jacobi equation,95,0.0011378253431248548
supersymmetric standard model,75,0.001133507152650195
reduced phase space,75,0.001133507152650195
free field representation,75,0.001133507152650195
bosonic string field,75,0.001133507152650195
elliptic function,94,0.0011258482342498563
such field,94,0.0011258482342498563
quasinormal frequency,94,0.0011258482342498563
other model,94,0.0011258482342498563
massive state,94,0.0011258482342498563
different choice,94,0.0011258482342498563
other approach,94,0.0011258482342498563
self-adjoint extension,94,0.0011258482342498563
brst invariance,94,0.0011258482342498563
abelian chern-simons,94,0.0011258482342498563
dual geometry,94,0.0011258482342498563
massless particle,94,0.0011258482342498563
single trace,94,0.0011258482342498563
exact agreement,94,0.0011258482342498563
uv/ir mixing,94,0.0011258482342498563
little string,94,0.0011258482342498563
non-renormalization theorem,94,0.0011258482342498563
special choice,94,0.0011258482342498563
3-form flux,94,0.0011258482342498563
powerful tool,94,0.0011258482342498563
holographic rg,94,0.0011258482342498563
strong coupling expansion,74,0.0011183937239481925
massive thirring model,74,0.0011183937239481925
perturbative approach,93,0.0011138711253748578
realistic model,93,0.0011138711253748578
dual gravity,93,0.0011138711253748578
covariant form,93,0.0011138711253748578
orbifold model,93,0.0011138711253748578
space-time symmetry,93,0.0011138711253748578
supersymmetric background,93,0.0011138711253748578
numerical computation,93,0.0011138711253748578
riemannian geometry,93,0.0011138711253748578
new physic,93,0.0011138711253748578
integrable deformation,93,0.0011138711253748578
better understanding,93,0.0011138711253748578
general analysis,93,0.0011138711253748578
recent conjecture,93,0.0011138711253748578
classical gravity,93,0.0011138711253748578
closed string field,73,0.00110328029524619
closed bosonic string,73,0.00110328029524619
metastable vacuum,92,0.0011018940164998594
effective superpotential,92,0.0011018940164998594
low-energy theory,92,0.0011018940164998594
inverse power,92,0.0011018940164998594
equal footing,92,0.0011018940164998594
functional relation,92,0.0011018940164998594
brst transformation,92,0.0011018940164998594
classical background,92,0.0011018940164998594
high frequency,92,0.0011018940164998594
quantum deformation,92,0.0011018940164998594
average action,92,0.0011018940164998594
such operator,92,0.0011018940164998594
classical gauge,91,0.001089916907624861
aharonov-bohm effect,91,0.001089916907624861
chaotic inflation,91,0.001089916907624861
four-point correlation,91,0.001089916907624861
infinite class,91,0.001089916907624861
finite radius,91,0.001089916907624861
spontaneous supersymmetry,91,0.001089916907624861
euclidean quantum,91,0.001089916907624861
open question,91,0.001089916907624861
hawking temperature,91,0.001089916907624861
normal mode,91,0.001089916907624861
monte carlo,91,0.001089916907624861
high energy physic,72,0.0010881668665441873
conformal perturbation theory,72,0.0010881668665441873
vacuum expectation value,72,0.0010881668665441873
einstein field equation,72,0.0010881668665441873
local gauge symmetry,72,0.0010881668665441873
11-dimensional supergravity,90,0.0010779397987498625
canonical commutation,90,0.0010779397987498625
arbitrary order,90,0.0010779397987498625
integrable hierarchy,90,0.0010779397987498625
gravitational sector,90,0.0010779397987498625
upper limit,90,0.0010779397987498625
quantum entanglement,90,0.0010779397987498625
modified version,90,0.0010779397987498625
noncommutative torus,90,0.0010779397987498625
threshold correction,90,0.0010779397987498625
vacuum fluctuation,90,0.0010779397987498625
suitable choice,90,0.0010779397987498625
spacetime geometry,90,0.0010779397987498625
born-infeld theory,90,0.0010779397987498625
exceptional field theory,71,0.0010730534378421846
two-dimensional field theory,71,0.0010730534378421846
finite size effect,71,0.0010730534378421846
closed string theory,71,0.0010730534378421846
circular wilson loop,71,0.0010730534378421846
fractional branes,89,0.001065962689874864
appropriate limit,89,0.001065962689874864
invariant formulation,89,0.001065962689874864
scalar degree,89,0.001065962689874864
canonical structure,89,0.001065962689874864
extra term,89,0.001065962689874864
massive theory,89,0.001065962689874864
remarkable property,89,0.001065962689874864
asymptotic form,89,0.001065962689874864
symmetric phase,89,0.001065962689874864
soft supersymmetry,89,0.001065962689874864
two-dimensional theory,89,0.001065962689874864
low energy dynamic,70,0.001057940009140182
affine lie algebra,70,0.001057940009140182
random matrix theory,70,0.001057940009140182
chern class,88,0.0010539855809998655
noncommutative u,88,0.0010539855809998655
critical coupling,88,0.0010539855809998655
supersymmetric string,88,0.0010539855809998655
big crunch,88,0.0010539855809998655
euclidean path,88,0.0010539855809998655
negative value,88,0.0010539855809998655
compact object,88,0.0010539855809998655
full theory,88,0.0010539855809998655
chern-simons-matter theory,88,0.0010539855809998655
yangian symmetry,88,0.0010539855809998655
off-shell formulation,88,0.0010539855809998655
weak gravity conjecture,69,0.0010428265804381795
heterotic string compactifications,69,0.0010428265804381795
higher order term,69,0.0010428265804381795
perturbative analysis,87,0.001042008472124867
adm mass,87,0.001042008472124867
spacetime supersymmetry,87,0.001042008472124867
cardy formula,87,0.001042008472124867
special point,87,0.001042008472124867
massive dirac,87,0.001042008472124867
continuous symmetry,87,0.001042008472124867
possible solution,87,0.001042008472124867
quantum version,87,0.001042008472124867
integral quantization,87,0.001042008472124867
nonrelativistic limit,87,0.001042008472124867
positive integer,87,0.001042008472124867
translational symmetry,87,0.001042008472124867
circular orbit,87,0.001042008472124867
simple proof,87,0.001042008472124867
arbitrary mass,87,0.001042008472124867
derivative theory,87,0.001042008472124867
internal structure,87,0.001042008472124867
effective gauge,87,0.001042008472124867
alternative approach,87,0.001042008472124867
massive iia,86,0.0010300313632498686
static potential,86,0.0010300313632498686
liouville theory,86,0.0010300313632498686
free scalar,86,0.0010300313632498686
d-brane configuration,86,0.0010300313632498686
phase space,86,0.0010300313632498686
simple method,86,0.0010300313632498686
simple formula,86,0.0010300313632498686
conformal perturbation,86,0.0010300313632498686
integral formalism,86,0.0010300313632498686
newtonian potential,86,0.0010300313632498686
fundamental field,86,0.0010300313632498686
linear equation,86,0.0010300313632498686
low energy theory,68,0.0010277131517361768
topological string amplitude,68,0.0010277131517361768
arbitrary gauge group,68,0.0010277131517361768
invariant field theory,68,0.0010277131517361768
anti-de sitter spacetimes,68,0.0010277131517361768
weak energy condition,68,0.0010277131517361768
holographic qcd,85,0.0010180542543748701
quadratic order,85,0.0010180542543748701
big rip,85,0.0010180542543748701
local observables,85,0.0010180542543748701
kalb-ramond field,85,0.0010180542543748701
recent observation,85,0.0010180542543748701
toroidal compactification,85,0.0010180542543748701
pedagogical introduction,85,0.0010180542543748701
gauge coupling,85,0.0010180542543748701
poisson bracket,85,0.0010180542543748701
arbitrary genus,85,0.0010180542543748701
interesting property,85,0.0010180542543748701
local minimum,85,0.0010180542543748701
symplectic form,85,0.0010180542543748701
modular property,85,0.0010180542543748701
susy gauge,85,0.0010180542543748701
topological vertex,85,0.0010180542543748701
effective lagrangians,85,0.0010180542543748701
final result,85,0.0010180542543748701
topological structure,85,0.0010180542543748701
dynamical field,85,0.0010180542543748701
several aspect,85,0.0010180542543748701
finite temperature and density,58,0.0010176765466844496
holographic renormalization group,67,0.0010125997230341743
one-loop quantum correction,67,0.0010125997230341743
black hole microstates,67,0.0010125997230341743
relative entropy,84,0.0010060771454998715
conformal matter,84,0.0010060771454998715
effective model,84,0.0010060771454998715
integral formula,84,0.0010060771454998715
effective supergravity,84,0.0010060771454998715
possible relation,84,0.0010060771454998715
essential role,84,0.0010060771454998715
massive thirring,84,0.0010060771454998715
dynamical degree,84,0.0010060771454998715
nonzero temperature,84,0.0010060771454998715
super-yang-mills theory,84,0.0010060771454998715
diverse dimension,84,0.0010060771454998715
logarithmic divergence,84,0.0010060771454998715
particular interest,84,0.0010060771454998715
simple derivation,84,0.0010060771454998715
holographic dark,84,0.0010060771454998715
gromov-witten invariant,84,0.0010060771454998715
light front,84,0.0010060771454998715
physical field,84,0.0010060771454998715
detailed discussion,84,0.0010060771454998715
three-point correlation,84,0.0010060771454998715
heavy ion,84,0.0010060771454998715
open bosonic,84,0.0010060771454998715
open superstring,84,0.0010060771454998715
various example,84,0.0010060771454998715
null vector,84,0.0010060771454998715
standard model gauge,66,0.0009974862943321716
mathematical physic,83,0.000994100036624873
large charge,83,0.000994100036624873
dynkin diagram,83,0.000994100036624873
new formula,83,0.000994100036624873
closed expression,83,0.000994100036624873
quadratic action,83,0.000994100036624873
careful analysis,83,0.000994100036624873
current density,83,0.000994100036624873
marginal stability,83,0.000994100036624873
n-point function,83,0.000994100036624873
geodesic equation,83,0.000994100036624873
sasaki-einstein manifold,83,0.000994100036624873
new technique,83,0.000994100036624873
metric fluctuation,83,0.000994100036624873
finite part,83,0.000994100036624873
continuous spectrum,83,0.000994100036624873
higgs phase,83,0.000994100036624873
one-matrix model,83,0.000994100036624873
asymptotic value,83,0.000994100036624873
second-order phase,83,0.000994100036624873
first order formalism,65,0.0009823728656301691
non-abelian gauge group,65,0.0009823728656301691
general coordinate transformation,65,0.0009823728656301691
non-zero temperature,82,0.0009821229277498747
negative tension,82,0.0009821229277498747
noncritical string,82,0.0009821229277498747
fundamental group,82,0.0009821229277498747
linear response,82,0.0009821229277498747
conformal boundary,82,0.0009821229277498747
integral method,82,0.0009821229277498747
perturbative solution,82,0.0009821229277498747
basic idea,82,0.0009821229277498747
negative curvature,82,0.0009821229277498747
dual supergravity,82,0.0009821229277498747
minimal area,82,0.0009821229277498747
non-trivial topology,82,0.0009821229277498747
internal energy,82,0.0009821229277498747
symmetric representation,82,0.0009821229277498747
explicit realization,82,0.0009821229277498747
